"Percentile","Latency [msec]"
0.0001,0.000309
0.0002,0.000316
0.0003,0.000319
0.0004,0.000322
0.0005,0.000324
0.0006,0.000326
0.0007,0.000329
0.0008,0.000331
0.0009,0.000332
0.001,0.000333
0.0011,0.000335
0.0012,0.000336
0.0013,0.000337
0.0014,0.000338
0.0015,0.00034
0.0016,0.000341
0.0017,0.000342
0.0018,0.000343
0.0019,0.000343
0.002,0.000344
0.0021,0.000345
0.0022,0.000346
0.0023,0.000346
0.0024,0.000347
0.0025,0.000348
0.0026,0.000349
0.0027,0.00035
0.0028,0.00035
0.0029,0.000351
0.003,0.000352
0.0031,0.000352
0.0032,0.000353
0.0033,0.000354
0.0034,0.000354
0.0035,0.000355
0.0036,0.000355
0.0037,0.000356
0.0038,0.000357
0.0039,0.000357
0.004,0.000358
0.0041,0.000358
0.0042,0.000359
0.0043,0.000359
0.0044,0.00036
0.0045,0.00036
0.0046,0.00036
0.0047,0.000361
0.0048,0.000362
0.0049,0.000362
0.005,0.000362
0.0051,0.000363
0.0052,0.000363
0.0053,0.000364
0.0054,0.000364
0.0055,0.000365
0.0056,0.000365
0.0057,0.000366
0.0058,0.000366
0.0059,0.000366
0.006,0.000367
0.0061,0.000367
0.0062,0.000368
0.0063,0.000368
0.0064,0.000369
0.0065,0.000369
0.0066,0.000369
0.0067,0.00037
0.0068,0.00037
0.0069,0.000371
0.007,0.000371
0.0071,0.000371
0.0072,0.000372
0.0073,0.000372
0.0074,0.000373
0.0075,0.000373
0.0076,0.000373
0.0077,0.000374
0.0078,0.000374
0.0079,0.000375
0.008,0.000375
0.0081,0.000375
0.0082,0.000376
0.0083,0.000376
0.0084,0.000376
0.0085,0.000377
0.0086,0.000377
0.0087,0.000378
0.0088,0.000378
0.0089,0.000378
0.009,0.000379
0.0091,0.000379
0.0092,0.000379
0.0093,0.00038
0.0094,0.00038
0.0095,0.000381
0.0096,0.000381
0.0097,0.000381
0.0098,0.000382
0.0099,0.000382
0.01,0.000382
0.02,0.000412
0.03,0.000437
0.04,0.000459
0.05,0.00048
0.06,0.000499
0.07,0.000516
0.08,0.000532
0.09,0.000548
0.1,0.000563
0.11,0.000577
0.12,0.000591
0.13,0.000605
0.14,0.000618
0.15,0.000631
0.16,0.000644
0.17,0.000656
0.18,0.000669
0.19,0.000681
0.2,0.000693
0.21,0.000704
0.22,0.000716
0.23,0.000728
0.24,0.00074
0.25,0.000752
0.26,0.000763
0.27,0.000775
0.28,0.000787
0.29,0.000799
0.3,0.000811
0.31,0.000823
0.32,0.000834
0.33,0.000846
0.34,0.000858
0.35,0.00087
0.36,0.000882
0.37,0.000894
0.38,0.000906
0.39,0.000918
0.4,0.00093
0.41,0.000942
0.42,0.000955
0.43,0.000967
0.44,0.000979
0.45,0.000991
0.46,0.001004
0.47,0.001016
0.48,0.001028
0.49,0.001041
0.5,0.001054
0.51,0.001066
0.52,0.001079
0.53,0.001091
0.54,0.001104
0.55,0.001116
0.56,0.001129
0.57,0.001141
0.58,0.001154
0.59,0.001167
0.6,0.001179
0.61,0.001192
0.62,0.001204
0.63,0.001216
0.64,0.001229
0.65,0.001241
0.66,0.001253
0.67,0.001266
0.68,0.001278
0.69,0.00129
0.7,0.001302
0.71,0.001314
0.72,0.001326
0.73,0.001338
0.74,0.00135
0.75,0.001362
0.76,0.001374
0.77,0.001386
0.78,0.001398
0.79,0.001411
0.8,0.001424
0.81,0.001438
0.82,0.001453
0.83,0.001468
0.84,0.001484
0.85,0.001501
0.86,0.001518
0.87,0.001535
0.88,0.001554
0.89,0.001574
0.9,0.001595
0.91,0.001618
0.92,0.001641
0.93,0.001667
0.94,0.001696
0.95,0.001727
0.96,0.001762
0.97,0.001807
0.98,0.001868
0.99,0.001969
0.9901,0.001971
0.9902,0.001972
0.9903,0.001973
0.9904,0.001975
0.9905,0.001976
0.9906,0.001978
0.9907,0.001979
0.9908,0.001981
0.9909,0.001983
0.991,0.001984
0.9911,0.001986
0.9912,0.001988
0.9913,0.001989
0.9914,0.001991
0.9915,0.001992
0.9916,0.001994
0.9917,0.001995
0.9918,0.001996
0.9919,0.001998
0.992,0.001999
0.9921,0.002002
0.9922,0.002004
0.9923,0.002006
0.9924,0.002008
0.9925,0.00201
0.9926,0.002012
0.9927,0.002014
0.9928,0.002016
0.9929,0.002018
0.993,0.00202
0.9931,0.002021
0.9932,0.002024
0.9933,0.002026
0.9934,0.002028
0.9935,0.00203
0.9936,0.002032
0.9937,0.002035
0.9938,0.002037
0.9939,0.00204
0.994,0.002043
0.9941,0.002045
0.9942,0.002047
0.9943,0.002051
0.9944,0.002053
0.9945,0.002055
0.9946,0.002057
0.9947,0.002059
0.9948,0.002063
0.9949,0.002067
0.995,0.002069
0.9951,0.002071
0.9952,0.002073
0.9953,0.002077
0.9954,0.002081
0.9955,0.002083
0.9956,0.002087
0.9957,0.002089
0.9958,0.002093
0.9959,0.002095
0.996,0.002099
0.9961,0.002103
0.9962,0.002107
0.9963,0.002109
0.9964,0.002111
0.9965,0.002115
0.9966,0.002119
0.9967,0.002121
0.9968,0.002125
0.9969,0.002131
0.997,0.002135
0.9971,0.002141
0.9972,0.002145
0.9973,0.002149
0.9974,0.002153
0.9975,0.002157
0.9976,0.002161
0.9977,0.002165
0.9978,0.002169
0.9979,0.002173
0.998,0.002179
0.9981,0.002185
0.9982,0.002191
0.9983,0.002197
0.9984,0.002205
0.9985,0.002211
0.9986,0.002217
0.9987,0.002225
0.9988,0.002231
0.9989,0.002239
0.999,0.002249
0.9991,0.002257
0.9992,0.002269
0.9993,0.002279
0.9994,0.002291
0.9995,0.002307
0.9996,0.002319
0.9997,0.002349
0.9998,0.002375
0.9999,0.002421
