"Percentile","Latency [msec]"
0.0001,0.000277
0.0002,0.000284
0.0003,0.000288
0.0004,0.000292
0.0005,0.000295
0.0006,0.000297
0.0007,0.000299
0.0008,0.000302
0.0009,0.000303
0.001,0.000305
0.0011,0.000307
0.0012,0.000308
0.0013,0.00031
0.0014,0.000311
0.0015,0.000312
0.0016,0.000314
0.0017,0.000315
0.0018,0.000316
0.0019,0.000317
0.002,0.000318
0.0021,0.000319
0.0022,0.00032
0.0023,0.000321
0.0024,0.000322
0.0025,0.000323
0.0026,0.000324
0.0027,0.000325
0.0028,0.000325
0.0029,0.000326
0.003,0.000327
0.0031,0.000328
0.0032,0.000329
0.0033,0.000329
0.0034,0.00033
0.0035,0.000331
0.0036,0.000332
0.0037,0.000333
0.0038,0.000333
0.0039,0.000334
0.004,0.000335
0.0041,0.000335
0.0042,0.000336
0.0043,0.000337
0.0044,0.000337
0.0045,0.000338
0.0046,0.000339
0.0047,0.000339
0.0048,0.00034
0.0049,0.000341
0.005,0.000341
0.0051,0.000342
0.0052,0.000342
0.0053,0.000343
0.0054,0.000344
0.0055,0.000344
0.0056,0.000345
0.0057,0.000345
0.0058,0.000346
0.0059,0.000346
0.006,0.000347
0.0061,0.000348
0.0062,0.000348
0.0063,0.000349
0.0064,0.000349
0.0065,0.00035
0.0066,0.00035
0.0067,0.000351
0.0068,0.000351
0.0069,0.000352
0.007,0.000352
0.0071,0.000353
0.0072,0.000353
0.0073,0.000354
0.0074,0.000354
0.0075,0.000355
0.0076,0.000355
0.0077,0.000356
0.0078,0.000356
0.0079,0.000357
0.008,0.000357
0.0081,0.000358
0.0082,0.000358
0.0083,0.000359
0.0084,0.000359
0.0085,0.00036
0.0086,0.00036
0.0087,0.00036
0.0088,0.000361
0.0089,0.000361
0.009,0.000362
0.0091,0.000362
0.0092,0.000363
0.0093,0.000363
0.0094,0.000364
0.0095,0.000364
0.0096,0.000364
0.0097,0.000365
0.0098,0.000365
0.0099,0.000366
0.01,0.000366
0.02,0.000402
0.03,0.000431
0.04,0.000456
0.05,0.000479
0.06,0.0005
0.07,0.00052
0.08,0.00054
0.09,0.000559
0.1,0.000577
0.11,0.000595
0.12,0.000612
0.13,0.000629
0.14,0.000645
0.15,0.000661
0.16,0.000677
0.17,0.000693
0.18,0.000709
0.19,0.000724
0.2,0.000739
0.21,0.000755
0.22,0.00077
0.23,0.000785
0.24,0.000801
0.25,0.000816
0.26,0.000831
0.27,0.000847
0.28,0.000862
0.29,0.000878
0.3,0.000893
0.31,0.000909
0.32,0.000924
0.33,0.00094
0.34,0.000956
0.35,0.000971
0.36,0.000987
0.37,0.001003
0.38,0.001019
0.39,0.001035
0.4,0.001051
0.41,0.001067
0.42,0.001083
0.43,0.001099
0.44,0.001115
0.45,0.001132
0.46,0.001148
0.47,0.001164
0.48,0.001181
0.49,0.001198
0.5,0.001214
0.51,0.001231
0.52,0.001248
0.53,0.001265
0.54,0.001282
0.55,0.0013
0.56,0.001317
