"Percentile","Latency [msec]"
0.0001,0.000456
0.0002,0.000506
0.0003,0.000539
0.0004,0.00057
0.0005,0.000597
0.0006,0.000619
0.0007,0.000639
0.0008,0.000658
0.0009,0.000677
0.001,0.000692
0.0011,0.000707
0.0012,0.000723
0.0013,0.000737
0.0014,0.00075
0.0015,0.000763
0.0016,0.000776
0.0017,0.000787
0.0018,0.0008
0.0019,0.000812
0.002,0.000824
0.0021,0.000836
0.0022,0.000846
0.0023,0.000855
0.0024,0.000865
0.0025,0.000877
0.0026,0.000887
0.0027,0.000897
0.0028,0.000907
0.0029,0.000918
0.003,0.000927
0.0031,0.000936
0.0032,0.000945
0.0033,0.000954
0.0034,0.000963
0.0035,0.000972
0.0036,0.000981
0.0037,0.000989
0.0038,0.000997
0.0039,0.001006
0.004,0.001013
0.0041,0.001021
0.0042,0.001029
0.0043,0.001037
0.0044,0.001044
0.0045,0.001051
0.0046,0.001059
0.0047,0.001068
0.0048,0.001075
0.0049,0.001082
0.005,0.001089
0.0051,0.001095
0.0052,0.001102
0.0053,0.001109
0.0054,0.001116
0.0055,0.001123
0.0056,0.001129
0.0057,0.001136
0.0058,0.001143
0.0059,0.00115
0.006,0.001157
0.0061,0.001163
0.0062,0.00117
0.0063,0.001177
0.0064,0.001183
0.0065,0.001189
0.0066,0.001195
0.0067,0.001202
0.0068,0.001209
0.0069,0.001215
0.007,0.001221
0.0071,0.001227
0.0072,0.001233
0.0073,0.001239
0.0074,0.001245
0.0075,0.001252
0.0076,0.001258
0.0077,0.001264
0.0078,0.001271
0.0079,0.001277
0.008,0.001283
0.0081,0.00129
0.0082,0.001297
0.0083,0.001303
0.0084,0.001309
0.0085,0.001315
0.0086,0.001321
0.0087,0.001327
0.0088,0.001332
0.0089,0.001338
0.009,0.001344
0.0091,0.00135
0.0092,0.001356
0.0093,0.001362
0.0094,0.001368
0.0095,0.001373
0.0096,0.001379
0.0097,0.001385
0.0098,0.001391
0.0099,0.001397
0.01,0.001402
0.02,0.002023
0.03,0.003307
0.04,0.013615
0.05,0.085567
0.06,0.177023
0.07,0.258431
0.08,0.334591
0.09,0.403455
0.1,0.466687
0.11,0.526335
0.12,0.584191
0.13,0.650239
0.14,0.718847
0.15,0.786431
0.16,0.852479
0.17,0.916479
0.18,0.977919
0.19,1.03782
0.2,1.09568
0.21,1.15098
0.22,1.20525
0.23,1.25849
0.24,1.31174
0.25,1.36499
0.26,1.41721
0.27,1.46944
0.28,1.52166
0.29,1.57286
0.3,1.62304
0.31,1.67424
0.32,1.72544
0.33,1.77561
0.34,1.82682
0.35,1.87801
0.36,1.92921
0.37,1.97939
0.38,2.02854
0.39,2.07769
0.4,2.12787
0.41,2.17702
0.42,2.22618
0.43,2.27533
0.44,2.32653
0.45,2.37568
0.46,2.42688
0.47,2.47603
0.48,2.52723
0.49,2.57638
0.5,2.62758
0.51,2.67673
0.52,2.72998
0.53,2.78323
0.54,2.83648
0.55,2.89177
0.56,2.94502
0.57,3.00237
0.58,3.06176
0.59,3.1191
0.6,3.17849
0.61,3.23789
0.62,3.29728
0.63,3.35872
0.64,3.42221
0.65,3.48774
0.66,3.55328
0.67,3.62086
0.68,3.68845
0.69,3.75398
0.7,3.82362
0.71,3.8912
0.72,3.96288
0.73,4.03661
0.74,4.11238
0.75,4.18816
0.76,4.26803
0.77,4.34995
0.78,4.43187
0.79,4.51379
0.8,4.6039
0.81,4.69811
0.82,4.79232
0.83,4.89062
0.84,4.99302
0.85,5.10361
0.86,5.2183
0.87,5.33709
0.88,5.45587
0.89,5.58285
0.9,5.71802
0.91,5.86957
0.92,6.0457
0.93,6.2464
0.94,6.47168
0.95,6.71334
0.96,7.00826
0.97,7.38509
0.98,7.86841
0.99,8.64256
0.9901,8.65894
0.9902,8.66714
0.9903,8.67533
0.9904,8.68352
0.9905,8.6999
0.9906,8.7081
0.9907,8.71629
0.9908,8.72448
0.9909,8.74086
0.991,8.74906
0.9911,8.75725
0.9912,8.77363
0.9913,8.78182
0.9914,8.79002
0.9915,8.8064
0.9916,8.81459
0.9917,8.83098
0.9918,8.83917
0.9919,8.85555
0.992,8.86374
0.9921,8.88013
0.9922,8.89651
0.9923,8.9047
0.9924,8.92109
0.9925,8.93747
0.9926,8.94566
0.9927,8.96205
0.9928,8.97843
0.9929,8.98662
0.993,9.00301
0.9931,9.01939
0.9932,9.02758
0.9933,9.04397
0.9934,9.06035
0.9935,9.06854
0.9936,9.08493
0.9937,9.10131
0.9938,9.11769
0.9939,9.13408
0.994,9.14227
0.9941,9.15865
0.9942,9.16685
0.9943,9.18323
0.9944,9.19142
0.9945,9.20781
0.9946,9.22419
0.9947,9.23238
0.9948,9.24877
0.9949,9.26515
0.995,9.28153
0.9951,9.29792
0.9952,9.32249
0.9953,9.33888
0.9954,9.35526
0.9955,9.37984
0.9956,9.39622
0.9957,9.41261
0.9958,9.42899
0.9959,9.44538
0.996,9.46176
