"Percentile","Latency [msec]"
0.0001,0.000319
0.0002,0.000328
0.0003,0.000333
0.0004,0.000337
0.0005,0.00034
0.0006,0.000342
0.0007,0.000345
0.0008,0.000346
0.0009,0.000348
0.001,0.00035
0.0011,0.000352
0.0012,0.000353
0.0013,0.000355
0.0014,0.000356
0.0015,0.000357
0.0016,0.000359
0.0017,0.00036
0.0018,0.000361
0.0019,0.000362
0.002,0.000363
0.0021,0.000364
0.0022,0.000365
0.0023,0.000366
0.0024,0.000367
0.0025,0.000368
0.0026,0.000368
0.0027,0.000369
0.0028,0.00037
0.0029,0.000371
0.003,0.000371
0.0031,0.000372
0.0032,0.000373
0.0033,0.000374
0.0034,0.000374
0.0035,0.000375
0.0036,0.000376
0.0037,0.000376
0.0038,0.000377
0.0039,0.000377
0.004,0.000378
0.0041,0.000378
0.0042,0.000379
0.0043,0.00038
0.0044,0.00038
0.0045,0.000381
0.0046,0.000381
0.0047,0.000382
0.0048,0.000382
0.0049,0.000383
0.005,0.000383
0.0051,0.000384
0.0052,0.000384
0.0053,0.000385
0.0054,0.000385
0.0055,0.000386
0.0056,0.000386
0.0057,0.000387
0.0058,0.000387
0.0059,0.000387
0.006,0.000388
0.0061,0.000388
0.0062,0.000389
0.0063,0.000389
0.0064,0.00039
0.0065,0.00039
0.0066,0.00039
0.0067,0.000391
0.0068,0.000391
0.0069,0.000392
0.007,0.000392
0.0071,0.000392
0.0072,0.000393
0.0073,0.000393
0.0074,0.000394
0.0075,0.000394
0.0076,0.000395
0.0077,0.000395
0.0078,0.000395
0.0079,0.000396
0.008,0.000396
0.0081,0.000396
0.0082,0.000397
0.0083,0.000397
0.0084,0.000397
0.0085,0.000398
0.0086,0.000398
0.0087,0.000398
0.0088,0.000399
0.0089,0.000399
0.009,0.0004
0.0091,0.0004
0.0092,0.0004
0.0093,0.000401
0.0094,0.000401
0.0095,0.000401
0.0096,0.000402
0.0097,0.000402
0.0098,0.000402
0.0099,0.000403
0.01,0.000403
0.02,0.000431
0.03,0.000454
0.04,0.000474
0.05,0.000494
0.06,0.000513
0.07,0.000531
0.08,0.000548
0.09,0.000565
0.1,0.000582
0.11,0.000598
0.12,0.000614
0.13,0.00063
0.14,0.000645
0.15,0.00066
0.16,0.000676
0.17,0.00069
0.18,0.000705
0.19,0.00072
0.2,0.000734
0.21,0.000749
0.22,0.000763
0.23,0.000777
0.24,0.000791
0.25,0.000805
0.26,0.000819
0.27,0.000833
0.28,0.000846
0.29,0.00086
0.3,0.000873
0.31,0.000887
0.32,0.0009
0.33,0.000913
0.34,0.000926
0.35,0.000939
0.36,0.000952
0.37,0.000965
0.38,0.000977
0.39,0.00099
0.4,0.001003
0.41,0.001016
0.42,0.001028
0.43,0.001041
0.44,0.001054
0.45,0.001066
0.46,0.001078
0.47,0.00109
0.48,0.001102
0.49,0.001114
0.5,0.001126
0.51,0.001138
0.52,0.00115
0.53,0.001161
0.54,0.001173
0.55,0.001185
0.56,0.001196
0.57,0.001208
0.58,0.001219
0.59,0.001231
0.6,0.001243
0.61,0.001254
0.62,0.001265
0.63,0.001277
0.64,0.001288
0.65,0.0013
0.66,0.001311
0.67,0.001322
0.68,0.001334
0.69,0.001345
0.7,0.001356
0.71,0.001368
0.72,0.001379
0.73,0.001391
0.74,0.001402
0.75,0.001414
0.76,0.001426
0.77,0.001438
0.78,0.001451
0.79,0.001465
0.8,0.00148
0.81,0.001495
0.82,0.001512
0.83,0.001529
0.84,0.001548
0.85,0.001567
0.86,0.001587
0.87,0.001608
0.88,0.00163
0.89,0.001653
0.9,0.001676
0.91,0.001701
0.92,0.001726
0.93,0.001752
0.94,0.001782
0.95,0.001814
0.96,0.001852
0.97,0.001903
0.98,0.001973
0.99,0.002083
0.9901,0.002085
0.9902,0.002085
0.9903,0.002087
0.9904,0.002089
0.9905,0.002089
0.9906,0.002091
0.9907,0.002093
0.9908,0.002095
0.9909,0.002097
0.991,0.002097
0.9911,0.002099
0.9912,0.002101
0.9913,0.002101
0.9914,0.002103
0.9915,0.002105
0.9916,0.002107
0.9917,0.002109
0.9918,0.002111
0.9919,0.002111
0.992,0.002113
0.9921,0.002115
0.9922,0.002117
0.9923,0.002119
0.9924,0.002119
0.9925,0.002121
0.9926,0.002123
0.9927,0.002125
0.9928,0.002127
0.9929,0.002129
0.993,0.002129
0.9931,0.002133
0.9932,0.002133
0.9933,0.002135
0.9934,0.002137
0.9935,0.002139
0.9936,0.002141
0.9937,0.002143
0.9938,0.002147
0.9939,0.002149
0.994,0.002149
0.9941,0.002151
0.9942,0.002153
0.9943,0.002155
0.9944,0.002157
0.9945,0.002159
0.9946,0.002161
0.9947,0.002165
0.9948,0.002167
0.9949,0.002169
0.995,0.002171
0.9951,0.002173
0.9952,0.002177
0.9953,0.002179
0.9954,0.002181
0.9955,0.002185
0.9956,0.002187
0.9957,0.002189
