"Percentile","Latency [msec]"
0.0001,0.000328
0.0002,0.000338
0.0003,0.000343
0.0004,0.000348
0.0005,0.000351
0.0006,0.000354
0.0007,0.000357
0.0008,0.000361
0.0009,0.000363
0.001,0.000365
0.0011,0.000367
0.0012,0.000369
0.0013,0.000371
0.0014,0.000373
0.0015,0.000375
0.0016,0.000376
0.0017,0.000378
0.0018,0.000379
0.0019,0.00038
0.002,0.000382
0.0021,0.000383
0.0022,0.000384
0.0023,0.000385
0.0024,0.000386
0.0025,0.000387
0.0026,0.000388
0.0027,0.000389
0.0028,0.00039
0.0029,0.000391
0.003,0.000392
0.0031,0.000393
0.0032,0.000394
0.0033,0.000395
0.0034,0.000395
0.0035,0.000396
0.0036,0.000397
0.0037,0.000398
0.0038,0.000399
0.0039,0.0004
0.004,0.000401
0.0041,0.000401
0.0042,0.000402
0.0043,0.000403
0.0044,0.000404
0.0045,0.000405
0.0046,0.000406
0.0047,0.000406
0.0048,0.000407
0.0049,0.000408
0.005,0.000409
0.0051,0.00041
0.0052,0.00041
0.0053,0.000411
0.0054,0.000412
0.0055,0.000413
0.0056,0.000413
0.0057,0.000414
0.0058,0.000415
0.0059,0.000415
0.006,0.000416
0.0061,0.000417
0.0062,0.000418
0.0063,0.000418
0.0064,0.000419
0.0065,0.000419
0.0066,0.00042
0.0067,0.000421
0.0068,0.000421
0.0069,0.000422
0.007,0.000423
0.0071,0.000424
0.0072,0.000424
0.0073,0.000425
0.0074,0.000425
0.0075,0.000426
0.0076,0.000427
0.0077,0.000427
0.0078,0.000428
0.0079,0.000428
0.008,0.000429
0.0081,0.00043
0.0082,0.00043
0.0083,0.000431
0.0084,0.000431
0.0085,0.000432
0.0086,0.000433
0.0087,0.000433
0.0088,0.000434
0.0089,0.000435
0.009,0.000435
0.0091,0.000436
0.0092,0.000436
0.0093,0.000437
0.0094,0.000437
0.0095,0.000438
0.0096,0.000438
0.0097,0.000439
0.0098,0.00044
0.0099,0.00044
0.01,0.00044
0.02,0.000487
0.03,0.000525
0.04,0.000557
0.05,0.000586
0.06,0.000614
0.07,0.000638
0.08,0.000662
0.09,0.000684
0.1,0.000706
0.11,0.000727
0.12,0.000747
0.13,0.000767
0.14,0.000785
0.15,0.000803
0.16,0.000822
0.17,0.000839
0.18,0.000857
0.19,0.000874
0.2,0.000891
0.21,0.000908
0.22,0.000924
0.23,0.000941
0.24,0.000957
0.25,0.000972
0.26,0.000988
0.27,0.001003
0.28,0.001019
0.29,0.001034
0.3,0.001049
0.31,0.001064
0.32,0.001078
0.33,0.001093
0.34,0.001108
0.35,0.001122
0.36,0.001136
0.37,0.00115
0.38,0.001165
0.39,0.001179
0.4,0.001193
0.41,0.001206
0.42,0.00122
0.43,0.001234
0.44,0.001248
0.45,0.001261
0.46,0.001275
0.47,0.001289
0.48,0.001302
0.49,0.001315
0.5,0.001329
0.51,0.001342
0.52,0.001356
0.53,0.00137
0.54,0.001383
0.55,0.001396
0.56,0.00141
0.57,0.001423
0.58,0.001437
0.59,0.001451
0.6,0.001465
0.61,0.00148
0.62,0.001495
0.63,0.00151
0.64,0.001526
0.65,0.001543
0.66,0.001559
0.67,0.001576
0.68,0.001593
0.69,0.001611
0.7,0.001629
0.71,0.001648
0.72,0.001667
0.73,0.001687
0.74,0.001708
0.75,0.001728
0.76,0.00175
0.77,0.001772
0.78,0.001796
0.79,0.00182
0.8,0.001845
0.81,0.001872
0.82,0.0019
0.83,0.00193
0.84,0.001962
0.85,0.001996
0.86,0.002033
0.87,0.002075
0.88,0.002121
0.89,0.002171
0.9,0.002231
0.91,0.002299
0.92,0.002383
0.93,0.002489
0.94,0.002627
0.95,0.002809
0.96,0.003051
0.97,0.003389
0.98,0.003907
0.99,0.004911
0.9901,0.004927
0.9902,0.004947
0.9903,0.004963
0.9904,0.004983
0.9905,0.004995
0.9906,0.005015
0.9907,0.005035
0.9908,0.005047
0.9909,0.005071
0.991,0.005091
0.9911,0.005111
0.9912,0.005135
0.9913,0.005159
0.9914,0.005179
0.9915,0.005203
0.9916,0.005223
0.9917,0.005247
0.9918,0.005271
0.9919,0.005291
0.992,0.005319
0.9921,0.005343
0.9922,0.005367
0.9923,0.005395
0.9924,0.005423
0.9925,0.005447
0.9926,0.005475
0.9927,0.005503
0.9928,0.005531
0.9929,0.005559
0.993,0.005583
0.9931,0.005607
0.9932,0.005643
0.9933,0.005671
0.9934,0.005703
0.9935,0.005735
0.9936,0.005775
0.9937,0.005803
0.9938,0.005835
0.9939,0.005871
0.994,0.005903
0.9941,0.005935
0.9942,0.005975
0.9943,0.005999
0.9944,0.006031
0.9945,0.006075
0.9946,0.006107
0.9947,0.006139
0.9948,0.006175
0.9949,0.006207
0.995,0.006243
0.9951,0.006291
0.9952,0.006327
0.9953,0.006367
0.9954,0.006411
0.9955,0.006455
0.9956,0.006503
0.9957,0.006535
0.9958,0.006571
0.9959,0.006611
0.996,0.006659
0.9961,0.006703
0.9962,0.006755
0.9963,0.006819
0.9964,0.006863
0.9965,0.006903
0.9966,0.006955
0.9967,0.006995
0.9968,0.007051
0.9969,0.007111
0.997,0.007159
0.9971,0.007215
0.9972,0.007271
0.9973,0.007327
0.9974,0.007379
0.9975,0.007419
0.9976,0.007491
0.9977,0.007543
0.9978,0.007615
0.9979,0.007683
0.998,0.007755
0.9981,0.007843
0.9982,0.007899
0.9983,0.007975
0.9984,0.008059
0.9985,0.008139
0.9986,0.008247
0.9987,0.008351
0.9988,0.008471
0.9989,0.008607
0.999,0.008759
0.9991,0.008943
0.9992,0.009143
0.9993,0.009367
0.9994,0.009607
0.9995,0.009807
0.9996,0.010031
0.9997,0.010271
0.9998,0.010535
0.9999,0.010991
