"Percentile","Latency [msec]"
0.0001,0.000276
0.0002,0.000283
0.0003,0.000288
0.0004,0.000291
0.0005,0.000295
0.0006,0.000298
0.0007,0.0003
0.0008,0.000302
0.0009,0.000304
0.001,0.000306
0.0011,0.000308
0.0012,0.00031
0.0013,0.000311
0.0014,0.000312
0.0015,0.000314
0.0016,0.000315
0.0017,0.000316
0.0018,0.000318
0.0019,0.000319
0.002,0.00032
0.0021,0.000321
0.0022,0.000323
0.0023,0.000324
0.0024,0.000325
0.0025,0.000326
0.0026,0.000327
0.0027,0.000328
0.0028,0.000329
0.0029,0.00033
0.003,0.00033
0.0031,0.000331
0.0032,0.000332
0.0033,0.000333
0.0034,0.000334
0.0035,0.000335
0.0036,0.000336
0.0037,0.000336
0.0038,0.000337
0.0039,0.000338
0.004,0.000339
0.0041,0.000339
0.0042,0.00034
0.0043,0.000341
0.0044,0.000341
0.0045,0.000342
0.0046,0.000343
0.0047,0.000344
0.0048,0.000344
0.0049,0.000345
0.005,0.000346
0.0051,0.000346
0.0052,0.000347
0.0053,0.000348
0.0054,0.000348
0.0055,0.000349
0.0056,0.000349
0.0057,0.00035
0.0058,0.000351
0.0059,0.000351
0.006,0.000352
0.0061,0.000353
0.0062,0.000353
0.0063,0.000354
0.0064,0.000354
0.0065,0.000355
0.0066,0.000356
0.0067,0.000356
0.0068,0.000357
0.0069,0.000357
0.007,0.000358
0.0071,0.000358
0.0072,0.000359
0.0073,0.00036
0.0074,0.00036
0.0075,0.000361
0.0076,0.000361
0.0077,0.000362
0.0078,0.000362
0.0079,0.000363
0.008,0.000363
0.0081,0.000364
0.0082,0.000364
0.0083,0.000365
0.0084,0.000365
0.0085,0.000366
0.0086,0.000366
0.0087,0.000367
0.0088,0.000368
0.0089,0.000368
0.009,0.000369
0.0091,0.000369
0.0092,0.00037
0.0093,0.00037
0.0094,0.000371
0.0095,0.000371
0.0096,0.000372
0.0097,0.000372
0.0098,0.000372
0.0099,0.000373
0.01,0.000373
0.02,0.000412
0.03,0.000443
0.04,0.000469
0.05,0.000492
0.06,0.000514
0.07,0.000535
0.08,0.000554
0.09,0.000572
0.1,0.00059
0.11,0.000607
0.12,0.000624
0.13,0.00064
0.14,0.000656
0.15,0.000671
0.16,0.000687
0.17,0.000702
0.18,0.000717
0.19,0.000732
0.2,0.000746
0.21,0.000761
0.22,0.000776
0.23,0.00079
0.24,0.000805
0.25,0.000819
0.26,0.000834
0.27,0.000849
0.28,0.000863
0.29,0.000878
0.3,0.000893
0.31,0.000908
0.32,0.000922
0.33,0.000937
0.34,0.000952
0.35,0.000967
0.36,0.000982
0.37,0.000997
0.38,0.001012
0.39,0.001027
0.4,0.001042
0.41,0.001057
0.42,0.001072
0.43,0.001088
0.44,0.001103
0.45,0.001118
0.46,0.001134
0.47,0.001149
0.48,0.001165
0.49,0.00118
0.5,0.001196
0.51,0.001212
0.52,0.001228
0.53,0.001244
0.54,0.00126
0.55,0.001276
0.56,0.001292
0.57,0.001309
0.58,0.001326
0.59,0.001343
0.6,0.00136
0.61,0.001377
0.62,0.001394
0.63,0.001412
0.64,0.001429
0.65,0.001447
0.66,0.001465
0.67,0.001483
0.68,0.001502
0.69,0.00152
0.7,0.001539
0.71,0.001558
0.72,0.001577
0.73,0.001596
0.74,0.001616
0.75,0.001636
0.76,0.001656
0.77,0.001676
0.78,0.001697
0.79,0.001718
0.8,0.001739
0.81,0.001761
0.82,0.001784
0.83,0.001807
0.84,0.001833
0.85,0.00186
0.86,0.00189
0.87,0.001924
0.88,0.001962
0.89,0.002007
0.9,0.002063
0.91,0.002139
0.92,0.002263
0.93,0.002549
0.94,0.003393
0.95,0.004771
0.96,0.006499
0.97,0.011119
0.98,0.054815
0.99,0.145919
0.9901,0.146943
