"Percentile","Latency [msec]"
0.0001,0.000286
0.0002,0.000297
0.0003,0.000306
0.0004,0.000312
0.0005,0.000318
0.0006,0.000323
0.0007,0.000327
0.0008,0.000331
0.0009,0.000335
0.001,0.000339
0.0011,0.000343
0.0012,0.000346
0.0013,0.00035
0.0014,0.000353
0.0015,0.000355
0.0016,0.000358
0.0017,0.000361
0.0018,0.000364
0.0019,0.000366
0.002,0.000369
0.0021,0.000371
0.0022,0.000373
0.0023,0.000376
0.0024,0.000378
0.0025,0.00038
0.0026,0.000382
0.0027,0.000384
0.0028,0.000386
0.0029,0.000388
0.003,0.00039
0.0031,0.000393
0.0032,0.000395
0.0033,0.000397
0.0034,0.000399
0.0035,0.0004
0.0036,0.000402
0.0037,0.000404
0.0038,0.000406
0.0039,0.000408
0.004,0.00041
0.0041,0.000411
0.0042,0.000413
0.0043,0.000415
0.0044,0.000417
0.0045,0.000418
0.0046,0.00042
0.0047,0.000422
0.0048,0.000424
0.0049,0.000426
0.005,0.000427
0.0051,0.000429
0.0052,0.00043
0.0053,0.000432
0.0054,0.000434
0.0055,0.000435
0.0056,0.000437
0.0057,0.000438
0.0058,0.00044
0.0059,0.000441
0.006,0.000443
0.0061,0.000444
0.0062,0.000446
0.0063,0.000447
0.0064,0.000449
0.0065,0.00045
0.0066,0.000451
0.0067,0.000453
0.0068,0.000454
0.0069,0.000456
0.007,0.000457
0.0071,0.000459
0.0072,0.00046
0.0073,0.000461
0.0074,0.000463
0.0075,0.000465
0.0076,0.000466
0.0077,0.000467
0.0078,0.000469
0.0079,0.00047
0.008,0.000471
0.0081,0.000473
0.0082,0.000474
0.0083,0.000475
0.0084,0.000477
0.0085,0.000478
0.0086,0.000479
0.0087,0.000481
0.0088,0.000482
0.0089,0.000483
0.009,0.000484
0.0091,0.000486
0.0092,0.000487
0.0093,0.000488
0.0094,0.000489
0.0095,0.000491
0.0096,0.000492
0.0097,0.000493
0.0098,0.000494
0.0099,0.000496
0.01,0.000497
0.02,0.000605
0.03,0.000694
0.04,0.000773
0.05,0.000847
0.06,0.000917
0.07,0.000986
0.08,0.001053
0.09,0.00112
0.1,0.001187
0.11,0.001257
0.12,0.00133
0.13,0.001409
0.14,0.001499
0.15,0.001606
0.16,0.001739
0.17,0.001924
0.18,0.002289
0.19,0.024207
0.2,0.067967
0.21,0.104191
0.22,0.138367
0.23,0.175743
0.24,0.215167
0.25,0.253311
