"Percentile","Latency [msec]"
0.0001,0.000278
0.0002,0.000284
0.0003,0.000289
0.0004,0.000293
0.0005,0.000295
0.0006,0.000298
0.0007,0.0003
0.0008,0.000301
0.0009,0.000303
0.001,0.000304
0.0011,0.000306
0.0012,0.000307
0.0013,0.000309
0.0014,0.00031
0.0015,0.000311
0.0016,0.000312
0.0017,0.000313
0.0018,0.000314
0.0019,0.000315
0.002,0.000315
0.0021,0.000316
0.0022,0.000317
0.0023,0.000318
0.0024,0.000319
0.0025,0.000319
0.0026,0.00032
0.0027,0.000321
0.0028,0.000321
0.0029,0.000322
0.003,0.000323
0.0031,0.000324
0.0032,0.000324
0.0033,0.000325
0.0034,0.000325
0.0035,0.000326
0.0036,0.000327
0.0037,0.000327
0.0038,0.000328
0.0039,0.000328
0.004,0.000329
0.0041,0.000329
0.0042,0.00033
0.0043,0.00033
0.0044,0.000331
0.0045,0.000331
0.0046,0.000332
0.0047,0.000332
0.0048,0.000333
0.0049,0.000333
0.005,0.000334
0.0051,0.000334
0.0052,0.000335
0.0053,0.000335
0.0054,0.000335
0.0055,0.000336
0.0056,0.000336
0.0057,0.000337
0.0058,0.000337
0.0059,0.000338
0.006,0.000338
0.0061,0.000339
0.0062,0.000339
0.0063,0.000339
0.0064,0.00034
0.0065,0.00034
0.0066,0.000341
0.0067,0.000341
0.0068,0.000341
0.0069,0.000342
0.007,0.000342
0.0071,0.000342
0.0072,0.000343
0.0073,0.000343
0.0074,0.000343
0.0075,0.000344
0.0076,0.000344
0.0077,0.000344
0.0078,0.000345
0.0079,0.000345
0.008,0.000346
0.0081,0.000346
0.0082,0.000346
0.0083,0.000347
0.0084,0.000347
0.0085,0.000347
0.0086,0.000348
0.0087,0.000348
0.0088,0.000348
0.0089,0.000349
0.009,0.000349
0.0091,0.000349
0.0092,0.00035
0.0093,0.00035
0.0094,0.00035
0.0095,0.000351
0.0096,0.000351
0.0097,0.000352
0.0098,0.000352
0.0099,0.000352
0.01,0.000352
0.02,0.000379
0.03,0.0004
0.04,0.000419
0.05,0.000436
0.06,0.000452
0.07,0.000468
0.08,0.000484
0.09,0.000499
0.1,0.000514
0.11,0.000528
0.12,0.000543
0.13,0.000557
0.14,0.000571
0.15,0.000585
0.16,0.000599
0.17,0.000613
0.18,0.000627
0.19,0.00064
0.2,0.000654
0.21,0.000667
0.22,0.00068
0.23,0.000694
0.24,0.000707
0.25,0.000721
0.26,0.000734
0.27,0.000748
0.28,0.000762
0.29,0.000776
0.3,0.000789
0.31,0.000803
0.32,0.000817
0.33,0.00083
0.34,0.000844
0.35,0.000858
0.36,0.000871
0.37,0.000885
0.38,0.000898
0.39,0.000911
0.4,0.000925
0.41,0.000938
0.42,0.000951
0.43,0.000965
0.44,0.000978
0.45,0.000992
0.46,0.001005
0.47,0.001018
0.48,0.001031
0.49,0.001044
0.5,0.001057
0.51,0.001071
0.52,0.001084
0.53,0.001097
0.54,0.00111
0.55,0.001123
0.56,0.001136
0.57,0.001149
0.58,0.001162
0.59,0.001175
0.6,0.001188
0.61,0.001201
0.62,0.001214
0.63,0.001227
0.64,0.00124
0.65,0.001253
0.66,0.001266
0.67,0.00128
0.68,0.001293
0.69,0.001307
0.7,0.00132
0.71,0.001334
0.72,0.001348
0.73,0.001362
0.74,0.001376
0.75,0.00139
0.76,0.001405
0.77,0.001421
0.78,0.001437
0.79,0.001453
0.8,0.00147
0.81,0.001487
0.82,0.001505
0.83,0.001523
0.84,0.001541
0.85,0.00156
0.86,0.001579
0.87,0.001598
0.88,0.001617
0.89,0.001636
0.9,0.001656
0.91,0.001676
0.92,0.001697
0.93,0.001718
0.94,0.001743
0.95,0.001771
0.96,0.001805
0.97,0.00185
0.98,0.001915
0.99,0.002016
0.9901,0.002017
0.9902,0.002019
0.9903,0.00202
0.9904,0.002021
0.9905,0.002023
0.9906,0.002024
0.9907,0.002026
0.9908,0.002027
0.9909,0.002029
0.991,0.00203
0.9911,0.002031
0.9912,0.002033
0.9913,0.002034
0.9914,0.002036
0.9915,0.002037
0.9916,0.002039
0.9917,0.002041
0.9918,0.002042
0.9919,0.002044
0.992,0.002045
0.9921,0.002047
0.9922,0.002049
0.9923,0.002051
0.9924,0.002053
0.9925,0.002055
0.9926,0.002055
0.9927,0.002057
0.9928,0.002059
0.9929,0.002061
0.993,0.002063
0.9931,0.002065
0.9932,0.002067
0.9933,0.002069
0.9934,0.002071
0.9935,0.002073
0.9936,0.002073
0.9937,0.002075
0.9938,0.002077
0.9939,0.002079
0.994,0.002081
0.9941,0.002083
0.9942,0.002085
0.9943,0.002087
0.9944,0.002089
0.9945,0.002091
0.9946,0.002095
0.9947,0.002097
0.9948,0.002099
0.9949,0.002101
0.995,0.002103
0.9951,0.002105
0.9952,0.002109
0.9953,0.002111
0.9954,0.002113
0.9955,0.002115
0.9956,0.002119
0.9957,0.002121
0.9958,0.002125
0.9959,0.002127
0.996,0.002129
0.9961,0.002133
0.9962,0.002135
0.9963,0.002137
0.9964,0.002141
0.9965,0.002145
0.9966,0.002149
0.9967,0.002151
0.9968,0.002155
0.9969,0.002157
0.997,0.002161
0.9971,0.002165
0.9972,0.002169
