"Percentile","Latency [msec]"
0.0001,0.00027
0.0002,0.000276
0.0003,0.000281
0.0004,0.000285
0.0005,0.000288
0.0006,0.00029
0.0007,0.000292
0.0008,0.000294
0.0009,0.000296
0.001,0.000297
0.0011,0.000299
0.0012,0.0003
0.0013,0.000302
0.0014,0.000303
0.0015,0.000304
0.0016,0.000305
0.0017,0.000306
0.0018,0.000307
0.0019,0.000308
0.002,0.000309
0.0021,0.00031
0.0022,0.000311
0.0023,0.000312
0.0024,0.000313
0.0025,0.000314
0.0026,0.000315
0.0027,0.000315
0.0028,0.000316
0.0029,0.000317
0.003,0.000318
0.0031,0.000318
0.0032,0.000319
0.0033,0.00032
0.0034,0.000321
0.0035,0.000321
0.0036,0.000322
0.0037,0.000323
0.0038,0.000323
0.0039,0.000324
0.004,0.000325
0.0041,0.000325
0.0042,0.000326
0.0043,0.000327
0.0044,0.000327
0.0045,0.000328
0.0046,0.000328
0.0047,0.000329
0.0048,0.000329
0.0049,0.00033
0.005,0.000331
0.0051,0.000331
0.0052,0.000332
0.0053,0.000332
0.0054,0.000333
0.0055,0.000333
0.0056,0.000334
0.0057,0.000335
0.0058,0.000335
0.0059,0.000336
0.006,0.000336
0.0061,0.000337
0.0062,0.000337
0.0063,0.000338
0.0064,0.000338
0.0065,0.000339
0.0066,0.000339
0.0067,0.00034
0.0068,0.00034
0.0069,0.00034
0.007,0.000341
0.0071,0.000341
0.0072,0.000342
0.0073,0.000342
0.0074,0.000343
0.0075,0.000343
0.0076,0.000344
0.0077,0.000344
0.0078,0.000345
0.0079,0.000345
0.008,0.000346
0.0081,0.000346
0.0082,0.000346
0.0083,0.000347
0.0084,0.000347
0.0085,0.000348
0.0086,0.000348
0.0087,0.000349
0.0088,0.000349
0.0089,0.000349
0.009,0.00035
0.0091,0.00035
0.0092,0.000351
0.0093,0.000351
0.0094,0.000351
0.0095,0.000352
0.0096,0.000352
0.0097,0.000353
0.0098,0.000353
0.0099,0.000353
0.01,0.000354
0.02,0.000387
0.03,0.000414
0.04,0.000438
0.05,0.000459
0.06,0.000479
0.07,0.000499
0.08,0.000517
0.09,0.000535
0.1,0.000552
0.11,0.000569
0.12,0.000586
0.13,0.000602
0.14,0.000618
0.15,0.000634
0.16,0.000649
0.17,0.000664
0.18,0.00068
0.19,0.000694
0.2,0.000709
0.21,0.000724
0.22,0.000739
0.23,0.000754
0.24,0.000768
0.25,0.000783
0.26,0.000798
0.27,0.000812
0.28,0.000827
0.29,0.000841
0.3,0.000856
0.31,0.000871
0.32,0.000885
0.33,0.0009
0.34,0.000914
0.35,0.000929
0.36,0.000944
0.37,0.000959
0.38,0.000974
0.39,0.000988
0.4,0.001003
0.41,0.001019
0.42,0.001034
0.43,0.001049
0.44,0.001064
0.45,0.001079
0.46,0.001095
0.47,0.00111
0.48,0.001125
0.49,0.001141
0.5,0.001157
0.51,0.001172
0.52,0.001188
0.53,0.001204
0.54,0.00122
0.55,0.001236
0.56,0.001252
0.57,0.001267
0.58,0.001284
0.59,0.0013
0.6,0.001316
0.61,0.001332
0.62,0.001349
0.63,0.001366
0.64,0.001382
0.65,0.001399
0.66,0.001416
0.67,0.001433
0.68,0.00145
0.69,0.001468
0.7,0.001485
0.71,0.001503
0.72,0.001521
0.73,0.001539
0.74,0.001557
0.75,0.001575
0.76,0.001594
0.77,0.001612
0.78,0.001631
0.79,0.00165
0.8,0.001669
0.81,0.001689
0.82,0.001709
0.83,0.001729
0.84,0.001752
0.85,0.001776
0.86,0.001802
0.87,0.001831
0.88,0.001864
0.89,0.001903
