"Percentile","Latency [msec]"
0.0001,4.8128
0.0002,4.87833
0.0003,4.92339
0.0004,4.96026
0.0005,4.99712
0.0006,5.04218
0.0007,5.07904
0.0008,5.10771
0.0009,5.12819
0.001,5.14457
0.0011,5.15686
0.0012,5.17325
0.0013,5.18553
0.0014,5.19782
0.0015,5.21011
0.0016,5.2183
0.0017,5.23059
0.0018,5.23878
0.0019,5.24697
0.002,5.25517
0.0021,5.26336
0.0022,5.27565
0.0023,5.28384
0.0024,5.29203
0.0025,5.30022
0.0026,5.30842
0.0027,5.31661
0.0028,5.3248
0.0029,5.3289
0.003,5.33709
0.0031,5.34528
0.0032,5.34938
0.0033,5.35757
0.0034,5.36576
0.0035,5.36986
0.0036,5.37805
0.0037,5.38214
0.0038,5.39034
0.0039,5.39443
0.004,5.39853
0.0041,5.40672
0.0042,5.41082
0.0043,5.41491
0.0044,5.41901
0.0045,5.4272
0.0046,5.4313
0.0047,5.43539
0.0048,5.43949
0.0049,5.44358
0.005,5.44768
0.0051,5.45177
0.0052,5.45587
0.0053,5.45997
0.0054,5.46406
0.0055,5.46816
0.0056,5.47225
0.0057,5.47635
0.0058,5.48045
0.0059,5.48454
0.006,5.48864
0.0061,5.49273
0.0062,5.49683
0.0063,5.50093
0.0064,5.50502
0.0065,5.50912
0.0066,5.51321
0.0067,5.51731
0.0068,5.51731
0.0069,5.52141
0.007,5.5255
0.0071,5.5296
0.0072,5.53369
0.0073,5.53779
0.0074,5.53779
0.0075,5.54189
0.0076,5.54598
0.0077,5.55008
0.0078,5.55417
0.0079,5.55827
0.008,5.55827
0.0081,5.56237
0.0082,5.56646
0.0083,5.57056
0.0084,5.57056
0.0085,5.57465
0.0086,5.57875
0.0087,5.58285
0.0088,5.58285
0.0089,5.58694
0.009,5.59104
0.0091,5.59104
0.0092,5.59513
0.0093,5.59923
0.0094,5.60333
0.0095,5.60333
0.0096,5.60742
0.0097,5.60742
0.0098,5.61152
0.0099,5.61562
0.01,5.61562
0.02,5.80813
0.03,5.95968
0.04,6.09075
0.05,6.20953
0.06,6.32422
0.07,6.43072
0.08,6.54541
0.09,6.66419
0.1,6.78298
0.11,6.89766
0.12,7.01235
0.13,7.12704
0.14,7.24173
0.15,7.35232
0.16,7.46291
0.17,7.5735
0.18,7.68819
0.19,7.79878
0.2,7.91347
0.21,8.02406
0.22,8.13466
0.23,8.25344
0.24,8.36813
0.25,8.47872
0.26,8.59341
0.27,8.7081
0.28,8.82278
0.29,8.93747
0.3,9.05216
0.31,9.15865
0.32,9.26515
0.33,9.37984
0.34,9.48634
0.35,9.60102
0.36,9.70752
0.37,9.82221
0.38,9.9287
0.39,10.0434
0.4,10.1581
0.41,10.2646
0.42,10.3711
0.43,10.4858
0.44,10.5923
0.45,10.7069
0.46,10.8298
0.47,10.9445
0.48,11.0592
0.49,11.1821
0.5,11.305
0.51,11.4278
0.52,11.5425
0.53,11.6572
0.54,11.7719
0.55,11.8784
0.56,11.9849
0.57,12.0996
0.58,12.2061
0.59,12.3208
0.6,12.4273
0.61,12.5338
0.62,12.6403
0.63,12.7549
