"Percentile","Latency [msec]"
0.0001,0.248959
0.0002,0.338943
0.0003,0.383743
0.0004,0.468735
0.0005,0.542719
0.0006,0.599039
0.0007,0.649727
0.0008,0.684543
0.0009,0.719359
0.001,0.756223
0.0011,0.777215
0.0012,0.803839
0.0013,0.826367
0.0014,0.844287
0.0015,0.868351
0.0016,0.899071
0.0017,0.928255
0.0018,0.949759
0.0019,0.974335
0.002,0.994303
0.0021,1.01222
0.0022,1.03885
0.0023,1.06291
0.0024,1.08441
0.0025,1.10182
0.0026,1.11821
0.0027,1.13459
0.0028,1.152
0.0029,1.16736
0.003,1.18067
0.0031,1.1991
0.0032,1.21754
0.0033,1.23187
0.0034,1.24723
0.0035,1.26464
0.0036,1.27795
0.0037,1.29229
0.0038,1.30765
0.0039,1.32198
0.004,1.33529
0.0041,1.34758
0.0042,1.36192
0.0043,1.37626
0.0044,1.38957
0.0045,1.40288
0.0046,1.41414
0.0047,1.42643
0.0048,1.43872
0.0049,1.44896
0.005,1.46022
0.0051,1.47149
0.0052,1.48378
0.0053,1.49504
0.0054,1.50221
0.0055,1.5104
0.0056,1.51757
0.0057,1.52576
0.0058,1.536
0.0059,1.54624
0.006,1.55443
0.0061,1.56262
0.0062,1.57082
0.0063,1.57901
0.0064,1.5872
0.0065,1.59437
0.0066,1.60256
0.0067,1.6128
0.0068,1.62304
0.0069,1.63328
0.007,1.64352
0.0071,1.65478
0.0072,1.66502
0.0073,1.67526
0.0074,1.68345
0.0075,1.69062
0.0076,1.69677
0.0077,1.70393
0.0078,1.70905
0.0079,1.71725
0.008,1.72442
0.0081,1.73158
0.0082,1.73875
0.0083,1.74797
0.0084,1.75616
0.0085,1.76435
0.0086,1.77357
0.0087,1.78176
0.0088,1.79097
0.0089,1.80019
0.009,1.80838
0.0091,1.81658
0.0092,1.82374
0.0093,1.83194
0.0094,1.8391
0.0095,1.84422
0.0096,1.84934
0.0097,1.85446
0.0098,1.85958
0.0099,1.8647
0.01,1.86982
0.02,2.23437
0.03,2.48832
0.04,2.7095
0.05,2.89792
0.06,3.05561
0.07,3.19897
0.08,3.328
0.09,3.45498
0.1,3.57171
0.11,3.67411
0.12,3.76832
0.13,3.85433
0.14,3.9424
0.15,4.02841
0.16,4.10829
0.17,4.18611
0.18,4.26803
0.19,4.34995
0.2,4.42777
0.21,4.5056
0.22,4.57933
0.23,4.65306
0.24,4.72678
0.25,4.80051
0.26,4.87424
0.27,4.93978
0.28,5.00941
0.29,5.07904
0.3,5.14867
0.31,5.21421
0.32,5.27974
0.33,5.34118
0.34,5.40262
0.35,5.46406
0.36,5.5296
0.37,5.59923
0.38,5.66886
0.39,5.74259
0.4,5.81632
0.41,5.88595
0.42,5.95149
0.43,6.02112
0.44,6.08666
0.45,6.15629
0.46,6.22182
0.47,6.28736
0.48,6.3529
0.49,6.42253
0.5,6.49216
0.51,6.55769
0.52,6.62323
0.53,6.69696
0.54,6.76659
0.55,6.83622
0.56,6.90585
0.57,6.97549
0.58,7.04922
0.59,7.11885
0.6,7.19257
0.61,7.2663
0.62,7.34003
0.63,7.41376
0.64,7.49158
0.65,7.56941
0.66,7.65133
0.67,7.73325
0.68,7.81517
0.69,7.89299
0.7,7.97081
0.71,8.05274
0.72,8.13466
0.73,8.21248
0.74,8.2944
0.75,8.37632
0.76,8.46233
0.77,8.54425
0.78,8.63437
0.79,8.72448
0.8,8.81459
0.81,8.9047
0.82,8.99481
0.83,9.08493
0.84,9.18323
0.85,9.28973
0.86,9.40442
0.87,9.51091
0.88,9.64198
0.89,9.76486
0.9,9.89593
0.91,10.0434
0.92,10.1908
0.93,10.3547
0.94,10.5267
0.95,10.7397
0.96,11.0019
0.97,11.3213
0.98,11.7064
0.99,12.2716
0.9901,12.2798
0.9902,12.2798
