"Percentile","Latency [msec]"
0.0001,0.000372
0.0002,0.000409
0.0003,0.000434
0.0004,0.000454
0.0005,0.000471
0.0006,0.000487
0.0007,0.000499
0.0008,0.000512
0.0009,0.000524
0.001,0.000536
0.0011,0.000548
0.0012,0.000559
0.0013,0.00057
0.0014,0.00058
0.0015,0.000588
0.0016,0.000598
0.0017,0.000607
0.0018,0.000615
0.0019,0.000624
0.002,0.000631
0.0021,0.000639
0.0022,0.000646
0.0023,0.000655
0.0024,0.000662
0.0025,0.000669
0.0026,0.000677
0.0027,0.000684
0.0028,0.000691
0.0029,0.000698
0.003,0.000706
0.0031,0.000713
0.0032,0.000721
0.0033,0.000728
0.0034,0.000734
0.0035,0.00074
0.0036,0.000747
0.0037,0.000754
0.0038,0.00076
0.0039,0.000767
0.004,0.000774
0.0041,0.000778
0.0042,0.000785
0.0043,0.00079
0.0044,0.000797
0.0045,0.000803
0.0046,0.000808
0.0047,0.000815
0.0048,0.000821
0.0049,0.000827
0.005,0.000833
0.0051,0.000838
0.0052,0.000845
0.0053,0.000851
0.0054,0.000857
0.0055,0.000863
0.0056,0.000868
0.0057,0.000874
0.0058,0.00088
0.0059,0.000886
0.006,0.000892
0.0061,0.000898
0.0062,0.000903
0.0063,0.000909
0.0064,0.000913
0.0065,0.000918
0.0066,0.000924
0.0067,0.00093
0.0068,0.000935
0.0069,0.00094
0.007,0.000944
0.0071,0.00095
0.0072,0.000955
0.0073,0.00096
0.0074,0.000965
0.0075,0.000971
0.0076,0.000976
0.0077,0.000981
0.0078,0.000986
0.0079,0.000992
0.008,0.000997
0.0081,0.001002
0.0082,0.001007
0.0083,0.001012
0.0084,0.001018
0.0085,0.001023
0.0086,0.001027
0.0087,0.001033
0.0088,0.001039
0.0089,0.001044
0.009,0.001049
0.0091,0.001054
0.0092,0.00106
0.0093,0.001065
0.0094,0.00107
0.0095,0.001076
0.0096,0.001081
0.0097,0.001086
0.0098,0.001091
0.0099,0.001096
0.01,0.001101
0.02,0.001687
0.03,0.375295
0.04,0.805887
0.05,1.05062
0.06,1.1991
0.07,1.50835
0.08,1.74592
0.09,1.96096
0.1,2.09408
0.11,2.23437
0.12,2.40026
0.13,2.56819
0.14,2.72179
0.15,2.87744
0.16,3.03718
0.17,3.1703
0.18,3.28294
0.19,3.41197
0.2,3.55737
0.21,3.6864
0.22,3.80518
0.23,3.93626
0.24,4.05914
0.25,4.17178
0.26,4.28032
0.27,4.38682
0.28,4.49741
0.29,4.608
0.3,4.71859
0.31,4.82099
0.32,4.92339
0.33,5.04218
0.34,5.16505
0.35,5.27155
0.36,5.37395
0.37,5.48454
0.38,5.60333
0.39,5.72211
0.4,5.82451
0.41,5.92691
0.42,6.0375
0.43,6.14809
0.44,6.25869
0.45,6.37747
0.46,6.49216
0.47,6.60275
0.48,6.71334
0.49,6.82803
0.5,6.93862
0.51,7.05331
0.52,7.17619
0.53,7.29088
0.54,7.40557
0.55,7.52025
0.56,7.64723
0.57,7.7824
0.58,7.90937
0.59,8.03225
0.6,8.14694
0.61,8.26982
0.62,8.38451
0.63,8.51149
0.64,8.65075
0.65,8.79002
0.66,8.92109
0.67,9.06854
0.68,9.20781
0.69,9.34707
0.7,9.49453
0.71,9.65018
0.72,9.80582
0.73,9.96147
0.74,10.1335
0.75,10.3219
0.76,10.494
0.77,10.6906
0.78,10.9036
0.79,11.1165
0.8,11.3132
0.81,11.5343
0.82,11.7719
0.83,12.0422
0.84,12.2716
0.85,12.5583
0.86,12.8614
0.87,13.1645
0.88,13.4922
0.89,13.8117
0.9,14.1558
0.91,14.4835
0.92,14.8767
0.93,15.3354
0.94,15.8843
0.95,16.5478
0.96,17.1868
0.97,17.9241
0.98,18.9235
0.99,20.1032
0.9901,20.1196
0.9902,20.1196
0.9903,20.1359
0.9904,20.1523
0.9905,20.1687
0.9906,20.2015
0.9907,20.2179
0.9908,20.2342
0.9909,20.267
