"Percentile","Latency [msec]"
0.0001,0.000272
0.0002,0.00028
0.0003,0.000286
0.0004,0.00029
0.0005,0.000293
0.0006,0.000296
0.0007,0.000299
0.0008,0.000301
0.0009,0.000304
0.001,0.000306
0.0011,0.000307
0.0012,0.000309
0.0013,0.000311
0.0014,0.000312
0.0015,0.000314
0.0016,0.000316
0.0017,0.000317
0.0018,0.000318
0.0019,0.00032
0.002,0.000321
0.0021,0.000322
0.0022,0.000324
0.0023,0.000325
0.0024,0.000326
0.0025,0.000327
0.0026,0.000328
0.0027,0.000329
0.0028,0.00033
0.0029,0.000331
0.003,0.000332
0.0031,0.000333
0.0032,0.000334
0.0033,0.000335
0.0034,0.000336
0.0035,0.000337
0.0036,0.000338
0.0037,0.000339
0.0038,0.00034
0.0039,0.000341
0.004,0.000342
0.0041,0.000342
0.0042,0.000343
0.0043,0.000344
0.0044,0.000345
0.0045,0.000346
0.0046,0.000346
0.0047,0.000347
0.0048,0.000348
0.0049,0.000349
0.005,0.000349
0.0051,0.00035
0.0052,0.000351
0.0053,0.000352
0.0054,0.000352
0.0055,0.000353
0.0056,0.000354
0.0057,0.000355
0.0058,0.000355
0.0059,0.000356
0.006,0.000357
0.0061,0.000358
0.0062,0.000358
0.0063,0.000359
0.0064,0.00036
0.0065,0.00036
0.0066,0.000361
0.0067,0.000362
0.0068,0.000362
0.0069,0.000363
0.007,0.000363
0.0071,0.000364
0.0072,0.000365
0.0073,0.000365
0.0074,0.000366
0.0075,0.000367
0.0076,0.000367
0.0077,0.000368
0.0078,0.000368
0.0079,0.000369
0.008,0.000369
0.0081,0.00037
0.0082,0.000371
0.0083,0.000371
0.0084,0.000372
0.0085,0.000372
0.0086,0.000373
0.0087,0.000374
0.0088,0.000374
0.0089,0.000375
0.009,0.000375
0.0091,0.000376
0.0092,0.000377
0.0093,0.000377
0.0094,0.000378
0.0095,0.000378
0.0096,0.000379
0.0097,0.000379
0.0098,0.00038
0.0099,0.00038
0.01,0.000381
0.02,0.000426
0.03,0.000462
0.04,0.000494
0.05,0.000523
0.06,0.00055
0.07,0.000575
0.08,0.0006
0.09,0.000623
0.1,0.000646
0.11,0.000668
0.12,0.000689
0.13,0.00071
0.14,0.000731
0.15,0.000751
0.16,0.000771
0.17,0.000791
0.18,0.00081
0.19,0.000829
0.2,0.000849
0.21,0.000868
0.22,0.000887
0.23,0.000906
0.24,0.000924
0.25,0.000943
0.26,0.000962
0.27,0.00098
0.28,0.000999
0.29,0.001017
0.3,0.001036
0.31,0.001054
0.32,0.001073
0.33,0.001091
0.34,0.00111
0.35,0.001129
0.36,0.001147
0.37,0.001166
0.38,0.001184
0.39,0.001203
0.4,0.001222
0.41,0.00124
0.42,0.001259
0.43,0.001278
0.44,0.001298
0.45,0.001317
0.46,0.001337
0.47,0.001357
0.48,0.001377
0.49,0.001398
0.5,0.001419
0.51,0.00144
0.52,0.001462
0.53,0.001485
0.54,0.001508
0.55,0.001531
0.56,0.001555
0.57,0.001579
0.58,0.001604
0.59,0.00163
0.6,0.001656
0.61,0.001682
0.62,0.001711
0.63,0.00174
0.64,0.001771
0.65,0.001804
0.66,0.001838
0.67,0.001876
0.68,0.001917
0.69,0.001962
0.7,0.002014
0.71,0.002073
0.72,0.002143
0.73,0.002231
0.74,0.002345
0.75,0.002499
0.76,0.002705
0.77,0.002969
0.78,0.003305
0.79,0.003729
0.8,0.004251
0.81,0.004931
0.82,0.005915
0.83,0.007071
0.84,0.008183
0.85,0.009527
0.86,0.011367
0.87,0.014887
0.88,0.020191
0.89,0.025871
0.9,0.032159
0.91,0.040767
0.92,0.052063
0.93,0.066751
0.94,0.083071
0.95,0.102719
0.96,0.130815
0.97,0.170111
0.98,0.228351
0.99,0.321791
0.9901,0.322815
0.9902,0.323839
0.9903,0.324863
0.9904,0.325887
0.9905,0.326911
0.9906,0.328191
0.9907,0.329471
0.9908,0.330495
0.9909,0.331519
0.991,0.332543
0.9911,0.333823
0.9912,0.335103
0.9913,0.336383
0.9914,0.337663
0.9915,0.339199
0.9916,0.340735
0.9917,0.342271
0.9918,0.343551
0.9919,0.345343
0.992,0.347135
0.9921,0.348671
0.9922,0.349951
0.9923,0.351743
0.9924,0.353279
0.9925,0.355071
0.9926,0.356863
0.9927,0.358655
0.9928,0.360447
0.9929,0.362239
0.993,0.364031
0.9931,0.365567
0.9932,0.366847
0.9933,0.368639
0.9934,0.370431
0.9935,0.371967
0.9936,0.374271
0.9937,0.376063
0.9938,0.378111
0.9939,0.380159
0.994,0.382207
0.9941,0.383999
0.9942,0.385791
0.9943,0.387327
0.9944,0.389119
0.9945,0.390655
0.9946,0.392447
0.9947,0.393983
0.9948,0.395775
0.9949,0.397567
0.995,0.399103
0.9951,0.401151
0.9952,0.403199
0.9953,0.404991
0.9954,0.407295
0.9955,0.409599
0.9956,0.411647
0.9957,0.413951
0.9958,0.415999
0.9959,0.418303
0.996,0.420863
0.9961,0.423167
0.9962,0.426751
0.9963,0.429311
0.9964,0.433151
0.9965,0.436223
0.9966,0.438527
0.9967,0.441855
0.9968,0.444671
0.9969,0.447487
0.997,0.451327
0.9971,0.455167
0.9972,0.459007
0.9973,0.463871
0.9974,0.471295
0.9975,0.475391
0.9976,0.479999
