"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,22841.23,83.0966,16.4467,1.42683e+07,1.42615e+07,1.42683e+07,1.42615e+07
2,50779.51,68.7604,30.7894,2.89506e+07,2.89428e+07,2.89506e+07,2.89428e+07
4,96674.09,58.3003,41.2561,5.24179e+07,5.24028e+07,5.24179e+07,5.24028e+07
6,163636.25,43.9701,55.6441,9.10444e+07,9.10365e+07,9.10444e+07,9.10365e+07
8,193334.67,38.4526,61.1898,1.0986e+08,1.09561e+08,1.0986e+08,1.09561e+08
10,194033.40,38.6623,60.9776,1.07757e+08,1.07393e+08,1.07757e+08,1.07393e+08
12,194035.16,39.405,60.2586,1.08208e+08,1.07861e+08,1.08208e+08,1.07861e+08
14,193742.34,37.3008,62.2143,1.09989e+08,1.09646e+08,1.09989e+08,1.09646e+08
16,193612.26,36.5259,63.0712,1.07591e+08,1.07201e+08,1.07591e+08,1.07201e+08
18,194068.10,38.0573,61.5217,1.09095e+08,1.08743e+08,1.09095e+08,1.08743e+08
20,193787.59,36.0437,63.6286,1.065e+08,1.06141e+08,1.065e+08,1.06141e+08
22,193842.83,36.4196,63.1883,1.08182e+08,1.0782e+08,1.08182e+08,1.0782e+08
24,193746.97,36.947,62.622,1.09459e+08,1.0909e+08,1.09459e+08,1.0909e+08
26,193934.26,35.6193,63.9239,1.07771e+08,1.07433e+08,1.07771e+08,1.07433e+08
28,193755.01,37.0418,62.5293,1.09844e+08,109471603,1.09844e+08,109471603
30,193951.04,39.2277,60.3221,1.03665e+08,1.03284e+08,1.03665e+08,1.03284e+08
32,193757.31,35.9906,63.5452,1.07751e+08,1.07385e+08,1.07751e+08,1.07385e+08
34,193923.38,37.2631,62.2672,1.09519e+08,1.09173e+08,1.09519e+08,1.09173e+08
36,193490.86,38.6369,61.0119,1.08173e+08,1.07746e+08,1.08173e+08,1.07746e+08
38,193503.05,38.469,61.1302,1.09968e+08,1.096e+08,1.09968e+08,1.096e+08
40,193811.37,33.9028,65.6491,1.08348e+08,1.07976e+08,1.08348e+08,1.07976e+08
42,193836.97,35.9491,63.5947,1.09125e+08,1.08779e+08,1.09125e+08,1.08779e+08
44,193772.27,38.7194,60.8021,1.07165e+08,1.06792e+08,1.07165e+08,1.06792e+08
46,193771.75,36.3025,63.2967,1.08102e+08,1.07734e+08,1.08102e+08,1.07734e+08
48,193945.05,39.9681,59.5735,1.02848e+08,1.02503e+08,1.02848e+08,1.02503e+08
50,193619.50,37.0232,62.5228,1.07985e+08,1.07538e+08,1.07985e+08,1.07538e+08
