"Percentile","Latency [msec]"
0.0001,1.40288
0.0002,1.50733
0.0003,1.70086
0.0004,1.73978
0.0005,1.77971
0.0006,1.8176
0.0007,1.83501
0.0008,1.85753
0.0009,1.87597
0.001,1.88723
0.0011,1.89542
0.0012,1.90771
0.0013,1.9241
0.0014,1.9415
0.0015,1.95789
0.0016,1.96813
0.0017,1.9753
0.0018,1.98861
0.0019,2.00294
0.002,2.02342
0.0021,2.03161
0.0022,2.05107
0.0023,2.07565
0.0024,2.09306
0.0025,2.10944
0.0026,2.13811
0.0027,2.15449
0.0028,2.16473
0.0029,2.17293
0.003,2.18521
0.0031,2.19136
0.0032,2.19955
0.0033,2.20774
0.0034,2.21798
0.0035,2.22822
0.0036,2.23642
0.0037,2.24461
0.0038,2.2487
0.0039,2.2528
0.004,2.2569
0.0041,2.26509
0.0042,2.27123
0.0043,2.27328
0.0044,2.27738
0.0045,2.28352
0.0046,2.28966
0.0047,2.29786
0.0048,2.304
0.0049,2.30809
0.005,2.31219
0.0051,2.32038
0.0052,2.32243
0.0053,2.32448
0.0054,2.32857
0.0055,2.33062
0.0056,2.33472
0.0057,2.34086
0.0058,2.34291
0.0059,2.35315
0.006,2.35929
0.0061,2.36749
0.0062,2.37158
0.0063,2.37773
0.0064,2.38387
0.0065,2.38797
0.0066,2.39002
0.0067,2.39411
0.0068,2.40026
0.0069,2.40435
0.007,2.4105
0.0071,2.41254
0.0072,2.41664
0.0073,2.42074
0.0074,2.42483
0.0075,2.42688
0.0076,2.43302
0.0077,2.43917
0.0078,2.44531
0.0079,2.45146
0.008,2.45555
0.0081,2.4617
0.0082,2.46989
0.0083,2.47398
0.0084,2.47808
0.0085,2.48217
0.0086,2.48422
0.0087,2.48832
0.0088,2.49241
0.0089,2.49651
0.009,2.49856
0.0091,2.5047
0.0092,2.5088
0.0093,2.51289
0.0094,2.51699
0.0095,2.52313
0.0096,2.52723
0.0097,2.53133
0.0098,2.53542
0.0099,2.53747
0.01,2.53952
0.02,2.77094
0.03,2.96141
0.04,3.09248
0.05,3.19897
0.06,3.28704
0.07,3.3792
0.08,3.46112
0.09,3.53894
0.1,3.6311
0.11,3.70688
0.12,3.78061
0.13,3.86253
0.14,3.93011
0.15,3.9977
0.16,4.06528
0.17,4.14105
0.18,4.21069
0.19,4.28032
0.2,4.34586
0.21,4.41958
0.22,4.49331
0.23,4.56294
0.24,4.63667
0.25,4.7063
0.26,4.77593
0.27,4.84557
0.28,4.9152
0.29,4.98074
0.3,5.04627
