"Percentile","Latency [msec]"
0.0001,3.83181
0.0002,3.90963
0.0003,3.98131
0.0004,4.02022
0.0005,4.05709
0.0006,4.13082
0.0007,4.16973
0.0008,4.1984
0.0009,4.22707
0.001,4.25165
0.0011,4.27213
0.0012,4.28442
0.0013,4.2967
0.0014,4.30899
0.0015,4.31718
0.0016,4.32538
0.0017,4.32947
0.0018,4.33766
0.0019,4.34586
0.002,4.34995
0.0021,4.35814
0.0022,4.36224
0.0023,4.37043
0.0024,4.37862
0.0025,4.38272
0.0026,4.38682
0.0027,4.39501
0.0028,4.3991
0.0029,4.4073
0.003,4.41139
0.0031,4.41958
0.0032,4.42368
0.0033,4.43187
0.0034,4.43597
0.0035,4.44416
0.0036,4.44825
0.0037,4.45235
0.0038,4.46054
0.0039,4.46464
0.004,4.46873
0.0041,4.47283
0.0042,4.47693
0.0043,4.48102
0.0044,4.48921
0.0045,4.49331
0.0046,4.49741
0.0047,4.5056
0.0048,4.50969
0.0049,4.51379
0.005,4.51789
0.0051,4.52608
0.0052,4.53017
0.0053,4.53427
0.0054,4.53837
0.0055,4.54246
0.0056,4.54656
0.0057,4.55065
0.0058,4.55475
0.0059,4.55885
0.006,4.55885
0.0061,4.56294
0.0062,4.56704
0.0063,4.57113
0.0064,4.57523
0.0065,4.57933
0.0066,4.58342
0.0067,4.58342
0.0068,4.58752
0.0069,4.59162
0.007,4.59571
0.0071,4.59981
0.0072,4.6039
0.0073,4.6039
0.0074,4.608
0.0075,4.6121
0.0076,4.61619
0.0077,4.62029
0.0078,4.62438
0.0079,4.62438
0.008,4.62848
0.0081,4.63258
0.0082,4.63667
0.0083,4.64077
0.0084,4.64486
0.0085,4.64896
0.0086,4.65306
0.0087,4.65306
0.0088,4.65715
0.0089,4.66125
0.009,4.66534
0.0091,4.66944
0.0092,4.67354
0.0093,4.67763
0.0094,4.68173
0.0095,4.68582
0.0096,4.68992
0.0097,4.69402
0.0098,4.69402
0.0099,4.69811
0.01,4.70221
0.02,4.9152
0.03,5.07904
0.04,5.20601
0.05,5.33299
0.06,5.44358
0.07,5.54598
0.08,5.64838
0.09,5.75078
0.1,5.84909
0.11,5.94329
0.12,6.04979
0.13,6.144
0.14,6.23411
0.15,6.32832
0.16,6.42253
0.17,6.51673
0.18,6.61094
0.19,6.72154
0.2,6.80755
0.21,6.90585
0.22,7.00006
0.23,7.10656
0.24,7.20896
0.25,7.30726
0.26,7.40147
0.27,7.49977
0.28,7.59398
0.29,7.70048
0.3,7.79878
0.31,7.89709
0.32,7.99539
0.33,8.0937
0.34,8.20838
0.35,8.31488
0.36,8.42137
0.37,8.53606
0.38,8.64256
0.39,8.74086
0.4,8.83917
0.41,8.94566
0.42,9.06035
0.43,9.16685
0.44,9.27334
0.45,9.36346
0.46,9.46176
0.47,9.56006
0.48,9.65837
0.49,9.75667
0.5,9.85497
0.51,9.95328
0.52,10.0516
0.53,10.1417
0.54,10.2482
0.55,10.3383
0.56,10.4448
0.57,10.5431
0.58,10.6414
0.59,10.7397
0.6,10.838
0.61,10.9445
0.62,11.0428
0.63,11.1411
0.64,11.2394
0.65,11.3295
0.66,11.4278
0.67,11.5261
0.68,11.6244
0.69,11.7228
0.7,11.8211
0.71,11.9276
0.72,12.0259
0.73,12.1242
0.74,12.2225
0.75,12.329
0.76,12.4273
0.77,12.5338
0.78,12.6403
0.79,12.7386
0.8,12.8287
0.81,12.9352
0.82,13.0417
0.83,13.14
0.84,13.2383
0.85,13.3448
0.86,13.4513
0.87,13.5578
0.88,13.6643
0.89,13.7708
0.9,13.8772
0.91,14.0001
0.92,14.123
0.93,14.2459
0.94,14.3933
0.95,14.549
0.96,14.7292
0.97,14.9176
0.98,15.1716
0.99,15.5238
0.9901,15.532
0.9902,15.532
0.9903,15.5402
0.9904,15.5402
0.9905,15.5484
0.9906,15.5566
0.9907,15.5566
0.9908,15.5648
0.9909,15.5648
0.991,15.573
0.9911,15.573
0.9912,15.5812
0.9913,15.5894
0.9914,15.5894
0.9915,15.5976
0.9916,15.5976
0.9917,15.6058
0.9918,15.614
0.9919,15.6221
0.992,15.6221
0.9921,15.6303
0.9922,15.6385
0.9923,15.6467
0.9924,15.6549
0.9925,15.6631
0.9926,15.6713
0.9927,15.6795
0.9928,15.6795
0.9929,15.6877
0.993,15.6959
0.9931,15.7041
0.9932,15.7123
0.9933,15.7123
0.9934,15.7204
0.9935,15.7286
0.9936,15.7368
0.9937,15.745
0.9938,15.7532
0.9939,15.7614
0.994,15.7696
0.9941,15.7778
0.9942,15.7942
0.9943,15.8024
0.9944,15.8188
0.9945,15.8269
0.9946,15.8433
0.9947,15.8515
0.9948,15.8597
0.9949,15.8761
0.995,15.8843
0.9951,15.8925
0.9952,15.9007
0.9953,15.9089
0.9954,15.9171
0.9955,15.9252
0.9956,15.9334
0.9957,15.9334
0.9958,15.9416
0.9959,15.9498
0.996,15.958
0.9961,15.9662
0.9962,15.9744
0.9963,15.9826
0.9964,15.9908
0.9965,15.999
0.9966,16.0072
0.9967,16.0236
0.9968,16.0399
0.9969,16.0563
0.997,16.0809
0.9971,16.1055
0.9972,16.13
0.9973,16.1546
0.9974,16.1792
0.9975,16.1956
0.9976,16.2202
0.9977,16.2365
0.9978,16.2447
0.9979,16.2693
0.998,16.2857
0.9981,16.3103
0.9982,16.3348
0.9983,16.3594
0.9984,16.3758
0.9985,16.4086
0.9986,16.4332
0.9987,16.4659
0.9988,16.5151
0.9989,16.5642
0.999,16.6052
0.9991,16.6298
0.9992,16.6543
0.9993,16.6953
0.9994,16.8428
0.9995,16.9574
0.9996,17.0066
0.9997,17.0721
0.9998,17.1868
0.9999,17.3998
