"Percentile","Latency [msec]"
0.0001,0.000284
0.0002,0.000292
0.0003,0.000298
0.0004,0.000302
0.0005,0.000305
0.0006,0.000308
0.0007,0.000311
0.0008,0.000314
0.0009,0.000316
0.001,0.000318
0.0011,0.00032
0.0012,0.000322
0.0013,0.000324
0.0014,0.000325
0.0015,0.000327
0.0016,0.000328
0.0017,0.00033
0.0018,0.000331
0.0019,0.000332
0.002,0.000334
0.0021,0.000335
0.0022,0.000336
0.0023,0.000337
0.0024,0.000338
0.0025,0.000339
0.0026,0.00034
0.0027,0.000341
0.0028,0.000342
0.0029,0.000343
0.003,0.000345
0.0031,0.000345
0.0032,0.000346
0.0033,0.000347
0.0034,0.000348
0.0035,0.000349
0.0036,0.00035
0.0037,0.000351
0.0038,0.000351
0.0039,0.000352
0.004,0.000353
0.0041,0.000353
0.0042,0.000354
0.0043,0.000355
0.0044,0.000356
0.0045,0.000356
0.0046,0.000357
0.0047,0.000358
0.0048,0.000359
0.0049,0.000359
0.005,0.00036
0.0051,0.000361
0.0052,0.000361
0.0053,0.000362
0.0054,0.000363
0.0055,0.000364
0.0056,0.000364
0.0057,0.000365
0.0058,0.000365
0.0059,0.000366
0.006,0.000367
0.0061,0.000367
0.0062,0.000368
0.0063,0.000369
0.0064,0.000369
0.0065,0.00037
0.0066,0.000371
0.0067,0.000371
0.0068,0.000372
0.0069,0.000372
0.007,0.000373
0.0071,0.000373
0.0072,0.000374
0.0073,0.000375
0.0074,0.000375
0.0075,0.000376
0.0076,0.000376
0.0077,0.000377
0.0078,0.000377
0.0079,0.000378
0.008,0.000378
0.0081,0.000379
0.0082,0.000379
0.0083,0.00038
0.0084,0.00038
0.0085,0.000381
0.0086,0.000381
0.0087,0.000382
0.0088,0.000382
0.0089,0.000383
0.009,0.000383
0.0091,0.000384
0.0092,0.000384
0.0093,0.000385
0.0094,0.000385
0.0095,0.000386
0.0096,0.000386
0.0097,0.000386
0.0098,0.000387
0.0099,0.000387
0.01,0.000388
0.02,0.000426
0.03,0.000455
0.04,0.000479
0.05,0.000502
0.06,0.000522
0.07,0.000542
0.08,0.00056
0.09,0.000578
0.1,0.000595
0.11,0.000611
0.12,0.000628
0.13,0.000644
0.14,0.000659
0.15,0.000675
0.16,0.00069
0.17,0.000705
0.18,0.000719
0.19,0.000734
0.2,0.000748
0.21,0.000762
0.22,0.000777
0.23,0.000791
0.24,0.000805
0.25,0.000819
0.26,0.000833
0.27,0.000847
0.28,0.000861
0.29,0.000874
0.3,0.000888
0.31,0.000902
0.32,0.000916
0.33,0.00093
0.34,0.000943
0.35,0.000957
0.36,0.000971
0.37,0.000984
0.38,0.000998
0.39,0.001012
0.4,0.001025
0.41,0.001039
0.42,0.001053
0.43,0.001067
0.44,0.001081
0.45,0.001095
0.46,0.001108
0.47,0.001122
0.48,0.001136
0.49,0.00115
0.5,0.001163
0.51,0.001177
0.52,0.001191
0.53,0.001205
0.54,0.001219
0.55,0.001233
0.56,0.001247
0.57,0.001261
0.58,0.001275
0.59,0.001289
0.6,0.001303
0.61,0.001318
0.62,0.001332
0.63,0.001347
0.64,0.001361
0.65,0.001376
0.66,0.00139
0.67,0.001405
0.68,0.00142
0.69,0.001436
0.7,0.001451
0.71,0.001466
0.72,0.001482
0.73,0.001498
0.74,0.001514
0.75,0.001531
0.76,0.001547
0.77,0.001564
0.78,0.001581
0.79,0.001598
0.8,0.001615
0.81,0.001633
0.82,0.001651
0.83,0.001669
0.84,0.001687
0.85,0.001706
0.86,0.001726
0.87,0.001746
0.88,0.001766
0.89,0.001788
0.9,0.00181
0.91,0.001834
0.92,0.00186
0.93,0.001888
0.94,0.001919
0.95,0.001954
0.96,0.001994
0.97,0.002042
0.98,0.002107
0.99,0.002205
0.9901,0.002207
0.9902,0.002209
0.9903,0.002209
0.9904,0.002211
0.9905,0.002211
0.9906,0.002213
0.9907,0.002215
0.9908,0.002217
0.9909,0.002217
0.991,0.002219
0.9911,0.002221
0.9912,0.002223
0.9913,0.002223
0.9914,0.002225
0.9915,0.002227
0.9916,0.002227
0.9917,0.002229
0.9918,0.002231
0.9919,0.002233
0.992,0.002235
0.9921,0.002235
0.9922,0.002237
0.9923,0.002239
0.9924,0.002241
0.9925,0.002243
0.9926,0.002243
0.9927,0.002245
0.9928,0.002247
0.9929,0.002249
0.993,0.002251
0.9931,0.002253
0.9932,0.002253
0.9933,0.002255
0.9934,0.002257
0.9935,0.002259
0.9936,0.002261
0.9937,0.002263
0.9938,0.002265
0.9939,0.002267
0.994,0.002269
0.9941,0.002271
0.9942,0.002273
0.9943,0.002275
0.9944,0.002277
0.9945,0.002279
0.9946,0.002283
0.9947,0.002285
0.9948,0.002287
0.9949,0.002289
0.995,0.002291
0.9951,0.002293
0.9952,0.002297
0.9953,0.002299
0.9954,0.002301
0.9955,0.002305
0.9956,0.002307
0.9957,0.002309
0.9958,0.002313
0.9959,0.002315
0.996,0.002317
0.9961,0.002321
0.9962,0.002323
0.9963,0.002327
0.9964,0.002329
0.9965,0.002333
0.9966,0.002337
0.9967,0.002339
0.9968,0.002343
0.9969,0.002347
0.997,0.002351
0.9971,0.002353
0.9972,0.002357
0.9973,0.002361
0.9974,0.002365
0.9975,0.002371
0.9976,0.002375
0.9977,0.002379
0.9978,0.002385
0.9979,0.002389
0.998,0.002395
0.9981,0.002401
0.9982,0.002407
0.9983,0.002413
0.9984,0.002419
0.9985,0.002427
0.9986,0.002433
0.9987,0.002441
0.9988,0.002449
0.9989,0.002459
0.999,0.002469
0.9991,0.002479
0.9992,0.002493
0.9993,0.002503
0.9994,0.002517
0.9995,0.002535
0.9996,0.002559
0.9997,0.002587
0.9998,0.002627
0.9999,0.002705
