"Percentile","Latency [msec]"
0.0001,0.003415
0.0002,0.003493
0.0003,0.003547
0.0004,0.003583
0.0005,0.003615
0.0006,0.003643
0.0007,0.003669
0.0008,0.003689
0.0009,0.003709
0.001,0.003727
0.0011,0.003743
0.0012,0.003761
0.0013,0.003777
0.0014,0.003791
0.0015,0.003803
0.0016,0.003815
0.0017,0.003829
0.0018,0.003841
0.0019,0.003853
0.002,0.003863
0.0021,0.003873
0.0022,0.003885
0.0023,0.003895
0.0024,0.003905
0.0025,0.003915
0.0026,0.003925
0.0027,0.003937
0.0028,0.003947
0.0029,0.003957
0.003,0.003967
0.0031,0.003977
0.0032,0.003987
0.0033,0.003997
0.0034,0.004005
0.0035,0.004015
0.0036,0.004025
0.0037,0.004035
0.0038,0.004045
0.0039,0.004055
0.004,0.004067
0.0041,0.004077
0.0042,0.004089
0.0043,0.004103
0.0044,0.004111
0.0045,0.004123
0.0046,0.004135
0.0047,0.004147
0.0048,0.004159
0.0049,0.004171
0.005,0.004183
0.0051,0.004195
0.0052,0.004207
0.0053,0.004219
0.0054,0.004231
0.0055,0.004243
0.0056,0.004255
0.0057,0.004271
0.0058,0.004283
0.0059,0.004295
0.006,0.004311
0.0061,0.004323
0.0062,0.004335
0.0063,0.004351
0.0064,0.004363
0.0065,0.004379
0.0066,0.004395
0.0067,0.004407
0.0068,0.004423
0.0069,0.004439
0.007,0.004455
0.0071,0.004471
0.0072,0.004483
0.0073,0.004499
0.0074,0.004515
0.0075,0.004531
0.0076,0.004547
0.0077,0.004567
0.0078,0.004583
0.0079,0.004603
0.008,0.004619
0.0081,0.004639
0.0082,0.004659
0.0083,0.004679
0.0084,0.004695
0.0085,0.004719
0.0086,0.004739
0.0087,0.004763
0.0088,0.004787
0.0089,0.004811
0.009,0.004835
0.0091,0.004859
0.0092,0.004883
0.0093,0.004911
0.0094,0.004943
0.0095,0.004971
0.0096,0.005003
0.0097,0.005035
0.0098,0.005071
0.0099,0.005103
0.01,0.005139
0.02,0.024047
0.03,0.086079
0.04,0.123455
0.05,0.151935
0.06,0.174719
0.07,0.195199
0.08,0.212351
0.09,0.236927
0.1,0.263167
0.11,0.286463
0.12,0.308479
0.13,0.328703
0.14,0.346367
0.15,0.364031
0.16,0.379391
0.17,0.396031
0.18,0.411391
0.19,0.428031
0.2,0.443903
0.21,0.460287
0.22,0.476159
0.23,0.492799
0.24,0.508671
0.25,0.523775
0.26,0.537087
0.27,0.551423
0.28,0.565759
0.29,0.579583
0.3,0.592895
0.31,0.605695
0.32,0.619007
0.33,0.631807
0.34,0.644607
0.35,0.656895
0.36,0.670207
0.37,0.683519
0.38,0.696831
0.39,0.710655
0.4,0.724991
0.41,0.738303
0.42,0.752127
0.43,0.766463
0.44,0.780799
0.45,0.794111
0.46,0.805887
0.47,0.819199
0.48,0.833023
0.49,0.846847
0.5,0.860671
0.51,0.874495
0.52,0.889855
0.53,0.905727
0.54,0.921599
0.55,0.937471
0.56,0.954879
0.57,0.971775
0.58,0.988159
0.59,1.00557
0.6,1.02349
0.61,1.04089
0.62,1.05984
0.63,1.07725
0.64,1.09773
0.65,1.11718
0.66,1.13664
0.67,1.1561
0.68,1.1776
0.69,1.1991
0.7,1.21856
