"Percentile","Latency [msec]"
0.0001,0.000324
0.0002,0.000336
0.0003,0.000343
0.0004,0.000347
0.0005,0.000352
0.0006,0.000356
0.0007,0.00036
0.0008,0.000364
0.0009,0.000366
0.001,0.000369
0.0011,0.000371
0.0012,0.000374
0.0013,0.000376
0.0014,0.000379
0.0015,0.000381
0.0016,0.000383
0.0017,0.000384
0.0018,0.000386
0.0019,0.000388
0.002,0.00039
0.0021,0.000391
0.0022,0.000393
0.0023,0.000395
0.0024,0.000396
0.0025,0.000398
0.0026,0.000399
0.0027,0.0004
0.0028,0.000402
0.0029,0.000403
0.003,0.000404
0.0031,0.000406
0.0032,0.000407
0.0033,0.000408
0.0034,0.000409
0.0035,0.00041
0.0036,0.000411
0.0037,0.000412
0.0038,0.000413
0.0039,0.000414
0.004,0.000416
0.0041,0.000417
0.0042,0.000418
0.0043,0.000419
0.0044,0.00042
0.0045,0.000421
0.0046,0.000422
0.0047,0.000423
0.0048,0.000424
0.0049,0.000425
0.005,0.000426
0.0051,0.000427
0.0052,0.000427
0.0053,0.000428
0.0054,0.000429
0.0055,0.00043
0.0056,0.000431
0.0057,0.000432
0.0058,0.000433
0.0059,0.000434
0.006,0.000435
0.0061,0.000435
0.0062,0.000436
0.0063,0.000437
0.0064,0.000438
0.0065,0.000439
0.0066,0.00044
0.0067,0.00044
0.0068,0.000441
0.0069,0.000442
0.007,0.000443
0.0071,0.000444
0.0072,0.000444
0.0073,0.000445
0.0074,0.000446
0.0075,0.000447
0.0076,0.000448
0.0077,0.000448
0.0078,0.000449
0.0079,0.000449
0.008,0.00045
0.0081,0.000451
0.0082,0.000452
0.0083,0.000452
0.0084,0.000453
0.0085,0.000454
0.0086,0.000454
0.0087,0.000455
0.0088,0.000456
0.0089,0.000457
0.009,0.000457
0.0091,0.000458
0.0092,0.000459
0.0093,0.000459
0.0094,0.00046
0.0095,0.000461
0.0096,0.000461
0.0097,0.000462
0.0098,0.000462
0.0099,0.000463
0.01,0.000464
0.02,0.000517
0.03,0.000558
0.04,0.000591
0.05,0.000621
0.06,0.000649
0.07,0.000674
0.08,0.000697
0.09,0.00072
0.1,0.000741
0.11,0.000762
0.12,0.000782
0.13,0.000801
0.14,0.00082
0.15,0.000838
0.16,0.000856
0.17,0.000874
0.18,0.000891
0.19,0.000908
0.2,0.000924
0.21,0.000941
0.22,0.000957
0.23,0.000974
0.24,0.00099
0.25,0.001005
0.26,0.001021
0.27,0.001037
0.28,0.001053
0.29,0.001069
0.3,0.001085
0.31,0.0011
0.32,0.001116
0.33,0.001131
0.34,0.001146
0.35,0.001161
0.36,0.001177
0.37,0.001192
0.38,0.001208
0.39,0.001223
0.4,0.001239
0.41,0.001254
0.42,0.00127
0.43,0.001285
0.44,0.001301
0.45,0.001316
0.46,0.001332
0.47,0.001348
0.48,0.001364
0.49,0.00138
0.5,0.001396
0.51,0.001412
0.52,0.001428
0.53,0.001445
0.54,0.001461
0.55,0.001478
0.56,0.001496
0.57,0.001513
0.58,0.001531
0.59,0.001549
0.6,0.001568
0.61,0.001588
0.62,0.001608
0.63,0.001629
0.64,0.00165
0.65,0.001672
0.66,0.001694
0.67,0.001717
0.68,0.001741
0.69,0.001766
0.7,0.001792
0.71,0.001818
0.72,0.001846
0.73,0.001875
0.74,0.001904
0.75,0.001936
0.76,0.001969
0.77,0.002004
0.78,0.002041
0.79,0.002081
0.8,0.002123
0.81,0.002169
0.82,0.002217
0.83,0.002271
0.84,0.002329
0.85,0.002395
0.86,0.002467
0.87,0.002547
0.88,0.002637
0.89,0.002739
0.9,0.002851
0.91,0.002977
0.92,0.003119
0.93,0.003287
0.94,0.003479
0.95,0.003707
0.96,0.003991
0.97,0.004359
0.98,0.004887
0.99,0.005827
0.9901,0.005843
0.9902,0.005855
0.9903,0.005871
0.9904,0.005883
0.9905,0.005903
0.9906,0.005915
0.9907,0.005931
0.9908,0.005947
0.9909,0.005963
0.991,0.005979
0.9911,0.005995
0.9912,0.006007
0.9913,0.006027
0.9914,0.006039
0.9915,0.006059
0.9916,0.006079
0.9917,0.006099
0.9918,0.006115
0.9919,0.006139
0.992,0.006159
0.9921,0.006179
0.9922,0.006199
0.9923,0.006219
0.9924,0.006239
0.9925,0.006263
0.9926,0.006283
0.9927,0.006303
0.9928,0.006327
0.9929,0.006347
0.993,0.006371
0.9931,0.006395
0.9932,0.006419
0.9933,0.006443
0.9934,0.006467
0.9935,0.006491
0.9936,0.006515
0.9937,0.006543
0.9938,0.006567
0.9939,0.006595
0.994,0.006615
0.9941,0.006643
0.9942,0.006675
0.9943,0.006707
0.9944,0.006739
0.9945,0.006771
0.9946,0.006811
0.9947,0.006843
0.9948,0.006879
0.9949,0.006919
0.995,0.006955
0.9951,0.006987
0.9952,0.007023
0.9953,0.007059
0.9954,0.007095
0.9955,0.007135
0.9956,0.007195
0.9957,0.007239
0.9958,0.007291
0.9959,0.007343
0.996,0.007383
0.9961,0.007431
0.9962,0.007483
0.9963,0.007519
0.9964,0.007575
0.9965,0.007611
0.9966,0.007667
0.9967,0.007719
0.9968,0.007767
0.9969,0.007823
0.997,0.007871
0.9971,0.007923
0.9972,0.007983
0.9973,0.008055
0.9974,0.008107
0.9975,0.008175
0.9976,0.008255
0.9977,0.008351
0.9978,0.008423
0.9979,0.008495
0.998,0.008583
0.9981,0.008703
0.9982,0.008823
0.9983,0.008943
0.9984,0.009071
