"Percentile","Latency [msec]"
0.0001,0.000287
0.0002,0.000298
0.0003,0.000307
0.0004,0.000312
0.0005,0.000317
0.0006,0.000321
0.0007,0.000325
0.0008,0.000329
0.0009,0.000332
0.001,0.000335
0.0011,0.000337
0.0012,0.00034
0.0013,0.000342
0.0014,0.000345
0.0015,0.000347
0.0016,0.000349
0.0017,0.000351
0.0018,0.000353
0.0019,0.000355
0.002,0.000357
0.0021,0.000358
0.0022,0.00036
0.0023,0.000361
0.0024,0.000363
0.0025,0.000365
0.0026,0.000366
0.0027,0.000368
0.0028,0.000369
0.0029,0.000371
0.003,0.000372
0.0031,0.000373
0.0032,0.000375
0.0033,0.000376
0.0034,0.000377
0.0035,0.000379
0.0036,0.00038
0.0037,0.000381
0.0038,0.000382
0.0039,0.000383
0.004,0.000385
0.0041,0.000386
0.0042,0.000387
0.0043,0.000388
0.0044,0.000389
0.0045,0.00039
0.0046,0.000391
0.0047,0.000392
0.0048,0.000393
0.0049,0.000394
0.005,0.000395
0.0051,0.000396
0.0052,0.000397
0.0053,0.000398
0.0054,0.000399
0.0055,0.0004
0.0056,0.000401
0.0057,0.000402
0.0058,0.000403
0.0059,0.000404
0.006,0.000405
0.0061,0.000406
0.0062,0.000407
0.0063,0.000407
0.0064,0.000408
0.0065,0.000409
0.0066,0.00041
0.0067,0.000411
0.0068,0.000412
0.0069,0.000413
0.007,0.000413
0.0071,0.000414
0.0072,0.000415
0.0073,0.000416
0.0074,0.000417
0.0075,0.000417
0.0076,0.000418
0.0077,0.000419
0.0078,0.00042
0.0079,0.000421
0.008,0.000421
0.0081,0.000422
0.0082,0.000423
0.0083,0.000424
0.0084,0.000424
0.0085,0.000425
0.0086,0.000426
0.0087,0.000427
0.0088,0.000427
0.0089,0.000428
0.009,0.000429
0.0091,0.000429
0.0092,0.00043
0.0093,0.000431
0.0094,0.000432
0.0095,0.000432
0.0096,0.000433
0.0097,0.000434
0.0098,0.000434
0.0099,0.000435
0.01,0.000436
0.02,0.000492
0.03,0.000536
0.04,0.000573
0.05,0.000606
0.06,0.000637
0.07,0.000666
0.08,0.000694
0.09,0.00072
0.1,0.000746
0.11,0.000771
0.12,0.000796
0.13,0.000819
0.14,0.000843
0.15,0.000866
0.16,0.00089
0.17,0.000912
0.18,0.000935
0.19,0.000957
0.2,0.00098
0.21,0.001002
0.22,0.001024
0.23,0.001046
0.24,0.001068
0.25,0.00109
0.26,0.001112
0.27,0.001134
0.28,0.001156
0.29,0.001179
0.3,0.001202
0.31,0.001225
0.32,0.001248
0.33,0.001271
0.34,0.001294
0.35,0.001317
0.36,0.00134
0.37,0.001364
0.38,0.001389
0.39,0.001414
0.4,0.001439
0.41,0.001465
0.42,0.001492
0.43,0.001519
0.44,0.001547
0.45,0.001576
0.46,0.001606
0.47,0.001637
0.48,0.001669
0.49,0.001702
0.5,0.001737
0.51,0.001773
0.52,0.001811
0.53,0.001851
0.54,0.001894
0.55,0.00194
0.56,0.001991
0.57,0.002046
0.58,0.002109
0.59,0.002183
0.6,0.002269
0.61,0.002377
0.62,0.002507
0.63,0.002671
0.64,0.002865
0.65,0.003099
0.66,0.003379
0.67,0.003713
0.68,0.004107
0.69,0.004547
0.7,0.005051
0.71,0.005615
0.72,0.006295
0.73,0.007139
0.74,0.008199
0.75,0.009735
0.76,0.012495
0.77,0.016863
0.78,0.023263
0.79,0.032175
0.8,0.043263
0.81,0.055423
0.82,0.068415
0.83,0.082495
0.84,0.096383
0.85,0.113663
0.86,0.133247
0.87,0.154495
0.88,0.179327
0.89,0.205567
0.9,0.233599
0.91,0.262911
0.92,0.294399
0.93,0.329471
0.94,0.368639
0.95,0.411903
0.96,0.463871
0.97,0.530943
0.98,0.614399
0.99,0.752127
0.9901,0.754175
0.9902,0.756223
0.9903,0.758271
0.9904,0.760319
0.9905,0.762367
