"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_2.csv -i 1 65",,,,"Date:","25 Jun 2019 18:50:15 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561456215.681,0.391,0.225,89.726,0.004,0.0,9.654,0.0,0.0,0.0,0.0,1917.665,1395.287,0.005
1561456216.682,0.125,0.0,95.268,0.0,0.0,4.608,7482201.0,7479984.0,0.0,0.0,3436.0,3761.0,0.0
1561456217.682,0.250,0.312,84.688,0.0,0.0,14.750,26035963.0,26035294.0,56.0,84.0,11279.0,12262.0,0.0
1561456218.682,0.125,0.062,78.812,0.0,0.0,21.0,34457555.0,34439577.0,0.0,0.0,13201.0,14383.0,0.0
1561456219.682,0.250,0.125,79.500,0.0,0.0,20.125,34266739.0,34262972.0,0.0,0.0,13102.0,13648.0,0.0
1561456220.682,0.188,0.312,80.0,0.0,0.0,19.500,34313177.0,34311589.0,0.0,0.0,12972.0,13760.0,0.0
1561456221.682,1.125,0.250,79.312,0.0,0.0,19.312,34242158.0,34231142.0,0.0,0.0,13575.0,14350.0,0.0
1561456222.682,0.875,0.188,79.250,0.0,0.0,19.688,34582209.0,34566449.0,0.0,0.0,13376.0,14607.0,0.0
1561456223.682,0.125,0.125,79.625,0.0,0.0,20.125,34393645.0,34377240.0,0.0,0.0,13025.0,13909.0,0.0
1561456224.682,0.125,0.0,79.562,0.0,0.0,20.312,34410963.0,34409886.0,0.0,0.0,13227.0,13661.0,0.0
1561456225.682,0.125,0.188,79.737,0.0,0.0,19.950,34422304.0,34404145.0,0.0,0.0,13114.0,13604.0,0.0
1561456226.682,0.187,0.125,78.763,0.0,0.0,20.924,34513189.0,34511114.0,0.0,0.0,13255.0,13455.0,0.0
1561456227.682,0.125,0.312,79.125,0.0,0.0,20.438,34465878.0,34464609.0,0.0,0.0,13179.0,13765.0,0.0
1561456228.682,0.125,0.0,79.049,0.0,0.0,20.826,34519291.0,34493879.0,0.0,0.0,13329.0,13853.0,0.0
1561456229.682,0.062,0.062,79.700,0.0,0.0,20.175,34433699.0,34426855.0,0.0,0.0,13331.0,13698.0,0.0
1561456230.682,0.312,0.062,80.062,0.0,0.0,19.562,34548907.0,34546832.0,0.0,0.0,13206.0,13591.0,0.0
1561456231.682,0.125,0.0,80.425,0.063,0.0,19.387,34502621.0,34491004.0,0.0,0.0,13321.0,13498.0,0.0
1561456232.682,2.122,0.437,80.025,0.0,0.0,17.416,34503694.0,34492843.0,0.0,0.0,14835.0,14956.0,0.0
1561456233.682,0.125,0.062,79.562,0.0,0.0,20.250,34496777.0,34481593.0,0.0,0.0,13615.0,13566.0,0.0
