"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_35.csv -i 1 65",,,,"Date:","25 Jun 2019 19:25:00 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561458300.764,0.391,0.224,89.615,0.004,0.0,9.766,0.0,0.0,0.0,0.0,2123.058,1623.410,0.005
1561458301.765,0.435,0.124,85.634,0.0,0.0,13.806,52272578.0,52253522.0,0.0,0.0,2910.0,2832.0,0.0
1561458302.766,0.126,0.126,24.670,0.0,0.0,75.078,312239795.0,312226597.0,0.0,0.0,7677.0,6727.0,1.0
1561458303.765,0.062,0.187,13.885,0.0,0.0,85.866,346407980.0,346394662.0,0.0,0.0,7878.0,2304.0,0.0
1561458304.765,0.0,0.062,14.125,0.0,0.0,85.812,348418549.0,348424379.0,0.0,0.0,7778.0,3138.0,0.0
1561458305.766,2.376,0.438,8.818,0.0,0.0,88.368,353387991.0,353283536.0,0.0,0.0,8554.0,2024.0,0.0
1561458306.766,0.502,0.313,11.724,0.0,0.0,87.461,353169819.0,353148257.0,0.0,0.0,8075.0,2843.0,0.0
1561458307.765,0.062,0.125,12.017,0.0,0.0,87.796,355186514.0,355180766.0,0.0,0.0,8006.0,2021.0,0.0
1561458308.765,0.251,0.126,11.739,0.0,0.0,87.884,355729473.0,355724993.0,0.0,0.0,7939.0,1612.0,0.0
1561458309.765,0.250,0.250,11.923,0.0,0.0,87.578,354901965.0,354895380.0,0.0,0.0,8559.0,1289.0,0.0
1561458310.766,0.125,0.188,12.875,0.0,0.0,86.812,354325029.0,354288692.0,0.0,0.0,7959.0,2949.0,0.0
1561458311.766,0.249,0.125,12.594,0.0,0.0,87.032,354580464.0,354598308.0,0.0,0.0,8124.0,3133.0,0.0
1561458312.766,0.251,0.125,11.543,0.0,0.0,88.080,354142230.0,354120658.0,52.0,85.0,8678.0,2338.0,0.0
1561458313.765,0.250,0.062,11.243,0.0,0.0,88.445,353855094.0,353852787.0,71.0,66.0,8672.0,1388.0,0.0
1561458314.766,0.124,0.187,12.819,0.0,0.0,86.870,350689714.0,350688672.0,0.0,0.0,8296.0,1853.0,0.0
1561458315.766,0.438,0.063,13.196,0.0,0.0,86.304,348590048.0,348585983.0,0.0,0.0,7762.0,2921.0,0.0
1561458316.766,2.875,0.562,9.812,0.0,0.0,86.750,349287149.0,349173455.0,0.0,0.0,8297.0,2161.0,0.0
1561458317.766,0.125,0.250,11.875,0.0,0.0,87.750,350325784.0,350333555.0,0.0,0.0,8915.0,935.0,0.0
1561458318.766,0.187,0.125,12.492,0.0,0.0,87.196,350987188.0,350968010.0,28.0,42.0,8984.0,1133.0,0.0
1561458319.765,0.251,0.063,12.116,0.0,0.0,87.571,351150924.0,351143402.0,0.0,0.0,8604.0,205.0,0.0
1561458320.765,0.0,0.125,12.562,0.0,0.0,87.312,351196155.0,351183026.0,0.0,0.0,8859.0,1169.0,0.0
