"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_16.csv -i 1 65",,,,"Date:","25 Jun 2019 19:13:34 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561457614.655,0.391,0.224,89.720,0.004,0.0,9.661,0.0,0.0,0.0,0.0,2030.111,1524.887,0.005
1561457615.656,0.250,0.188,92.562,0.0,0.0,7.0,10178715.0,12617158.0,0.0,0.0,6890.0,6672.0,0.0
1561457616.656,0.125,0.125,65.438,0.0,0.0,34.312,56222844.0,69776514.0,0.0,0.0,29427.0,29398.0,0.0
1561457617.656,0.188,0.0,61.726,0.0,0.0,38.086,57906336.0,71834746.0,0.0,0.0,29996.0,29821.0,0.0
1561457618.656,0.0,0.062,64.438,0.0,0.0,35.500,57768418.0,71683012.0,0.0,0.0,29757.0,29724.0,0.0
1561457619.656,0.125,0.062,63.460,0.0,0.0,36.352,57990632.0,71953072.0,0.0,0.0,29984.0,29580.0,0.0
1561457620.656,0.062,0.250,63.125,0.0,0.0,36.562,59391315.0,73685302.0,0.0,0.0,30367.0,30530.0,0.0
1561457621.656,0.188,0.062,61.125,0.0,0.0,38.625,59826558.0,74238702.0,0.0,0.0,30404.0,30481.0,0.0
1561457622.656,0.125,0.125,62.414,0.0,0.0,37.336,59821397.0,74231135.0,123.0,151.0,30559.0,30467.0,0.0
1561457623.656,0.062,0.062,62.336,0.0,0.0,37.539,59842489.0,74247734.0,0.0,0.0,30927.0,30567.0,0.0
1561457624.656,2.439,0.375,64.040,0.0,0.0,33.146,59835044.0,74189463.0,0.0,0.0,32819.0,32907.0,0.0
1561457625.656,0.312,0.312,63.148,0.0,0.0,36.227,59909307.0,74328720.0,0.0,0.0,30465.0,30193.0,0.0
1561457626.656,0.063,0.063,62.602,0.0,0.0,37.273,59855996.0,74273480.0,0.0,0.0,30740.0,30640.0,0.0
1561457627.656,0.187,0.125,63.109,0.0,0.0,36.579,59893595.0,74300606.0,28.0,42.0,30429.0,30495.0,0.0
1561457628.656,0.125,0.125,63.039,0.0,0.0,36.710,59827270.0,74236329.0,0.0,0.0,30535.0,30718.0,0.0
1561457629.656,0.063,0.063,62.914,0.0,0.0,36.961,59852202.0,74264014.0,0.0,0.0,30648.0,30988.0,0.0
1561457630.656,0.188,0.250,61.812,0.0,0.0,37.750,59847649.0,74252504.0,0.0,0.0,30926.0,30827.0,0.0
1561457631.656,0.188,0.188,63.102,0.0,0.0,36.523,59743718.0,74136344.0,0.0,0.0,30450.0,30097.0,0.0
1561457632.655,0.062,0.062,62.898,0.0,0.0,36.977,59806646.0,74211956.0,0.0,0.0,30529.0,30814.0,0.0
1561457633.656,0.250,0.0,64.375,0.0,0.0,35.375,59859451.0,74265950.0,0.0,0.0,30555.0,30758.0,0.0
1561457634.656,0.187,0.125,62.461,0.0,0.0,37.227,59796886.0,74197492.0,0.0,0.0,30590.0,30472.0,0.0
1561457635.656,2.376,0.563,62.101,0.188,0.0,34.772,59871936.0,74196854.0,0.0,0.0,31479.0,32367.0,0.0
1561457636.656,0.062,0.0,62.961,0.0,0.0,36.977,59655930.0,74026776.0,0.0,0.0,30488.0,30781.0,0.0
1561457637.656,0.125,0.125,63.790,0.0,0.0,35.960,59869714.0,74273214.0,0.0,0.0,30808.0,30716.0,0.0
1561457638.656,0.062,0.187,64.210,0.0,0.0,35.540,59911363.0,74335182.0,0.0,0.0,30801.0,30858.0,0.0
1561457639.656,0.188,0.062,64.500,0.0,0.0,35.250,59772814.0,74163258.0,0.0,0.0,30847.0,30850.0,0.0
1561457640.656,0.125,0.125,66.0,0.0,0.0,33.750,59792733.0,74184948.0,0.0,0.0,30609.0,31005.0,0.0
1561457641.656,0.125,0.0,62.477,0.0,0.0,37.398,60298028.0,74820710.0,0.0,0.0,30778.0,30248.0,0.0
