"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_50.csv -i 1 65",,,,"Date:","25 Jun 2019 19:33:59 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561458839.367,0.391,0.224,89.461,0.004,0.0,9.920,0.0,0.0,0.0,0.0,2137.977,1639.744,0.005
1561458840.368,2.627,0.563,88.493,0.0,0.0,8.318,16522543.0,20338525.0,0.0,0.0,8386.0,8482.0,0.0
1561458841.368,0.187,0.125,53.404,0.0,0.0,46.284,122242149.0,151663228.0,0.0,0.0,13754.0,12549.0,0.0
1561458842.368,0.0,0.125,53.909,0.0,0.0,45.966,126115385.0,156476518.0,0.0,0.0,9373.0,8135.0,0.0
1561458843.368,0.187,0.187,51.218,0.0,0.0,48.407,123838366.0,153661368.0,0.0,0.0,8307.0,7471.0,0.0
1561458844.368,0.0,0.062,53.562,0.0,0.0,46.375,121686431.0,151005214.0,0.0,0.0,10780.0,8576.0,0.0
1561458845.368,0.125,0.125,52.717,0.0,0.0,47.033,121339656.0,150565948.0,0.0,0.0,8897.0,8257.0,0.0
1561458846.368,0.125,0.0,54.597,0.0,0.0,45.278,121871658.0,151214286.0,0.0,0.0,7538.0,8720.0,0.0
1561458847.368,0.250,0.125,51.595,0.0,0.0,48.030,125053391.0,155156450.0,0.0,0.0,9552.0,10928.0,0.0
1561458848.368,0.187,0.125,51.093,0.0,0.0,48.595,124060610.0,153949772.0,0.0,0.0,7955.0,9417.0,0.0
1561458849.368,0.188,0.125,53.125,0.0,0.0,46.562,120949078.0,150062982.0,0.0,0.0,7577.0,8487.0,0.0
1561458850.368,1.125,0.250,51.812,0.0,0.0,46.812,116553608.0,144628790.0,0.0,0.0,8786.0,14903.0,0.0
1561458851.368,1.251,0.500,52.220,0.188,0.0,45.841,116453061.0,144299736.0,0.0,0.0,9291.0,10050.0,0.0
1561458852.368,0.312,0.062,54.466,0.0,0.0,45.159,118657448.0,147237612.0,0.0,0.0,8554.0,8161.0,0.0
1561458853.368,0.188,0.125,51.0,0.0,0.0,48.688,120716401.0,149791917.0,123.0,151.0,7505.0,7556.0,0.0
1561458854.368,0.250,0.063,53.596,0.0,0.0,46.091,123287980.0,152980680.0,0.0,0.0,7832.0,7545.0,0.0
1561458855.368,0.187,0.125,52.904,0.0,0.0,46.783,121939113.0,151299774.0,0.0,0.0,7512.0,7626.0,0.0
1561458856.368,0.125,0.062,52.688,0.0,0.0,47.125,124366698.0,154319892.0,0.0,0.0,9046.0,8637.0,0.0
