"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k08",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_65.csv -i 1 65",,,,"Date:","25 Jun 2019 19:42:22 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561459342.406,0.392,0.225,89.340,0.004,0.0,10.039,0.0,0.0,0.0,0.0,2136.606,1642.719,0.005
1561459343.406,0.125,0.188,90.188,0.0,0.0,9.500,18110762.0,22467296.0,0.0,0.0,7812.0,9113.0,0.0
1561459344.406,0.125,0.0,52.812,0.0,0.0,47.062,119407309.0,148151797.0,0.0,0.0,11554.0,8285.0,0.0
1561459345.406,0.125,0.188,53.938,0.0,0.0,45.750,122888491.0,152442925.0,0.0,0.0,7337.0,7332.0,0.0
1561459346.406,0.063,0.0,52.595,0.0,0.0,47.342,123794572.0,153594052.0,0.0,0.0,7852.0,9873.0,0.0
1561459347.406,0.313,0.063,52.846,0.0,0.0,46.779,123564896.0,153300830.0,0.0,0.0,7600.0,9054.0,0.0
1561459348.406,0.250,0.125,52.310,0.0,0.0,47.316,122646900.0,152143654.0,0.0,0.0,7279.0,7922.0,0.0
1561459349.407,0.188,0.062,51.188,0.0,0.0,48.562,122717338.0,152220036.0,0.0,0.0,7426.0,13022.0,0.0
1561459350.406,0.250,0.125,53.158,0.0,0.0,46.467,123573666.0,153323124.0,0.0,0.0,7387.0,8116.0,0.0
1561459351.406,0.187,0.062,52.592,0.0,0.0,47.158,123031002.0,152636752.0,0.0,0.0,9948.0,7473.0,0.0
1561459352.406,2.375,0.500,49.438,0.0,0.0,47.688,122766220.0,152088875.0,0.0,0.0,8121.0,7478.0,0.0
1561459353.406,0.312,0.250,52.688,0.0,0.0,46.750,124746174.0,154770908.0,0.0,0.0,7346.0,7348.0,0.0
1561459354.406,0.188,0.0,51.657,0.0,0.0,48.155,123872982.0,153674518.0,0.0,0.0,7966.0,7943.0,0.0
