"Percentile","Latency [msec]"
0.01,4.171
0.02,4.755
0.03,5
0.04,5.108
0.05,5.168
0.06,5.211
0.07,5.247
0.08,5.277
0.09,5.305
0.1,5.331
0.11,5.356
0.12,5.38
0.13,5.403
0.14,5.425
0.15,5.446
0.16,5.466
0.17,5.486
0.18,5.505
0.19,5.524
0.2,5.542
0.21,5.561
0.22,5.58
0.23,5.599
0.24,5.618
0.25,5.638
0.26,5.659
0.27,5.68
0.28,5.701
0.29,5.724
0.3,5.747
0.31,5.771
0.32,5.795
0.33,5.821
0.34,5.847
0.35,5.874
0.36,5.902
0.37,5.931
0.38,5.962
0.39,5.994
0.4,6.027
0.41,6.061
0.42,6.097
0.43,6.133
0.44,6.171
0.45,6.21
0.46,6.25
0.47,6.295
0.48,6.343
0.49,6.397
0.5,6.456
0.51,6.521
0.52,6.594
0.53,6.676
0.54,6.76
0.55,6.845
0.56,6.93
0.57,7.014
0.58,7.097
0.59,7.187
0.6,7.292
0.61,7.416
0.62,7.578
0.63,7.806
0.64,8.104
0.65,8.421
0.66,8.696
0.67,8.881
0.68,9.045
0.69,9.279
0.7,9.515
0.71,9.768
0.72,10.274
0.73,11.704
0.74,17.062
0.75,30.039
0.76,44.083
0.77,58.379
0.78,72.932
0.79,87.566
0.8,102.525
0.81,117.587
0.82,133.07
0.83,148.693
0.84,164.712
0.85,181.006
0.86,197.631
0.87,214.635
0.88,231.935
0.89,249.638
0.9,267.834
0.91,286.646
0.92,306.078
0.93,326.394
0.94,347.776
0.95,370.724
0.96,395.77
0.97,423.689
0.98,456.823
0.99,510.209
