"Percentile","Latency [msec]"
0.01,0.564
0.02,0.775
0.03,0.944
0.04,1.057
0.05,1.164
0.06,1.283
0.07,1.431
0.08,1.598
0.09,1.76
0.1,1.92
0.11,2.068
0.12,2.237
0.13,2.4
0.14,2.564
0.15,2.797
0.16,3.001
0.17,3.213
0.18,3.418
0.19,3.611
0.2,3.744
0.21,3.847
0.22,3.953
0.23,4.069
0.24,4.171
0.25,4.286
0.26,4.4
0.27,4.496
0.28,4.584
0.29,4.678
0.3,4.764
0.31,4.841
0.32,4.908
0.33,4.967
0.34,5.009
0.35,5.039
0.36,5.063
0.37,5.084
0.38,5.103
0.39,5.119
0.4,5.134
0.41,5.148
0.42,5.162
0.43,5.174
0.44,5.185
0.45,5.196
0.46,5.207
0.47,5.218
0.48,5.229
0.49,5.239
0.5,5.25
0.51,5.26
0.52,5.271
0.53,5.281
0.54,5.292
0.55,5.304
0.56,5.315
0.57,5.328
0.58,5.341
0.59,5.354
0.6,5.369
0.61,5.385
0.62,5.401
0.63,5.419
0.64,5.436
0.65,5.453
0.66,5.47
0.67,5.487
0.68,5.504
0.69,5.521
0.7,5.539
0.71,5.559
0.72,5.58
0.73,5.604
0.74,5.635
0.75,5.68
0.76,5.754
0.77,5.911
0.78,6.166
0.79,6.746
0.8,14.021
0.81,27.35
0.82,42.224
0.83,57.984
0.84,74.573
0.85,92.118
0.86,110.473
0.87,130.124
0.88,151.682
0.89,175.151
0.9,200.756
0.91,228.958
0.92,260.516
0.93,294.539
0.94,331.347
0.95,372.375
0.96,420.86
0.97,476.831
0.98,540.078
0.99,616.729
