"Percentile","Latency [msec]"
0.01,0.384
0.02,0.435
0.03,0.478
0.04,0.516
0.05,0.553
0.06,0.59
0.07,0.625
0.08,0.661
0.09,0.696
0.1,0.732
0.11,0.768
0.12,0.803
0.13,0.839
0.14,0.874
0.15,0.909
0.16,0.944
0.17,0.979
0.18,1.016
0.19,1.053
0.2,1.091
0.21,1.131
0.22,1.171
0.23,1.214
0.24,1.258
0.25,1.303
0.26,1.35
0.27,1.399
0.28,1.45
0.29,1.504
0.3,1.562
0.31,1.622
0.32,1.687
0.33,1.757
0.34,1.831
0.35,1.912
0.36,2.002
0.37,2.101
0.38,2.216
0.39,2.348
0.4,2.501
0.41,2.694
0.42,2.935
0.43,3.248
0.44,3.68
0.45,4.301
0.46,5.338
0.47,7.315
0.48,8.142
0.49,8.596
0.5,9.054
0.51,9.497
0.52,9.896
0.53,10.215
0.54,10.466
0.55,10.669
0.56,10.832
0.57,10.971
0.58,11.091
0.59,11.199
0.6,11.298
0.61,11.388
0.62,11.473
0.63,11.555
0.64,11.634
0.65,11.71
0.66,11.785
0.67,11.859
0.68,11.933
0.69,12.006
0.7,12.08
0.71,12.154
0.72,12.23
0.73,12.306
0.74,12.383
0.75,12.462
0.76,12.542
0.77,12.624
0.78,12.709
0.79,12.797
0.8,12.889
0.81,12.988
0.82,13.097
0.83,13.217
0.84,13.353
0.85,13.52
0.86,13.734
0.87,14.029
0.88,14.467
0.89,15.076
0.9,15.747
0.91,16.47
0.92,17.511
0.93,20.082
0.94,21.341
0.95,22.071
0.96,22.797
0.97,23.563
0.98,24.386
0.99,26.046
