"Percentile","Latency [msec]"
0.01,4.823
0.02,4.885
0.03,4.915
0.04,4.936
0.05,4.951
0.06,4.963
0.07,4.974
0.08,4.983
0.09,4.992
0.1,5
0.11,5.007
0.12,5.014
0.13,5.021
0.14,5.027
0.15,5.033
0.16,5.04
0.17,5.046
0.18,5.052
0.19,5.058
0.2,5.064
0.21,5.07
0.22,5.076
0.23,5.083
0.24,5.089
0.25,5.096
0.26,5.103
0.27,5.11
0.28,5.118
0.29,5.126
0.3,5.135
0.31,5.145
0.32,5.155
0.33,5.166
0.34,5.179
0.35,5.194
0.36,5.212
0.37,5.235
0.38,5.267
0.39,5.315
0.4,5.401
0.41,5.597
0.42,5.817
0.43,5.897
0.44,5.956
0.45,6.009
0.46,6.063
0.47,6.156
0.48,6.909
0.49,7.181
0.5,7.293
0.51,7.38
0.52,7.455
0.53,7.523
0.54,7.581
0.55,7.632
0.56,7.681
0.57,7.733
0.58,7.79
0.59,7.85
0.6,7.923
0.61,8
0.62,8.082
0.63,8.176
0.64,8.307
0.65,8.445
0.66,8.587
0.67,8.759
0.68,8.93
0.69,9.104
0.7,9.323
0.71,9.603
0.72,9.96
0.73,10.311
0.74,10.851
0.75,12.056
0.76,31.96
0.77,64.436
0.78,97.26
0.79,128.74
0.8,161.391
0.81,194.344
0.82,225.942
0.83,258.838
0.84,291.814
0.85,323.46
0.86,356.747
0.87,389.659
0.88,421.421
0.89,454.958
0.9,487.716
0.91,519.903
0.92,553.838
0.93,587.261
0.94,622.273
0.95,684.378
0.96,755.195
0.97,832.272
0.98,918.374
0.99,1012.7
