"Percentile","Latency [msec]"
0.01,0.33
0.02,0.363
0.03,0.392
0.04,0.419
0.05,0.444
0.06,0.468
0.07,0.491
0.08,0.514
0.09,0.537
0.1,0.56
0.11,0.584
0.12,0.608
0.13,0.633
0.14,0.659
0.15,0.685
0.16,0.713
0.17,0.743
0.18,0.773
0.19,0.804
0.2,0.837
0.21,0.87
0.22,0.907
0.23,0.943
0.24,0.979
0.25,1.014
0.26,1.048
0.27,1.08
0.28,1.112
0.29,1.143
0.3,1.173
0.31,1.203
0.32,1.233
0.33,1.264
0.34,1.296
0.35,1.329
0.36,1.365
0.37,1.406
0.38,1.452
0.39,1.507
0.4,1.573
0.41,1.655
0.42,1.752
0.43,1.872
0.44,2.034
0.45,2.23
0.46,2.448
0.47,2.68
0.48,2.957
0.49,3.191
0.5,3.405
0.51,3.632
0.52,3.915
0.53,4.245
0.54,4.436
0.55,4.588
0.56,4.74
0.57,4.895
0.58,5.054
0.59,5.221
0.6,5.393
0.61,5.568
0.62,5.754
0.63,5.956
0.64,6.173
0.65,6.405
0.66,6.659
0.67,6.92
0.68,7.195
0.69,7.474
0.7,7.751
0.71,8.017
0.72,8.277
0.73,8.54
0.74,8.806
0.75,9.06
0.76,9.318
0.77,9.582
0.78,9.843
0.79,10.146
0.8,10.529
0.81,10.98
0.82,11.495
0.83,12.074
0.84,12.623
0.85,13.265
0.86,14.294
0.87,16.223
0.88,30.965
0.89,76.126
0.9,131.323
0.91,192.419
0.92,272.455
0.93,369.903
0.94,475.429
0.95,586.263
0.96,707.711
0.97,849.359
0.98,1012.11
0.99,1189.94
