"Percentile","Latency [msec]"
0.01,0.264
0.02,0.273
0.03,0.28
0.04,0.287
0.05,0.292
0.06,0.298
0.07,0.303
0.08,0.309
0.09,0.314
0.1,0.32
0.11,0.325
0.12,0.331
0.13,0.337
0.14,0.344
0.15,0.35
0.16,0.357
0.17,0.365
0.18,0.373
0.19,0.381
0.2,0.389
0.21,0.398
0.22,0.408
0.23,0.417
0.24,0.427
0.25,0.438
0.26,0.449
0.27,0.46
0.28,0.471
0.29,0.483
0.3,0.496
0.31,0.51
0.32,0.525
0.33,0.54
0.34,0.556
0.35,0.574
0.36,0.592
0.37,0.612
0.38,0.633
0.39,0.657
0.4,0.683
0.41,0.713
0.42,0.746
0.43,0.786
0.44,0.831
0.45,0.88
0.46,0.943
0.47,1.032
0.48,1.161
0.49,1.337
0.5,1.581
0.51,1.975
0.52,2.515
0.53,2.988
0.54,3.368
0.55,3.737
0.56,4.072
0.57,4.434
0.58,5.174
0.59,5.983
0.6,7.074
0.61,7.558
0.62,7.739
0.63,7.876
0.64,8.001
0.65,8.12
0.66,8.245
0.67,8.344
0.68,8.451
0.69,8.604
0.7,8.768
0.71,9.001
0.72,9.368
0.73,9.868
0.74,10.461
0.75,11.202
0.76,12.695
0.77,28.896
0.78,66.079
0.79,105.273
0.8,147.384
0.81,192.395
0.82,239.75
0.83,288.269
0.84,336.972
0.85,385.888
0.86,434.885
0.87,484.272
0.88,533.958
0.89,584.249
0.9,634.834
0.91,685.802
0.92,737.057
0.93,788.571
0.94,840.347
0.95,892.389
0.96,944.756
0.97,997.4
0.98,1051.24
0.99,1122.23
