"Percentile","Latency [msec]"
0.01,0.434
0.02,0.504
0.03,0.617
0.04,0.764
0.05,0.908
0.06,1.061
0.07,1.228
0.08,1.401
0.09,1.634
0.1,2.028
0.11,2.548
0.12,3.025
0.13,3.388
0.14,3.644
0.15,3.86
0.16,4.058
0.17,4.289
0.18,4.463
0.19,4.647
0.2,4.819
0.21,4.954
0.22,5.035
0.23,5.082
0.24,5.114
0.25,5.139
0.26,5.16
0.27,5.178
0.28,5.195
0.29,5.21
0.3,5.224
0.31,5.238
0.32,5.251
0.33,5.263
0.34,5.275
0.35,5.287
0.36,5.3
0.37,5.311
0.38,5.323
0.39,5.335
0.4,5.347
0.41,5.359
0.42,5.371
0.43,5.384
0.44,5.396
0.45,5.408
0.46,5.421
0.47,5.433
0.48,5.445
0.49,5.458
0.5,5.47
0.51,5.483
0.52,5.496
0.53,5.509
0.54,5.522
0.55,5.536
0.56,5.55
0.57,5.565
0.58,5.581
0.59,5.598
0.6,5.616
0.61,5.636
0.62,5.659
0.63,5.684
0.64,5.712
0.65,5.744
0.66,5.781
0.67,5.823
0.68,5.871
0.69,5.925
0.7,5.986
0.71,6.054
0.72,6.129
0.73,6.214
0.74,6.282
0.75,6.335
0.76,6.383
0.77,6.433
0.78,6.488
0.79,6.562
0.8,6.696
0.81,6.963
0.82,7.581
0.83,7.983
0.84,8.115
0.85,8.245
0.86,8.386
0.87,8.501
0.88,9.54
0.89,55.182
0.9,90.92
0.91,127.729
0.92,164.769
0.93,202.786
0.94,240.952
0.95,280.664
0.96,321.726
0.97,364.543
0.98,409.255
0.99,459.15
