"Percentile","Latency [msec]"
0.01,0.41
0.02,0.464
0.03,0.508
0.04,0.548
0.05,0.585
0.06,0.621
0.07,0.656
0.08,0.691
0.09,0.725
0.1,0.76
0.11,0.795
0.12,0.83
0.13,0.865
0.14,0.9
0.15,0.934
0.16,0.97
0.17,1.006
0.18,1.043
0.19,1.08
0.2,1.118
0.21,1.158
0.22,1.199
0.23,1.242
0.24,1.286
0.25,1.331
0.26,1.379
0.27,1.429
0.28,1.482
0.29,1.537
0.3,1.596
0.31,1.659
0.32,1.726
0.33,1.798
0.34,1.877
0.35,1.964
0.36,2.061
0.37,2.172
0.38,2.302
0.39,2.455
0.4,2.645
0.41,2.885
0.42,3.205
0.43,3.619
0.44,4.132
0.45,4.764
0.46,5.851
0.47,7.578
0.48,8.089
0.49,8.445
0.5,8.774
0.51,9.093
0.52,9.423
0.53,9.777
0.54,10.15
0.55,10.493
0.56,10.753
0.57,10.955
0.58,11.127
0.59,11.277
0.6,11.412
0.61,11.537
0.62,11.652
0.63,11.761
0.64,11.865
0.65,11.963
0.66,12.055
0.67,12.142
0.68,12.224
0.69,12.303
0.7,12.378
0.71,12.452
0.72,12.524
0.73,12.595
0.74,12.666
0.75,12.736
0.76,12.805
0.77,12.876
0.78,12.947
0.79,13.022
0.8,13.101
0.81,13.186
0.82,13.277
0.83,13.382
0.84,13.51
0.85,13.67
0.86,13.901
0.87,14.308
0.88,14.972
0.89,15.63
0.9,16.216
0.91,16.762
0.92,17.383
0.93,19.269
0.94,21.369
0.95,22.549
0.96,23.41
0.97,24.085
0.98,24.721
0.99,25.838
