"Percentile","Latency [msec]"
0.01,0.37
0.02,0.437
0.03,0.496
0.04,0.55
0.05,0.604
0.06,0.657
0.07,0.713
0.08,0.773
0.09,0.834
0.1,0.894
0.11,0.953
0.12,1.017
0.13,1.083
0.14,1.153
0.15,1.231
0.16,1.314
0.17,1.401
0.18,1.494
0.19,1.585
0.2,1.681
0.21,1.785
0.22,1.903
0.23,2.006
0.24,2.104
0.25,2.206
0.26,2.322
0.27,2.456
0.28,2.601
0.29,2.735
0.3,2.848
0.31,2.967
0.32,3.078
0.33,3.182
0.34,3.283
0.35,3.393
0.36,3.495
0.37,3.6
0.38,3.71
0.39,3.825
0.4,3.949
0.41,4.082
0.42,4.219
0.43,4.364
0.44,4.521
0.45,4.672
0.46,4.821
0.47,4.968
0.48,5.085
0.49,5.174
0.5,5.244
0.51,5.298
0.52,5.347
0.53,5.393
0.54,5.435
0.55,5.469
0.56,5.498
0.57,5.522
0.58,5.543
0.59,5.563
0.6,5.581
0.61,5.599
0.62,5.616
0.63,5.634
0.64,5.653
0.65,5.672
0.66,5.694
0.67,5.721
0.68,5.754
0.69,5.804
0.7,5.894
0.71,6.043
0.72,6.192
0.73,6.367
0.74,6.466
0.75,6.571
0.76,6.836
0.77,7.722
0.78,13.991
0.79,30.091
0.8,47.634
0.81,66.175
0.82,85.489
0.83,105.439
0.84,125.971
0.85,147.386
0.86,170.031
0.87,194.128
0.88,220.04
0.89,248.239
0.9,277.503
0.91,307.995
0.92,339.637
0.93,372.46
0.94,406.609
0.95,442.286
0.96,480.085
0.97,520.599
0.98,566.774
0.99,621.616
