"Percentile","Latency [msec]"
0.01,0.401
0.02,0.453
0.03,0.497
0.04,0.536
0.05,0.572
0.06,0.608
0.07,0.643
0.08,0.677
0.09,0.711
0.1,0.746
0.11,0.781
0.12,0.816
0.13,0.85
0.14,0.884
0.15,0.918
0.16,0.952
0.17,0.986
0.18,1.022
0.19,1.057
0.2,1.094
0.21,1.131
0.22,1.17
0.23,1.209
0.24,1.251
0.25,1.294
0.26,1.339
0.27,1.385
0.28,1.433
0.29,1.484
0.3,1.538
0.31,1.594
0.32,1.654
0.33,1.719
0.34,1.787
0.35,1.863
0.36,1.945
0.37,2.038
0.38,2.144
0.39,2.269
0.4,2.419
0.41,2.602
0.42,2.841
0.43,3.172
0.44,3.677
0.45,4.491
0.46,5.662
0.47,7.377
0.48,8.089
0.49,8.524
0.5,8.968
0.51,9.439
0.52,9.943
0.53,10.373
0.54,10.67
0.55,10.878
0.56,11.039
0.57,11.171
0.58,11.286
0.59,11.388
0.6,11.482
0.61,11.571
0.62,11.654
0.63,11.733
0.64,11.809
0.65,11.883
0.66,11.956
0.67,12.027
0.68,12.097
0.69,12.166
0.7,12.234
0.71,12.302
0.72,12.371
0.73,12.44
0.74,12.51
0.75,12.578
0.76,12.65
0.77,12.722
0.78,12.797
0.79,12.876
0.8,12.959
0.81,13.049
0.82,13.147
0.83,13.256
0.84,13.384
0.85,13.537
0.86,13.737
0.87,14.024
0.88,14.446
0.89,15.003
0.9,15.621
0.91,16.235
0.92,16.924
0.93,18.82
0.94,21.272
0.95,22.11
0.96,22.829
0.97,23.507
0.98,24.157
0.99,25.014
