"Percentile","Latency [msec]"
0.01,0.323
0.02,0.345
0.03,0.364
0.04,0.379
0.05,0.394
0.06,0.409
0.07,0.423
0.08,0.436
0.09,0.449
0.1,0.462
0.11,0.475
0.12,0.488
0.13,0.502
0.14,0.517
0.15,0.532
0.16,0.549
0.17,0.567
0.18,0.587
0.19,0.608
0.2,0.634
0.21,0.663
0.22,0.699
0.23,0.741
0.24,0.797
0.25,0.873
0.26,0.975
0.27,1.194
0.28,1.527
0.29,2.033
0.3,2.72
0.31,3.281
0.32,3.862
0.33,4.679
0.34,4.978
0.35,5.018
0.36,5.042
0.37,5.062
0.38,5.078
0.39,5.095
0.4,5.11
0.41,5.127
0.42,5.146
0.43,5.168
0.44,5.196
0.45,5.238
0.46,5.738
0.47,5.862
0.48,5.941
0.49,6.967
0.5,7.173
0.51,7.241
0.52,7.29
0.53,7.333
0.54,7.376
0.55,7.419
0.56,7.466
0.57,7.515
0.58,7.555
0.59,7.588
0.6,7.62
0.61,7.65
0.62,7.681
0.63,7.713
0.64,7.747
0.65,7.789
0.66,7.845
0.67,7.914
0.68,7.986
0.69,8.056
0.7,8.125
0.71,8.214
0.72,8.331
0.73,8.453
0.74,8.588
0.75,8.728
0.76,8.866
0.77,9.004
0.78,9.161
0.79,9.334
0.8,9.551
0.81,9.829
0.82,10.173
0.83,10.68
0.84,11.727
0.85,41.452
0.86,96.104
0.87,153.06
0.88,211.35
0.89,270.64
0.9,331.745
0.91,395.6
0.92,464.319
0.93,535.946
0.94,612.069
0.95,691.001
0.96,770.835
0.97,850.82
0.98,932.435
0.99,1015.25
