"Percentile","Latency [msec]"
0.01,0.263
0.02,0.272
0.03,0.278
0.04,0.283
0.05,0.288
0.06,0.293
0.07,0.298
0.08,0.302
0.09,0.307
0.1,0.311
0.11,0.316
0.12,0.321
0.13,0.326
0.14,0.331
0.15,0.336
0.16,0.342
0.17,0.348
0.18,0.355
0.19,0.362
0.2,0.37
0.21,0.378
0.22,0.387
0.23,0.396
0.24,0.406
0.25,0.417
0.26,0.428
0.27,0.44
0.28,0.453
0.29,0.466
0.3,0.481
0.31,0.497
0.32,0.513
0.33,0.532
0.34,0.552
0.35,0.574
0.36,0.6
0.37,0.631
0.38,0.667
0.39,0.711
0.4,0.765
0.41,0.834
0.42,0.925
0.43,1.042
0.44,1.194
0.45,1.499
0.46,2.219
0.47,3.408
0.48,4.071
0.49,4.664
0.5,5.17
0.51,5.691
0.52,6.02
0.53,6.417
0.54,6.899
0.55,7.311
0.56,7.551
0.57,7.701
0.58,7.81
0.59,7.9
0.6,7.982
0.61,8.058
0.62,8.134
0.63,8.216
0.64,8.314
0.65,8.449
0.66,8.619
0.67,8.792
0.68,8.991
0.69,9.258
0.7,9.572
0.71,9.916
0.72,10.306
0.73,10.772
0.74,11.235
0.75,11.774
0.76,12.756
0.77,16.355
0.78,40.846
0.79,67.731
0.8,95.718
0.81,124.878
0.82,154.709
0.83,185.378
0.84,217.617
0.85,252.018
0.86,288.415
0.87,327.156
0.88,367.691
0.89,409.715
0.9,453.894
0.91,501.542
0.92,553.442
0.93,608.105
0.94,665.1
0.95,726.314
0.96,795.688
0.97,874.167
0.98,965.182
0.99,1073.78
