"Percentile","Latency [msec]"
0.01,0.413
0.02,0.47
0.03,0.52
0.04,0.565
0.05,0.609
0.06,0.651
0.07,0.693
0.08,0.735
0.09,0.778
0.1,0.82
0.11,0.862
0.12,0.903
0.13,0.944
0.14,0.985
0.15,1.027
0.16,1.071
0.17,1.115
0.18,1.16
0.19,1.206
0.2,1.255
0.21,1.305
0.22,1.357
0.23,1.41
0.24,1.466
0.25,1.526
0.26,1.588
0.27,1.653
0.28,1.723
0.29,1.796
0.3,1.874
0.31,1.957
0.32,2.048
0.33,2.147
0.34,2.255
0.35,2.374
0.36,2.506
0.37,2.654
0.38,2.823
0.39,3.019
0.4,3.249
0.41,3.531
0.42,3.881
0.43,4.304
0.44,4.826
0.45,5.571
0.46,6.874
0.47,7.988
0.48,8.39
0.49,8.756
0.5,9.113
0.51,9.475
0.52,9.863
0.53,10.242
0.54,10.597
0.55,10.888
0.56,11.138
0.57,11.342
0.58,11.514
0.59,11.66
0.6,11.788
0.61,11.901
0.62,12.004
0.63,12.094
0.64,12.179
0.65,12.258
0.66,12.331
0.67,12.401
0.68,12.468
0.69,12.532
0.7,12.593
0.71,12.654
0.72,12.714
0.73,12.773
0.74,12.831
0.75,12.89
0.76,12.95
0.77,13.012
0.78,13.076
0.79,13.142
0.8,13.212
0.81,13.289
0.82,13.373
0.83,13.47
0.84,13.585
0.85,13.73
0.86,13.939
0.87,14.301
0.88,14.995
0.89,15.683
0.9,16.235
0.91,16.733
0.92,17.31
0.93,18.502
0.94,21.701
0.95,23.007
0.96,23.722
0.97,24.274
0.98,24.837
0.99,25.77
