"Percentile","Latency [msec]"
0.01,0.512
0.02,0.716
0.03,0.92
0.04,1.169
0.05,1.515
0.06,1.773
0.07,2.043
0.08,2.628
0.09,3.4
0.1,3.853
0.11,4.121
0.12,4.295
0.13,4.427
0.14,4.572
0.15,4.773
0.16,4.934
0.17,5.013
0.18,5.046
0.19,5.069
0.2,5.089
0.21,5.107
0.22,5.123
0.23,5.139
0.24,5.154
0.25,5.168
0.26,5.182
0.27,5.195
0.28,5.208
0.29,5.221
0.3,5.234
0.31,5.248
0.32,5.262
0.33,5.276
0.34,5.291
0.35,5.306
0.36,5.319
0.37,5.332
0.38,5.344
0.39,5.354
0.4,5.364
0.41,5.373
0.42,5.381
0.43,5.389
0.44,5.397
0.45,5.404
0.46,5.411
0.47,5.418
0.48,5.425
0.49,5.431
0.5,5.438
0.51,5.444
0.52,5.451
0.53,5.457
0.54,5.464
0.55,5.471
0.56,5.478
0.57,5.484
0.58,5.492
0.59,5.499
0.6,5.506
0.61,5.514
0.62,5.523
0.63,5.532
0.64,5.543
0.65,5.555
0.66,5.569
0.67,5.587
0.68,5.612
0.69,5.663
0.7,5.858
0.71,5.929
0.72,5.968
0.73,6.004
0.74,6.059
0.75,6.31
0.76,7.33
0.77,23.363
0.78,40.127
0.79,57.303
0.8,74.686
0.81,92.392
0.82,110.638
0.83,129.487
0.84,149.162
0.85,169.714
0.86,191.008
0.87,213.328
0.88,237.345
0.89,263.022
0.9,290.531
0.91,319.859
0.92,350.927
0.93,384.473
0.94,421.498
0.95,463.193
0.96,506.719
0.97,551.427
0.98,597.759
0.99,645.528
