"Percentile","Latency [msec]"
0.01,0.356
0.02,0.38
0.03,0.401
0.04,0.419
0.05,0.433
0.06,0.446
0.07,0.46
0.08,0.472
0.09,0.485
0.1,0.496
0.11,0.507
0.12,0.517
0.13,0.526
0.14,0.535
0.15,0.544
0.16,0.552
0.17,0.561
0.18,0.571
0.19,0.579
0.2,0.587
0.21,0.594
0.22,0.601
0.23,0.609
0.24,0.616
0.25,0.623
0.26,0.63
0.27,0.637
0.28,0.644
0.29,0.65
0.3,0.657
0.31,0.663
0.32,0.669
0.33,0.676
0.34,0.683
0.35,0.689
0.36,0.695
0.37,0.701
0.38,0.706
0.39,0.712
0.4,0.718
0.41,0.724
0.42,0.729
0.43,0.734
0.44,0.74
0.45,0.746
0.46,0.751
0.47,0.756
0.48,0.761
0.49,0.766
0.5,0.771
0.51,0.777
0.52,0.782
0.53,0.787
0.54,0.792
0.55,0.797
0.56,0.801
0.57,0.806
0.58,0.811
0.59,0.816
0.6,0.82
0.61,0.825
0.62,0.83
0.63,0.834
0.64,0.839
0.65,0.844
0.66,0.848
0.67,0.853
0.68,0.857
0.69,0.861
0.7,0.866
0.71,0.87
0.72,0.874
0.73,0.878
0.74,0.883
0.75,0.887
0.76,0.891
0.77,0.895
0.78,0.899
0.79,0.903
0.8,0.907
0.81,0.911
0.82,0.915
0.83,0.919
0.84,0.923
0.85,0.927
0.86,0.931
0.87,0.935
0.88,0.939
0.89,0.943
0.9,0.947
0.91,0.951
0.92,0.954
0.93,0.958
0.94,0.961
0.95,0.965
0.96,0.969
0.97,0.973
0.98,0.977
0.99,0.98
1,0.984
1.01,0.988
1.02,0.992
1.03,0.996
1.04,0.999
1.05,1.003
1.06,1.006
1.07,1.01
1.08,1.014
1.09,1.017
1.1,1.02
1.11,1.023
1.12,1.027
1.13,1.03
1.14,1.033
1.15,1.037
1.16,1.04
1.17,1.043
1.18,1.046
1.19,1.05
1.2,1.053
1.21,1.056
1.22,1.059
1.23,1.063
1.24,1.066
1.25,1.069
1.26,1.072
1.27,1.075
1.28,1.078
1.29,1.081
1.3,1.085
1.31,1.087
1.32,1.09
1.33,1.093
1.34,1.097
1.35,1.099
1.36,1.102
1.37,1.105
1.38,1.109
1.39,1.112
1.4,1.115
1.41,1.117
1.42,1.12
1.43,1.123
1.44,1.126
1.45,1.129
1.46,1.132
1.47,1.135
1.48,1.138
1.49,1.141
1.5,1.144
1.51,1.147
1.52,1.149
1.53,1.152
1.54,1.155
1.55,1.158
