"Percentile","Latency [msec]"
0.01,1.263
0.02,1.907
0.03,2.703
0.04,3.013
0.05,3.047
0.06,3.068
0.07,3.086
0.08,3.101
0.09,3.116
0.1,3.129
0.11,3.141
0.12,3.151
0.13,3.161
0.14,3.171
0.15,3.181
0.16,3.191
0.17,3.202
0.18,3.212
0.19,3.223
0.2,3.234
0.21,3.245
0.22,3.256
0.23,3.266
0.24,3.277
0.25,3.286
0.26,3.295
0.27,3.305
0.28,3.314
0.29,3.322
0.3,3.329
0.31,3.336
0.32,3.343
0.33,3.35
0.34,3.355
0.35,3.361
0.36,3.367
0.37,3.373
0.38,3.378
0.39,3.384
0.4,3.389
0.41,3.394
0.42,3.4
0.43,3.405
0.44,3.41
0.45,3.415
0.46,3.421
0.47,3.427
0.48,3.433
0.49,3.439
0.5,3.445
0.51,3.451
0.52,3.456
0.53,3.462
0.54,3.469
0.55,3.475
0.56,3.481
0.57,3.487
0.58,3.493
0.59,3.5
0.6,3.506
0.61,3.511
0.62,3.517
0.63,3.522
0.64,3.528
0.65,3.533
0.66,3.538
0.67,3.543
0.68,3.548
0.69,3.553
0.7,3.557
0.71,3.562
0.72,3.566
0.73,3.571
0.74,3.575
0.75,3.578
0.76,3.582
0.77,3.586
0.78,3.589
0.79,3.592
0.8,3.595
0.81,3.598
0.82,3.601
0.83,3.604
0.84,3.606
0.85,3.609
0.86,3.611
0.87,3.614
0.88,3.616
0.89,3.618
0.9,3.62
0.91,3.622
0.92,3.624
0.93,3.625
0.94,3.627
0.95,3.629
0.96,3.63
0.97,3.632
0.98,3.633
0.99,3.634
1,3.636
1.01,3.637
1.02,3.638
1.03,3.639
1.04,3.641
1.05,3.642
1.06,3.643
1.07,3.644
1.08,3.645
1.09,3.646
1.1,3.647
1.11,3.648
1.12,3.649
1.13,3.65
1.14,3.651
1.15,3.652
1.16,3.653
1.17,3.654
1.18,3.655
1.19,3.656
1.2,3.657
1.21,3.657
1.22,3.658
1.23,3.659
1.24,3.66
1.25,3.661
1.26,3.661
1.27,3.662
1.28,3.663
1.29,3.664
1.3,3.664
1.31,3.665
1.32,3.666
1.33,3.667
1.34,3.667
1.35,3.668
1.36,3.669
1.37,3.67
1.38,3.67
1.39,3.671
1.4,3.672
1.41,3.672
1.42,3.673
