"Percentile","Latency [msec]"
0.01,1.411
0.02,1.708
0.03,1.742
0.04,1.761
0.05,1.783
0.06,1.804
0.07,1.827
0.08,1.849
0.09,1.879
0.1,1.915
0.11,1.976
0.12,2.079
0.13,2.226
0.14,2.355
0.15,2.423
0.16,2.467
0.17,2.508
0.18,2.548
0.19,2.588
0.2,2.637
0.21,2.747
0.22,2.786
0.23,2.823
0.24,2.862
0.25,2.911
0.26,2.988
0.27,3.105
0.28,3.182
0.29,3.242
0.3,3.293
0.31,3.347
0.32,3.391
0.33,3.437
0.34,3.468
0.35,3.493
0.36,3.514
0.37,3.533
0.38,3.551
0.39,3.573
0.4,3.593
0.41,3.61
0.42,3.628
0.43,3.645
0.44,3.663
0.45,3.683
0.46,3.706
0.47,3.73
0.48,3.762
0.49,3.806
0.5,3.85
0.51,3.895
0.52,3.954
0.53,3.995
0.54,4.037
0.55,4.079
0.56,4.13
0.57,4.17
0.58,4.202
0.59,4.229
0.6,4.26
0.61,4.29
0.62,4.32
0.63,4.358
0.64,4.418
0.65,4.497
0.66,4.568
0.67,4.667
0.68,4.726
0.69,4.743
0.7,4.753
0.71,4.76
0.72,4.765
0.73,4.769
0.74,4.773
0.75,4.777
0.76,4.78
0.77,4.783
0.78,4.786
0.79,4.789
0.8,4.792
0.81,4.794
0.82,4.797
0.83,4.8
0.84,4.802
0.85,4.804
0.86,4.806
0.87,4.808
0.88,4.81
0.89,4.812
0.9,4.813
0.91,4.815
0.92,4.816
0.93,4.818
0.94,4.82
0.95,4.822
0.96,4.823
0.97,4.825
0.98,4.826
0.99,4.828
1,4.829
1.01,4.83
1.02,4.832
1.03,4.833
1.04,4.835
1.05,4.836
1.06,4.837
1.07,4.839
1.08,4.84
1.09,4.841
1.1,4.842
1.11,4.843
1.12,4.844
1.13,4.845
1.14,4.846
1.15,4.847
1.16,4.848
1.17,4.849
1.18,4.85
1.19,4.851
1.2,4.852
1.21,4.853
1.22,4.854
1.23,4.855
1.24,4.856
1.25,4.857
1.26,4.858
1.27,4.858
1.28,4.859
1.29,4.86
1.3,4.861
1.31,4.862
1.32,4.862
1.33,4.863
1.34,4.864
1.35,4.865
1.36,4.865
1.37,4.866
1.38,4.867
1.39,4.867
1.4,4.868
1.41,4.869
1.42,4.869
1.43,4.87
1.44,4.871
1.45,4.871
1.46,4.872
1.47,4.872
1.48,4.873
1.49,4.874
1.5,4.874
1.51,4.875
1.52,4.876
1.53,4.876
1.54,4.877
1.55,4.877
1.56,4.878
1.57,4.879
1.58,4.879
1.59,4.88
1.6,4.88
1.61,4.881
1.62,4.881
1.63,4.882
1.64,4.883
1.65,4.883
1.66,4.884
1.67,4.884
1.68,4.885
1.69,4.885
1.7,4.886
1.71,4.886
1.72,4.887
1.73,4.887
1.74,4.888
1.75,4.889
1.76,4.889
1.77,4.89
1.78,4.89
1.79,4.891
1.8,4.891
1.81,4.892
1.82,4.892
1.83,4.893
1.84,4.893
1.85,4.893
1.86,4.894
1.87,4.894
1.88,4.895
1.89,4.895
1.9,4.896
1.91,4.896
1.92,4.897
1.93,4.897
1.94,4.898
1.95,4.898
1.96,4.898
1.97,4.899
1.98,4.899
1.99,4.9
2,4.9
2.01,4.901
2.02,4.901
2.03,4.901
2.04,4.902
2.05,4.902
2.06,4.903
2.07,4.903
2.08,4.904
2.09,4.904
2.1,4.904
2.11,4.905
2.12,4.905
2.13,4.906
2.14,4.906
2.15,4.906
2.16,4.907
2.17,4.907
2.18,4.908
2.19,4.908
2.2,4.908
2.21,4.909
2.22,4.909
2.23,4.91
2.24,4.91
2.25,4.91
2.26,4.911
2.27,4.911
2.28,4.911
2.29,4.912
2.3,4.912
2.31,4.913
2.32,4.913
2.33,4.913
2.34,4.914
2.35,4.914
2.36,4.914
2.37,4.915
2.38,4.915
2.39,4.915
2.4,4.916
2.41,4.916
2.42,4.916
2.43,4.917
2.44,4.917
2.45,4.918
2.46,4.918
2.47,4.918
2.48,4.919
2.49,4.919
2.5,4.919
2.51,4.92
2.52,4.92
2.53,4.92
2.54,4.92
2.55,4.921
2.56,4.921
2.57,4.921
2.58,4.922
2.59,4.922
2.6,4.922
2.61,4.923
2.62,4.923
2.63,4.923
2.64,4.924
2.65,4.924
2.66,4.924
2.67,4.925
2.68,4.925
2.69,4.925
2.7,4.926
2.71,4.926
2.72,4.926
2.73,4.927
2.74,4.927
2.75,4.927
2.76,4.927
2.77,4.928
2.78,4.928
2.79,4.928
2.8,4.929
2.81,4.929
2.82,4.929
2.83,4.93
2.84,4.93
2.85,4.93
2.86,4.93
2.87,4.931
2.88,4.931
2.89,4.931
2.9,4.931
2.91,4.932
2.92,4.932
2.93,4.932
2.94,4.933
2.95,4.933
2.96,4.933
