"Percentile","Latency [msec]"
0.01,1.248
0.02,1.523
0.03,1.608
0.04,1.628
0.05,1.642
0.06,1.657
0.07,1.667
0.08,1.677
0.09,1.686
0.1,1.695
0.11,1.706
0.12,1.718
0.13,1.727
0.14,1.735
0.15,1.744
0.16,1.757
0.17,1.776
0.18,1.807
0.19,1.875
0.2,1.956
0.21,2.013
0.22,2.089
0.23,2.26
0.24,2.438
0.25,2.555
0.26,2.637
0.27,2.72
0.28,2.831
0.29,2.93
0.3,2.966
0.31,3.014
0.32,3.054
0.33,3.095
0.34,3.125
0.35,3.15
0.36,3.169
0.37,3.192
0.38,3.206
0.39,3.224
0.4,3.262
0.41,3.283
0.42,3.296
0.43,3.314
0.44,3.338
0.45,3.363
0.46,3.387
0.47,3.412
0.48,3.434
0.49,3.452
0.5,3.476
0.51,3.504
0.52,3.528
0.53,3.555
0.54,3.58
0.55,3.603
0.56,3.638
0.57,3.663
0.58,3.699
0.59,3.749
0.6,3.789
0.61,3.812
0.62,3.839
0.63,3.892
0.64,3.934
0.65,3.987
0.66,4.03
0.67,4.056
0.68,4.081
0.69,4.249
0.7,4.267
0.71,4.282
0.72,4.324
0.73,4.359
0.74,4.374
0.75,4.403
0.76,4.449
0.77,4.492
0.78,4.507
0.79,4.525
0.8,4.554
0.81,4.582
0.82,4.612
0.83,4.639
0.84,4.659
0.85,4.732
0.86,4.747
0.87,4.781
0.88,4.804
0.89,4.874
0.9,4.892
0.91,4.931
0.92,4.989
0.93,5.01
0.94,5.032
0.95,5.056
0.96,5.084
0.97,5.124
0.98,5.162
0.99,5.207
1,5.239
1.01,5.257
1.02,5.271
1.03,5.28
1.04,5.286
1.05,5.292
1.06,5.296
1.07,5.299
1.08,5.301
1.09,5.304
1.1,5.306
1.11,5.309
1.12,5.312
1.13,5.314
1.14,5.316
1.15,5.318
1.16,5.32
1.17,5.321
1.18,5.323
1.19,5.324
1.2,5.326
1.21,5.327
1.22,5.328
1.23,5.329
1.24,5.33
1.25,5.332
1.26,5.333
1.27,5.333
1.28,5.335
1.29,5.336
1.3,5.336
1.31,5.337
1.32,5.338
1.33,5.339
1.34,5.34
