"Percentile","Latency [msec]"
0.01,0.286
0.02,0.294
0.03,0.298
0.04,0.302
0.05,0.305
0.06,0.308
0.07,0.31
0.08,0.312
0.09,0.314
0.1,0.316
0.11,0.317
0.12,0.319
0.13,0.32
0.14,0.322
0.15,0.323
0.16,0.325
0.17,0.326
0.18,0.328
0.19,0.329
0.2,0.33
0.21,0.331
0.22,0.333
0.23,0.334
0.24,0.335
0.25,0.336
0.26,0.337
0.27,0.338
0.28,0.339
0.29,0.34
0.3,0.341
0.31,0.342
0.32,0.343
0.33,0.344
0.34,0.345
0.35,0.346
0.36,0.347
0.37,0.348
0.38,0.349
0.39,0.35
0.4,0.351
0.41,0.352
0.42,0.353
0.43,0.353
0.44,0.354
0.45,0.355
0.46,0.356
0.47,0.357
0.48,0.358
0.49,0.358
0.5,0.359
0.51,0.36
0.52,0.361
0.53,0.362
0.54,0.362
0.55,0.363
0.56,0.364
0.57,0.365
0.58,0.365
0.59,0.366
0.6,0.367
0.61,0.368
0.62,0.368
0.63,0.369
0.64,0.37
0.65,0.371
0.66,0.371
0.67,0.372
0.68,0.373
0.69,0.374
0.7,0.375
0.71,0.375
0.72,0.376
0.73,0.377
0.74,0.377
0.75,0.378
0.76,0.379
0.77,0.379
0.78,0.38
0.79,0.381
0.8,0.381
0.81,0.382
0.82,0.383
0.83,0.383
0.84,0.384
0.85,0.384
0.86,0.385
0.87,0.386
0.88,0.386
0.89,0.387
0.9,0.388
0.91,0.388
0.92,0.389
0.93,0.389
0.94,0.39
0.95,0.391
0.96,0.391
0.97,0.392
0.98,0.393
0.99,0.393
1,0.394
1.01,0.394
1.02,0.395
1.03,0.396
1.04,0.396
1.05,0.397
1.06,0.397
1.07,0.398
1.08,0.399
1.09,0.399
1.1,0.4
1.11,0.4
1.12,0.401
1.13,0.402
1.14,0.402
1.15,0.403
1.16,0.403
1.17,0.404
1.18,0.404
1.19,0.405
1.2,0.406
1.21,0.406
1.22,0.407
1.23,0.407
1.24,0.408
1.25,0.408
1.26,0.409
1.27,0.41
1.28,0.41
1.29,0.411
1.3,0.411
1.31,0.412
1.32,0.412
1.33,0.413
1.34,0.413
1.35,0.414
1.36,0.415
1.37,0.415
1.38,0.416
1.39,0.416
1.4,0.417
1.41,0.417
1.42,0.418
1.43,0.418
1.44,0.419
1.45,0.419
1.46,0.42
1.47,0.42
1.48,0.421
1.49,0.421
1.5,0.422
1.51,0.423
1.52,0.423
1.53,0.424
1.54,0.424
1.55,0.425
1.56,0.425
1.57,0.426
1.58,0.426
1.59,0.427
1.6,0.427
1.61,0.428
1.62,0.428
1.63,0.429
1.64,0.429
1.65,0.43
1.66,0.43
1.67,0.431
1.68,0.431
1.69,0.432
1.7,0.433
1.71,0.433
1.72,0.433
1.73,0.434
1.74,0.435
1.75,0.435
1.76,0.436
1.77,0.436
1.78,0.437
1.79,0.437
1.8,0.438
1.81,0.438
1.82,0.439
1.83,0.439
1.84,0.44
1.85,0.44
1.86,0.441
1.87,0.441
1.88,0.442
1.89,0.442
1.9,0.443
1.91,0.443
1.92,0.444
1.93,0.444
1.94,0.445
1.95,0.445
1.96,0.446
1.97,0.446
1.98,0.446
1.99,0.447
2,0.448
2.01,0.448
2.02,0.448
2.03,0.449
2.04,0.449
2.05,0.45
2.06,0.45
2.07,0.451
2.08,0.451
2.09,0.452
2.1,0.452
2.11,0.453
2.12,0.453
2.13,0.454
2.14,0.454
2.15,0.455
2.16,0.455
2.17,0.456
2.18,0.456
2.19,0.457
2.2,0.457
2.21,0.457
2.22,0.458
2.23,0.458
2.24,0.459
2.25,0.459
2.26,0.46
2.27,0.46
2.28,0.461
2.29,0.461
2.3,0.462
2.31,0.462
2.32,0.462
2.33,0.463
2.34,0.463
2.35,0.464
2.36,0.464
2.37,0.465
2.38,0.465
2.39,0.466
2.4,0.466
2.41,0.467
2.42,0.467
2.43,0.467
2.44,0.468
2.45,0.468
2.46,0.469
2.47,0.469
2.48,0.47
2.49,0.47
2.5,0.471
2.51,0.471
2.52,0.471
2.53,0.472
2.54,0.472
2.55,0.473
2.56,0.473
2.57,0.474
2.58,0.474
2.59,0.475
2.6,0.475
2.61,0.475
2.62,0.476
2.63,0.476
2.64,0.477
2.65,0.477
2.66,0.478
2.67,0.478
2.68,0.479
2.69,0.479
2.7,0.48
2.71,0.48
2.72,0.481
2.73,0.481
2.74,0.481
2.75,0.482
2.76,0.482
2.77,0.483
2.78,0.483
2.79,0.484
2.8,0.484
2.81,0.485
2.82,0.485
2.83,0.485
2.84,0.486
2.85,0.486
2.86,0.487
2.87,0.487
2.88,0.488
2.89,0.488
2.9,0.489
2.91,0.489
2.92,0.489
2.93,0.49
2.94,0.49
2.95,0.491
2.96,0.491
2.97,0.492
2.98,0.492
2.99,0.492
3,0.493
3.01,0.493
3.02,0.494
3.03,0.494
3.04,0.495
3.05,0.495
3.06,0.495
3.07,0.496
3.08,0.496
3.09,0.497
3.1,0.497
3.11,0.497
3.12,0.498
3.13,0.498
3.14,0.499
3.15,0.499
3.16,0.5
3.17,0.5
3.18,0.501
3.19,0.501
3.2,0.501
3.21,0.502
3.22,0.502
3.23,0.503
3.24,0.503
3.25,0.504
3.26,0.504
3.27,0.504
3.28,0.505
3.29,0.505
3.3,0.506
3.31,0.506
3.32,0.506
3.33,0.507
3.34,0.507
3.35,0.508
3.36,0.508
3.37,0.509
3.38,0.509
3.39,0.509
3.4,0.51
3.41,0.51
3.42,0.511
3.43,0.511
3.44,0.511
3.45,0.512
3.46,0.512
3.47,0.513
3.48,0.513
3.49,0.513
3.5,0.514
3.51,0.514
3.52,0.515
3.53,0.515
3.54,0.516
3.55,0.516
3.56,0.516
3.57,0.517
3.58,0.517
3.59,0.518
3.6,0.518
3.61,0.519
3.62,0.519
3.63,0.519
3.64,0.52
3.65,0.52
3.66,0.521
3.67,0.521
3.68,0.521
3.69,0.522
3.7,0.522
3.71,0.523
3.72,0.523
3.73,0.523
3.74,0.524
3.75,0.524
3.76,0.525
3.77,0.525
3.78,0.526
3.79,0.526
3.8,0.526
3.81,0.527
3.82,0.527
3.83,0.528
3.84,0.528
3.85,0.528
3.86,0.529
3.87,0.529
3.88,0.53
3.89,0.53
3.9,0.531
3.91,0.531
3.92,0.531
3.93,0.532
3.94,0.532
3.95,0.533
3.96,0.533
3.97,0.533
3.98,0.534
3.99,0.534
4,0.535
4.01,0.535
4.02,0.535
4.03,0.536
4.04,0.536
4.05,0.537
4.06,0.537
4.07,0.538
4.08,0.538
4.09,0.539
4.1,0.539
4.11,0.539
