"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,32349.30,-nan,-nan,-nan,-nan,-nan,-nan
2,53297.59,-nan,-nan,-nan,-nan,-nan,-nan
4,115434.55,-nan,-nan,-nan,-nan,-nan,-nan
6,166353.23,-nan,-nan,-nan,-nan,-nan,-nan
8,211811.16,-nan,-nan,-nan,-nan,-nan,-nan
10,243224.42,-nan,-nan,-nan,-nan,-nan,-nan
12,252803.10,-nan,-nan,-nan,-nan,-nan,-nan
14,293091.97,-nan,-nan,-nan,-nan,-nan,-nan
16,281746.32,-nan,-nan,-nan,-nan,-nan,-nan
18,290616.29,-nan,-nan,-nan,-nan,-nan,-nan
20,297516.35,-nan,-nan,-nan,-nan,-nan,-nan
25,296929.39,-nan,-nan,-nan,-nan,-nan,-nan
30,314629.21,-nan,-nan,-nan,-nan,-nan,-nan
35,336806.75,-nan,-nan,-nan,-nan,-nan,-nan
40,367469.01,-nan,-nan,-nan,-nan,-nan,-nan
45,360803.72,-nan,-nan,-nan,-nan,-nan,-nan
50,338144.22,-nan,-nan,-nan,-nan,-nan,-nan
55,352048.20,-nan,-nan,-nan,-nan,-nan,-nan
60,374123.92,-nan,-nan,-nan,-nan,-nan,-nan
