"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_12.csv -i 1 65",,,,"Date:","26 Jun 2019 05:24:18 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","40","41","42"
1561494258.540,0.291,0.145,99.519,0.042,0.0,0.004,0.0,0.0,0.0,0.0,0.000,0.000,0.000
1561494259.541,0.063,0.063,98.874,0.188,0.0,0.813,6517272.0,8096524.0,52.0,3438.0,0.0,0.0,0.0
1561494260.541,0.125,0.250,95.750,0.0,0.0,3.875,23184147.0,28790177.0,198.0,4543.0,1.0,1.0,1.0
1561494261.541,0.438,0.250,96.623,0.0,0.0,2.689,28202912.0,35006696.0,0.0,0.0,0.0,0.0,0.0
1561494262.541,0.438,0.312,95.750,0.0,0.0,3.500,32227361.0,39971645.0,250.0,9109.0,1.0,1.0,1.0
1561494263.541,0.062,0.312,96.127,0.0,0.0,3.498,27082416.0,33612924.0,52.0,2868.0,0.0,0.0,0.0
1561494264.541,0.125,0.062,96.250,0.0,0.0,3.562,33670866.0,41773530.0,250.0,8958.0,1.0,1.0,1.0
1561494265.541,0.062,0.188,95.250,0.188,0.0,4.312,40001632.0,49636359.0,983.0,2158.0,0.0,0.0,0.0
1561494266.541,0.125,0.438,95.375,0.0,0.0,4.062,43424722.0,53893634.0,292.0,4452.0,1.0,1.0,1.0
1561494267.541,0.812,0.250,94.750,0.0,0.0,4.188,38268731.0,47424786.0,396.0,15273.0,0.0,0.0,0.0
1561494268.541,0.938,0.375,95.750,0.0,0.0,2.938,23483492.0,29078849.0,250.0,8462.0,1.0,1.0,1.0
1561494269.541,0.063,0.188,96.811,0.0,0.0,2.939,22925368.0,28446836.0,52.0,3504.0,0.0,0.0,0.0
1561494270.541,0.125,0.125,95.940,0.0,0.0,3.810,35027001.0,43466332.0,198.0,4543.0,1.0,1.0,1.0
1561494271.541,0.437,0.375,94.441,0.187,0.0,4.560,47429056.0,58868120.0,28.0,42.0,0.0,0.0,0.0
1561494272.541,0.313,0.188,95.247,0.0,0.0,4.253,50734307.0,62933703.0,250.0,9109.0,1.0,1.0,1.0
1561494273.541,0.125,0.187,95.069,0.0,0.0,4.619,53493476.0,66383729.0,2055.0,5076.0,0.0,0.0,0.0
1561494274.541,0.0,0.0,95.682,0.0,0.0,4.318,51262292.0,63612516.0,406.0,8958.0,1.0,1.0,1.0
