"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,31721.94,-nan,-nan,-nan,-nan,-nan,-nan
2,57163.99,-nan,-nan,-nan,-nan,-nan,-nan
4,127470.46,-nan,-nan,-nan,-nan,-nan,-nan
6,171975.68,-nan,-nan,-nan,-nan,-nan,-nan
8,207745.83,-nan,-nan,-nan,-nan,-nan,-nan
10,243219.92,-nan,-nan,-nan,-nan,-nan,-nan
12,246051.37,-nan,-nan,-nan,-nan,-nan,-nan
14,248187.87,-nan,-nan,-nan,-nan,-nan,-nan
16,307325.93,-nan,-nan,-nan,-nan,-nan,-nan
18,317718.93,-nan,-nan,-nan,-nan,-nan,-nan
20,325787.35,-nan,-nan,-nan,-nan,-nan,-nan
25,299378.12,-nan,-nan,-nan,-nan,-nan,-nan
30,340979.53,-nan,-nan,-nan,-nan,-nan,-nan
35,354712.87,-nan,-nan,-nan,-nan,-nan,-nan
40,393013.21,-nan,-nan,-nan,-nan,-nan,-nan
45,396336.84,-nan,-nan,-nan,-nan,-nan,-nan
50,323268.32,-nan,-nan,-nan,-nan,-nan,-nan
55,346485.64,-nan,-nan,-nan,-nan,-nan,-nan
60,388718.09,-nan,-nan,-nan,-nan,-nan,-nan
