"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_50.csv -i 1 65",,,,"Date:","26 Jun 2019 03:48:39 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","40","41","42"
1561488519.958,0.291,0.144,99.520,0.042,0.0,0.003,0.0,0.0,0.0,0.0,0.000,0.000,0.000
1561488520.958,0.187,0.436,98.071,0.0,0.0,1.307,13938667.0,17333034.0,1038.0,24023.0,1.0,1.0,1.0
1561488521.958,0.062,0.062,94.688,0.0,0.0,5.188,66572630.0,82686022.0,52.0,3328.0,0.0,0.0,0.0
1561488522.958,0.188,0.312,94.688,0.0,0.0,4.812,59933545.0,74394249.0,1233.0,10007.0,1.0,1.0,1.0
1561488523.958,0.125,0.313,94.559,0.0,0.0,5.003,62687876.0,77834682.0,0.0,0.0,0.0,0.0,0.0
1561488524.958,1.562,0.562,93.938,0.062,0.0,3.875,39643202.0,49024007.0,321.0,9175.0,1.0,1.0,1.0
1561488525.958,0.062,0.125,95.315,0.0,0.0,4.497,46133015.0,57260626.0,52.0,85.0,0.0,0.0,0.0
1561488526.958,0.062,0.062,95.688,0.0,0.0,4.188,46963530.0,58262310.0,490.0,11892.0,1.0,1.0,1.0
1561488527.958,0.063,0.250,95.497,0.0,0.0,4.190,47742930.0,59261130.0,0.0,0.0,0.0,0.0,0.0
1561488528.958,0.188,0.250,94.0,0.0,0.0,5.562,72306382.0,89709682.0,104.0,1088.0,1.0,1.0,1.0
1561488529.958,0.125,0.250,94.941,0.187,0.0,4.497,46098412.0,57199225.0,1285.0,13146.0,0.0,0.0,0.0
1561488530.958,0.062,0.062,95.625,0.0,0.0,4.250,50237080.0,62331784.0,396.0,12586.0,1.0,1.0,1.0
1561488531.958,0.063,0.125,95.056,0.0,0.0,4.756,56601648.0,70273998.0,52.0,3394.0,0.0,0.0,0.0
1561488532.958,0.187,0.125,94.503,0.0,0.0,5.184,62452825.0,77494048.0,250.0,7915.0,1.0,1.0,1.0
1561488533.958,0.187,0.250,94.316,0.0,0.0,5.247,63462460.0,78766444.0,0.0,0.0,0.0,0.0,0.0
1561488534.958,1.938,0.250,92.250,0.0,0.0,5.562,65670107.0,81461468.0,344.0,9175.0,1.0,1.0,1.0
1561488535.958,0.562,0.250,93.688,0.125,0.0,5.375,74521879.0,92382040.0,0.0,0.0,0.0,0.0,0.0
1561488536.958,0.125,0.062,94.438,0.0,0.0,5.375,70219352.0,87233062.0,500.0,11892.0,1.0,1.0,1.0
1561488537.958,0.125,0.375,94.931,0.0,0.0,4.568,56255341.0,69835281.0,983.0,2063.0,0.0,0.0,0.0
1561488538.958,0.125,0.375,94.566,0.0,0.0,4.934,57380392.0,71237966.0,52.0,1088.0,1.0,1.0,1.0
1561488539.958,0.125,0.188,94.500,0.0,0.0,5.188,70647971.0,87696072.0,344.0,10987.0,0.0,0.0,0.0
