"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,35932.29,-nan,-nan,-nan,-nan,-nan,-nan
2,63736.07,-nan,-nan,-nan,-nan,-nan,-nan
4,118505.84,-nan,-nan,-nan,-nan,-nan,-nan
6,174069.25,-nan,-nan,-nan,-nan,-nan,-nan
8,227487.91,-nan,-nan,-nan,-nan,-nan,-nan
10,241652.19,-nan,-nan,-nan,-nan,-nan,-nan
12,268300.38,-nan,-nan,-nan,-nan,-nan,-nan
14,291995.96,-nan,-nan,-nan,-nan,-nan,-nan
16,297740.66,-nan,-nan,-nan,-nan,-nan,-nan
18,331204.73,-nan,-nan,-nan,-nan,-nan,-nan
20,287667.93,-nan,-nan,-nan,-nan,-nan,-nan
25,342097.48,-nan,-nan,-nan,-nan,-nan,-nan
30,362678.65,-nan,-nan,-nan,-nan,-nan,-nan
35,335824.46,-nan,-nan,-nan,-nan,-nan,-nan
40,381535.54,-nan,-nan,-nan,-nan,-nan,-nan
45,389170.96,-nan,-nan,-nan,-nan,-nan,-nan
50,371791.16,-nan,-nan,-nan,-nan,-nan,-nan
55,362193.32,-nan,-nan,-nan,-nan,-nan,-nan
60,375987.04,-nan,-nan,-nan,-nan,-nan,-nan
