"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_16.csv -i 1 65",,,,"Date:","26 Jun 2019 12:32:41 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","40","41","42"
1561519961.947,0.291,0.145,99.517,0.042,0.0,0.005,0.0,0.0,0.0,0.0,0.002,0.002,0.002
1561519962.948,0.125,0.436,98.506,0.0,0.0,0.934,9993406.0,12438236.0,292.0,4030.0,1.0,1.0,1.0
1561519963.948,0.125,0.188,95.500,0.125,0.0,4.062,34153830.0,42420346.0,198.0,5060.0,0.0,0.0,0.0
1561519964.948,0.062,0.125,95.503,0.0,0.0,4.310,51334104.0,63699235.0,1191.0,6412.0,1.0,1.0,1.0
1561519965.948,0.188,0.063,94.809,0.0,0.0,4.941,55759489.0,69177115.0,198.0,7955.0,0.0,0.0,0.0
1561519966.948,1.624,0.500,93.254,0.0,0.0,4.622,49193198.0,60981331.0,198.0,5212.0,1.0,1.0,1.0
1561519967.948,0.188,0.313,95.184,0.0,0.0,4.315,48651777.0,60385424.0,198.0,6849.0,0.0,0.0,0.0
1561519968.948,0.062,0.188,95.250,0.0,0.0,4.500,49008180.0,60795538.0,850.0,16292.0,1.0,1.0,1.0
1561519969.948,0.062,0.250,95.125,0.062,0.0,4.500,53813640.0,66781346.0,198.0,7242.0,0.0,0.0,0.0
1561519970.948,0.063,0.250,96.185,0.0,0.0,3.502,37877421.0,46886574.0,250.0,8975.0,1.0,1.0,1.0
1561519971.948,0.500,0.312,95.938,0.0,0.0,3.250,29069218.0,36067859.0,1077.0,4960.0,0.0,0.0,0.0
1561519972.948,0.375,0.250,95.875,0.0,0.0,3.500,29544584.0,36667310.0,198.0,3964.0,1.0,1.0,1.0
1561519973.948,0.125,0.187,96.065,0.0,0.0,3.623,38878850.0,48244232.0,146.0,5060.0,0.0,0.0,0.0
1561519974.948,0.063,0.125,95.560,0.0,0.0,4.253,46032008.0,57120871.0,104.0,4188.0,1.0,1.0,1.0
1561519975.948,0.188,0.062,95.375,0.125,0.0,4.250,47512661.0,58932379.0,198.0,7955.0,0.0,0.0,0.0
1561519976.948,0.437,0.250,94.753,0.0,0.0,4.560,47876788.0,59414934.0,198.0,5146.0,1.0,1.0,1.0
1561519977.948,1.563,0.375,93.058,0.0,0.0,5.003,54372764.0,67432404.0,321.0,7000.0,0.0,0.0,0.0
1561519978.948,0.500,0.187,95.253,0.0,0.0,4.060,44749120.0,55542866.0,104.0,4526.0,1.0,1.0,1.0
1561519979.948,0.125,0.125,95.750,0.0,0.0,4.0,41945588.0,52009175.0,1181.0,9466.0,0.0,0.0,0.0
1561519980.948,0.125,0.188,95.438,0.125,0.0,4.125,47639119.0,59124152.0,396.0,8975.0,1.0,1.0,1.0
1561519981.948,0.250,0.312,95.750,0.0,0.0,3.688,48113202.0,59696748.0,198.0,2934.0,0.0,0.0,0.0
1561519982.948,0.125,0.188,95.375,0.0,0.0,4.312,56255346.0,69812290.0,104.0,3898.0,1.0,1.0,1.0
1561519983.948,0.250,0.250,94.622,0.0,0.0,4.878,60011296.0,74470978.0,198.0,4994.0,0.0,0.0,0.0
1561519984.948,0.062,0.062,94.938,0.0,0.0,4.938,66410402.0,82419642.0,156.0,4188.0,1.0,1.0,1.0
1561519985.948,0.125,0.250,95.378,0.125,0.0,4.122,44222673.0,54843385.0,198.0,7889.0,0.0,0.0,0.0
1561519986.948,0.125,0.250,96.062,0.0,0.0,3.562,36320378.0,45059953.0,1129.0,7304.0,1.0,1.0,1.0
1561519987.948,1.751,0.500,93.246,0.0,0.0,4.503,46795877.0,58026103.0,198.0,6783.0,0.0,0.0,0.0
1561519988.948,0.187,0.250,94.941,0.0,0.0,4.622,53369583.0,66225300.0,198.0,4658.0,1.0,1.0,1.0
1561519989.948,0.125,0.125,95.0,0.0,0.0,4.750,55422986.0,68781980.0,198.0,7308.0,0.0,0.0,0.0
1561519990.948,0.125,0.125,94.812,0.0,0.0,4.938,57134349.0,70899192.0,250.0,8975.0,1.0,1.0,1.0
1561519991.948,0.250,0.250,94.434,0.125,0.0,4.941,57071910.0,70832042.0,146.0,2934.0,0.0,0.0,0.0
1561519992.948,0.125,0.250,94.316,0.0,0.0,5.309,61910674.0,76852076.0,104.0,3898.0,1.0,1.0,1.0
1561519993.948,0.187,0.500,98.563,0.0,0.0,0.750,7479667.0,9292752.0,398.0,5329.0,0.0,0.0,0.0
1561519994.948,0.125,0.250,99.625,0.0,0.0,0.0,62860.0,74817.0,1087.0,6392.0,1.0,1.0,1.0
1561519995.948,0.250,0.312,99.438,0.0,0.0,0.0,106031.0,107489.0,198.0,8021.0,0.0,0.0,0.0
1561519996.948,0.063,0.375,99.562,0.0,0.0,0.0,36862.0,41718.0,198.0,5146.0,1.0,1.0,1.0
1561519997.948,1.375,0.625,97.875,0.125,0.0,0.0,74851.0,38057.0,226.0,6759.0,0.0,0.0,0.0
1561519998.948,0.188,0.312,99.500,0.0,0.0,0.0,57488.0,54744.0,892.0,16094.0,1.0,1.0,1.0
1561519999.948,0.125,0.375,99.500,0.0,0.0,0.0,60564.0,71754.0,198.0,7242.0,0.0,0.0,0.0
1561520000.948,0.125,0.250,99.625,0.0,0.0,0.0,26411.0,22663.0,453.0,9143.0,1.0,1.0,1.0
1561520001.948,0.375,0.313,99.312,0.0,0.0,0.0,24786.0,27335.0,1035.0,5026.0,0.0,0.0,0.0
1561520002.948,0.250,0.375,99.375,0.0,0.0,0.0,18148.0,24074.0,198.0,3964.0,1.0,1.0,1.0
1561520003.948,0.188,0.313,99.312,0.188,0.0,0.0,26744.0,29440.0,146.0,4994.0,0.0,0.0,0.0
1561520004.948,0.125,0.250,99.625,0.0,0.0,0.0,33444.0,38234.0,104.0,4188.0,1.0,1.0,1.0
1561520005.948,1.437,1.124,97.377,0.0,0.0,0.062,59081.0,44579.0,198.0,7889.0,0.0,0.0,0.0
1561520006.948,0.250,0.375,99.374,0.0,0.0,0.0,24598.0,25659.0,198.0,5146.0,1.0,1.0,1.0
1561520007.948,1.562,0.874,97.502,0.0,0.0,0.062,103802.0,75702.0,321.0,6868.0,0.0,0.0,0.0
1561520008.948,0.500,0.250,99.250,0.0,0.0,0.0,23948.0,25206.0,198.0,4592.0,1.0,1.0,1.0
1561520009.948,0.188,0.250,99.438,0.125,0.0,0.0,24234.0,20511.0,1181.0,9400.0,0.0,0.0,0.0
1561520010.948,0.188,0.375,99.438,0.0,0.0,0.0,26351.0,22568.0,250.0,8843.0,1.0,1.0,1.0
1561520011.948,0.688,0.250,99.062,0.0,0.0,0.0,24396.0,29234.0,52.0,2802.0,0.0,0.0,0.0
1561520012.948,0.188,0.500,99.250,0.0,0.0,0.062,29896.0,39924.0,198.0,3964.0,1.0,1.0,1.0
