"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,30126.62,-nan,-nan,-nan,-nan,-nan,-nan
2,49234.07,-nan,-nan,-nan,-nan,-nan,-nan
4,122129.73,-nan,-nan,-nan,-nan,-nan,-nan
6,181155.60,-nan,-nan,-nan,-nan,-nan,-nan
8,217462.68,-nan,-nan,-nan,-nan,-nan,-nan
10,246595.31,-nan,-nan,-nan,-nan,-nan,-nan
12,265031.72,-nan,-nan,-nan,-nan,-nan,-nan
14,289605.99,-nan,-nan,-nan,-nan,-nan,-nan
16,318297.78,-nan,-nan,-nan,-nan,-nan,-nan
18,306464.57,-nan,-nan,-nan,-nan,-nan,-nan
20,310624.81,-nan,-nan,-nan,-nan,-nan,-nan
25,330243.50,-nan,-nan,-nan,-nan,-nan,-nan
30,316487.11,-nan,-nan,-nan,-nan,-nan,-nan
35,348817.51,-nan,-nan,-nan,-nan,-nan,-nan
40,391956.45,-nan,-nan,-nan,-nan,-nan,-nan
45,376168.43,-nan,-nan,-nan,-nan,-nan,-nan
50,353820.65,-nan,-nan,-nan,-nan,-nan,-nan
55,373843.99,-nan,-nan,-nan,-nan,-nan,-nan
60,387572.56,-nan,-nan,-nan,-nan,-nan,-nan
