"Percentile","Latency [msec]"
0.01,0.267
0.02,0.272
0.03,0.276
0.04,0.279
0.05,0.281
0.06,0.283
0.07,0.285
0.08,0.286
0.09,0.287
0.1,0.289
0.11,0.29
0.12,0.291
0.13,0.292
0.14,0.293
0.15,0.294
0.16,0.294
0.17,0.295
0.18,0.296
0.19,0.297
0.2,0.298
0.21,0.298
0.22,0.299
0.23,0.3
0.24,0.3
0.25,0.301
0.26,0.302
0.27,0.302
0.28,0.303
0.29,0.303
0.3,0.304
0.31,0.304
0.32,0.305
0.33,0.305
0.34,0.306
0.35,0.306
0.36,0.307
0.37,0.307
0.38,0.308
0.39,0.308
0.4,0.309
0.41,0.309
0.42,0.309
0.43,0.31
0.44,0.31
0.45,0.311
0.46,0.311
0.47,0.311
0.48,0.312
0.49,0.312
0.5,0.313
0.51,0.313
0.52,0.313
0.53,0.314
0.54,0.314
0.55,0.314
0.56,0.315
0.57,0.315
0.58,0.316
0.59,0.316
0.6,0.316
0.61,0.317
0.62,0.317
0.63,0.317
0.64,0.318
0.65,0.318
0.66,0.318
0.67,0.318
0.68,0.319
0.69,0.319
0.7,0.319
0.71,0.32
0.72,0.32
0.73,0.32
0.74,0.321
0.75,0.321
0.76,0.321
0.77,0.321
0.78,0.322
0.79,0.322
0.8,0.322
0.81,0.323
0.82,0.323
0.83,0.323
0.84,0.323
0.85,0.324
0.86,0.324
0.87,0.324
0.88,0.325
0.89,0.325
0.9,0.325
0.91,0.325
0.92,0.326
0.93,0.326
0.94,0.326
0.95,0.326
0.96,0.327
0.97,0.327
0.98,0.327
0.99,0.327
1,0.328
1.01,0.328
1.02,0.328
1.03,0.328
1.04,0.329
1.05,0.329
1.06,0.329
1.07,0.329
1.08,0.33
1.09,0.33
1.1,0.33
1.11,0.33
1.12,0.331
1.13,0.331
1.14,0.331
1.15,0.331
1.16,0.332
1.17,0.332
1.18,0.332
1.19,0.332
1.2,0.333
1.21,0.333
1.22,0.333
1.23,0.333
1.24,0.333
1.25,0.334
1.26,0.334
1.27,0.334
1.28,0.334
1.29,0.335
1.3,0.335
1.31,0.335
1.32,0.335
1.33,0.335
1.34,0.336
1.35,0.336
1.36,0.336
1.37,0.336
1.38,0.337
1.39,0.337
1.4,0.337
1.41,0.337
1.42,0.337
1.43,0.338
1.44,0.338
1.45,0.338
1.46,0.338
1.47,0.338
1.48,0.339
1.49,0.339
1.5,0.339
1.51,0.339
1.52,0.34
1.53,0.34
1.54,0.34
1.55,0.34
1.56,0.34
1.57,0.341
1.58,0.341
1.59,0.341
1.6,0.341
1.61,0.341
1.62,0.342
1.63,0.342
