"Percentile","Latency [msec]"
0.01,2.579
0.02,3.069
0.03,3.278
0.04,3.578
0.05,3.645
0.06,3.696
0.07,3.727
0.08,3.754
0.09,3.785
0.1,3.805
0.11,3.821
0.12,3.83
0.13,3.839
0.14,3.849
0.15,3.866
0.16,3.893
0.17,3.913
0.18,3.943
0.19,3.982
0.2,4.02
0.21,4.042
0.22,4.065
0.23,4.093
0.24,4.118
0.25,4.141
0.26,4.172
0.27,4.217
0.28,4.286
0.29,4.321
0.3,4.361
0.31,4.389
0.32,4.449
0.33,4.47
0.34,4.512
0.35,4.535
0.36,4.57
0.37,4.602
0.38,4.629
0.39,4.651
0.4,4.677
0.41,4.708
0.42,4.735
0.43,4.777
0.44,4.808
0.45,4.837
0.46,4.875
0.47,4.928
0.48,4.978
0.49,5.028
0.5,5.101
0.51,5.195
0.52,5.284
0.53,5.408
0.54,5.504
0.55,5.623
0.56,5.734
0.57,5.8
0.58,5.83
0.59,5.857
0.6,5.9
0.61,5.94
0.62,6.019
0.63,6.051
0.64,6.088
0.65,6.13
0.66,6.211
0.67,6.314
0.68,6.382
0.69,6.504
0.7,6.73
0.71,6.783
0.72,6.851
0.73,6.872
0.74,6.889
0.75,6.927
0.76,6.999
0.77,7.091
0.78,7.111
0.79,7.126
0.8,7.139
0.81,7.148
0.82,7.158
0.83,7.166
0.84,7.175
0.85,7.182
0.86,7.187
0.87,7.192
0.88,7.197
0.89,7.201
0.9,7.205
0.91,7.208
0.92,7.211
0.93,7.215
0.94,7.219
0.95,7.223
0.96,7.226
0.97,7.228
0.98,7.231
0.99,7.234
1,7.237
1.01,7.24
1.02,7.243
1.03,7.246
1.04,7.249
1.05,7.251
1.06,7.252
1.07,7.255
1.08,7.257
1.09,7.259
1.1,7.261
1.11,7.263
1.12,7.265
1.13,7.267
1.14,7.269
1.15,7.27
1.16,7.272
1.17,7.274
1.18,7.276
1.19,7.277
1.2,7.279
1.21,7.28
1.22,7.282
1.23,7.283
1.24,7.284
1.25,7.286
1.26,7.287
1.27,7.289
1.28,7.29
1.29,7.291
1.3,7.292
1.31,7.294
1.32,7.295
1.33,7.296
1.34,7.297
1.35,7.299
1.36,7.3
1.37,7.302
1.38,7.303
1.39,7.304
1.4,7.305
1.41,7.306
1.42,7.307
1.43,7.309
1.44,7.31
1.45,7.31
1.46,7.311
1.47,7.312
1.48,7.313
1.49,7.314
1.5,7.315
1.51,7.316
1.52,7.316
1.53,7.317
1.54,7.318
1.55,7.319
1.56,7.32
1.57,7.321
1.58,7.321
1.59,7.322
1.6,7.323
1.61,7.324
1.62,7.325
1.63,7.326
1.64,7.326
1.65,7.327
1.66,7.328
1.67,7.329
1.68,7.33
1.69,7.33
1.7,7.331
1.71,7.332
1.72,7.333
1.73,7.333
1.74,7.334
1.75,7.335
1.76,7.335
1.77,7.336
1.78,7.337
1.79,7.338
1.8,7.338
1.81,7.339
1.82,7.34
1.83,7.34
1.84,7.341
1.85,7.341
1.86,7.342
1.87,7.343
1.88,7.344
1.89,7.344
1.9,7.345
1.91,7.345
1.92,7.346
1.93,7.347
1.94,7.347
1.95,7.348
1.96,7.348
1.97,7.349
1.98,7.35
1.99,7.35
2,7.351
2.01,7.351
2.02,7.352
2.03,7.352
2.04,7.353
2.05,7.354
2.06,7.354
2.07,7.355
2.08,7.355
2.09,7.356
2.1,7.357
2.11,7.357
2.12,7.358
2.13,7.358
2.14,7.359
2.15,7.359
2.16,7.36
2.17,7.361
2.18,7.361
2.19,7.362
2.2,7.362
2.21,7.363
2.22,7.363
2.23,7.364
2.24,7.364
2.25,7.365
2.26,7.365
2.27,7.366
2.28,7.366
2.29,7.367
2.3,7.367
2.31,7.368
2.32,7.368
2.33,7.369
2.34,7.37
2.35,7.37
2.36,7.371
2.37,7.371
2.38,7.372
2.39,7.372
2.4,7.373
2.41,7.373
2.42,7.374
2.43,7.374
2.44,7.375
2.45,7.375
2.46,7.376
2.47,7.376
2.48,7.377
2.49,7.377
2.5,7.378
2.51,7.378
2.52,7.378
2.53,7.379
2.54,7.379
2.55,7.38
2.56,7.38
2.57,7.381
2.58,7.381
2.59,7.381
2.6,7.382
2.61,7.382
2.62,7.383
2.63,7.383
2.64,7.383
2.65,7.384
2.66,7.384
2.67,7.384
2.68,7.385
2.69,7.385
2.7,7.386
2.71,7.386
2.72,7.386
2.73,7.387
2.74,7.387
2.75,7.388
2.76,7.388
2.77,7.388
2.78,7.389
2.79,7.389
2.8,7.39
2.81,7.39
2.82,7.39
2.83,7.391
2.84,7.391
2.85,7.392
2.86,7.392
2.87,7.392
2.88,7.393
2.89,7.393
2.9,7.394
2.91,7.394
2.92,7.394
2.93,7.395
2.94,7.395
2.95,7.396
2.96,7.396
2.97,7.396
2.98,7.397
2.99,7.397
3,7.397
3.01,7.398
3.02,7.398
3.03,7.399
3.04,7.399
3.05,7.399
3.06,7.4
3.07,7.4
3.08,7.401
3.09,7.401
3.1,7.401
3.11,7.402
3.12,7.402
3.13,7.403
3.14,7.403
3.15,7.404
3.16,7.404
3.17,7.404
3.18,7.405
3.19,7.405
3.2,7.405
3.21,7.406
3.22,7.406
3.23,7.406
3.24,7.407
3.25,7.407
3.26,7.408
3.27,7.408
3.28,7.408
3.29,7.409
3.3,7.409
3.31,7.409
3.32,7.41
3.33,7.41
3.34,7.41
3.35,7.411
3.36,7.411
3.37,7.411
3.38,7.412
3.39,7.412
3.4,7.413
3.41,7.413
3.42,7.413
3.43,7.414
3.44,7.414
3.45,7.414
3.46,7.415
3.47,7.415
3.48,7.415
3.49,7.416
3.5,7.416
3.51,7.416
3.52,7.417
3.53,7.417
3.54,7.418
3.55,7.418
3.56,7.418
3.57,7.419
3.58,7.419
3.59,7.419
3.6,7.42
3.61,7.42
3.62,7.42
3.63,7.421
3.64,7.421
3.65,7.421
3.66,7.422
3.67,7.422
3.68,7.423
3.69,7.423
3.7,7.423
3.71,7.424
3.72,7.424
3.73,7.425
3.74,7.425
3.75,7.425
3.76,7.426
3.77,7.426
3.78,7.426
3.79,7.427
3.8,7.427
3.81,7.427
3.82,7.428
3.83,7.428
3.84,7.428
3.85,7.429
3.86,7.429
3.87,7.429
3.88,7.43
3.89,7.43
3.9,7.43
3.91,7.431
3.92,7.431
3.93,7.431
3.94,7.432
3.95,7.432
3.96,7.432
3.97,7.433
3.98,7.433
3.99,7.433
4,7.434
4.01,7.434
4.02,7.434
4.03,7.435
4.04,7.435
4.05,7.435
4.06,7.436
4.07,7.436
4.08,7.436
4.09,7.437
4.1,7.437
4.11,7.437
4.12,7.438
4.13,7.438
4.14,7.438
4.15,7.439
4.16,7.439
4.17,7.439
4.18,7.44
4.19,7.44
4.2,7.44
4.21,7.44
4.22,7.441
4.23,7.441
4.24,7.441
4.25,7.442
4.26,7.442
4.27,7.442
4.28,7.443
4.29,7.443
4.3,7.443
4.31,7.443
4.32,7.444
4.33,7.444
4.34,7.444
4.35,7.445
4.36,7.445
4.37,7.445
4.38,7.445
4.39,7.446
4.4,7.446
4.41,7.446
4.42,7.447
4.43,7.447
4.44,7.447
4.45,7.448
4.46,7.448
4.47,7.448
4.48,7.448
4.49,7.449
4.5,7.449
4.51,7.449
4.52,7.45
4.53,7.45
4.54,7.45
4.55,7.45
4.56,7.451
4.57,7.451
4.58,7.451
4.59,7.451
4.6,7.452
4.61,7.452
4.62,7.452
4.63,7.452
4.64,7.453
4.65,7.453
4.66,7.453
4.67,7.453
4.68,7.454
4.69,7.454
4.7,7.454
4.71,7.454
4.72,7.455
4.73,7.455
4.74,7.455
4.75,7.455
4.76,7.456
4.77,7.456
4.78,7.456
4.79,7.457
4.8,7.457
4.81,7.457
4.82,7.457
4.83,7.458
4.84,7.458
4.85,7.458
4.86,7.458
4.87,7.459
4.88,7.459
4.89,7.459
4.9,7.459
4.91,7.46
4.92,7.46
4.93,7.46
4.94,7.46
4.95,7.461
4.96,7.461
4.97,7.461
4.98,7.461
4.99,7.461
5,7.462
5.01,7.462
5.02,7.462
5.03,7.463
5.04,7.463
5.05,7.463
5.06,7.463
5.07,7.464
5.08,7.464
5.09,7.464
5.1,7.464
5.11,7.465
5.12,7.465
5.13,7.465
5.14,7.465
5.15,7.465
5.16,7.466
5.17,7.466
5.18,7.466
5.19,7.467
5.2,7.467
5.21,7.467
5.22,7.467
5.23,7.468
5.24,7.468
5.25,7.468
5.26,7.468
5.27,7.468
5.28,7.469
5.29,7.469
5.3,7.469
5.31,7.469
5.32,7.47
5.33,7.47
5.34,7.47
5.35,7.47
5.36,7.471
5.37,7.471
5.38,7.471
5.39,7.471
5.4,7.472
5.41,7.472
5.42,7.472
5.43,7.472
5.44,7.472
5.45,7.473
5.46,7.473
5.47,7.473
5.48,7.473
5.49,7.474
5.5,7.474
5.51,7.474
5.52,7.474
5.53,7.474
5.54,7.475
5.55,7.475
5.56,7.475
5.57,7.475
5.58,7.475
5.59,7.476
5.6,7.476
5.61,7.476
5.62,7.476
5.63,7.477
5.64,7.477
5.65,7.477
5.66,7.477
5.67,7.477
5.68,7.477
5.69,7.478
5.7,7.478
5.71,7.478
5.72,7.478
5.73,7.479
5.74,7.479
5.75,7.479
5.76,7.479
5.77,7.48
5.78,7.48
5.79,7.48
5.8,7.48
5.81,7.48
5.82,7.481
5.83,7.481
5.84,7.481
5.85,7.481
5.86,7.481
5.87,7.482
5.88,7.482
5.89,7.482
5.9,7.482
5.91,7.482
5.92,7.482
5.93,7.483
5.94,7.483
5.95,7.483
5.96,7.483
5.97,7.483
5.98,7.484
5.99,7.484
6,7.484
6.01,7.484
6.02,7.484
6.03,7.485
6.04,7.485
6.05,7.485
6.06,7.485
6.07,7.486
6.08,7.486
6.09,7.486
6.1,7.486
6.11,7.486
6.12,7.487
6.13,7.487
6.14,7.487
6.15,7.487
6.16,7.487
6.17,7.488
6.18,7.488
6.19,7.488
6.2,7.488
6.21,7.489
6.22,7.489
6.23,7.489
6.24,7.489
6.25,7.489
6.26,7.49
6.27,7.49
6.28,7.49
6.29,7.49
6.3,7.49
6.31,7.491
6.32,7.491
6.33,7.491
6.34,7.491
6.35,7.491
6.36,7.492
6.37,7.492
6.38,7.492
6.39,7.492
6.4,7.492
6.41,7.493
6.42,7.493
6.43,7.493
6.44,7.493
6.45,7.493
6.46,7.494
6.47,7.494
6.48,7.494
6.49,7.494
6.5,7.494
6.51,7.495
6.52,7.495
6.53,7.495
6.54,7.495
6.55,7.495
6.56,7.496
6.57,7.496
6.58,7.496
6.59,7.496
6.6,7.496
6.61,7.497
6.62,7.497
6.63,7.497
6.64,7.497
6.65,7.497
6.66,7.497
6.67,7.498
6.68,7.498
6.69,7.498
6.7,7.498
6.71,7.498
6.72,7.499
6.73,7.499
6.74,7.499
6.75,7.499
6.76,7.499
6.77,7.499
6.78,7.5
6.79,7.5
6.8,7.5
6.81,7.5
6.82,7.5
6.83,7.5
6.84,7.501
6.85,7.501
6.86,7.501
6.87,7.501
6.88,7.501
6.89,7.502
6.9,7.502
6.91,7.502
6.92,7.502
6.93,7.502
6.94,7.502
6.95,7.503
6.96,7.503
6.97,7.503
6.98,7.503
6.99,7.503
7,7.503
7.01,7.504
7.02,7.504
7.03,7.504
7.04,7.504
7.05,7.504
7.06,7.505
7.07,7.505
7.08,7.505
7.09,7.505
7.1,7.505
7.11,7.505
7.12,7.506
7.13,7.506
7.14,7.506
7.15,7.506
7.16,7.506
7.17,7.507
7.18,7.507
7.19,7.507
7.2,7.507
7.21,7.507
7.22,7.507
7.23,7.508
7.24,7.508
7.25,7.508
7.26,7.508
7.27,7.508
7.28,7.508
7.29,7.509
7.3,7.509
7.31,7.509
7.32,7.509
7.33,7.509
7.34,7.51
7.35,7.51
7.36,7.51
7.37,7.51
7.38,7.51
7.39,7.511
7.4,7.511
7.41,7.511
7.42,7.511
7.43,7.511
7.44,7.511
7.45,7.511
7.46,7.512
7.47,7.512
7.48,7.512
7.49,7.512
7.5,7.512
7.51,7.512
7.52,7.513
7.53,7.513
7.54,7.513
7.55,7.513
7.56,7.513
7.57,7.514
7.58,7.514
7.59,7.514
7.6,7.514
7.61,7.514
7.62,7.514
7.63,7.514
7.64,7.515
7.65,7.515
7.66,7.515
7.67,7.515
7.68,7.515
7.69,7.516
7.7,7.516
7.71,7.516
7.72,7.516
7.73,7.516
7.74,7.516
7.75,7.517
7.76,7.517
7.77,7.517
7.78,7.517
7.79,7.517
7.8,7.518
7.81,7.518
7.82,7.518
7.83,7.518
7.84,7.518
7.85,7.518
7.86,7.519
7.87,7.519
7.88,7.519
7.89,7.519
7.9,7.519
7.91,7.519
7.92,7.52
7.93,7.52
7.94,7.52
7.95,7.52
7.96,7.52
7.97,7.52
7.98,7.521
7.99,7.521
8,7.521
8.01,7.521
8.02,7.521
8.03,7.521
8.04,7.522
8.05,7.522
8.06,7.522
8.07,7.522
8.08,7.522
8.09,7.522
8.1,7.523
8.11,7.523
8.12,7.523
8.13,7.523
8.14,7.523
8.15,7.523
8.16,7.523
8.17,7.524
8.18,7.524
8.19,7.524
8.2,7.524
8.21,7.524
8.22,7.524
8.23,7.525
8.24,7.525
8.25,7.525
8.26,7.525
8.27,7.525
8.28,7.526
8.29,7.526
8.3,7.526
8.31,7.526
8.32,7.526
8.33,7.526
8.34,7.526
8.35,7.527
8.36,7.527
8.37,7.527
8.38,7.527
8.39,7.527
8.4,7.528
8.41,7.528
8.42,7.528
8.43,7.528
8.44,7.528
8.45,7.528
8.46,7.529
8.47,7.529
8.48,7.529
8.49,7.529
8.5,7.529
8.51,7.529
8.52,7.53
8.53,7.53
8.54,7.53
8.55,7.53
8.56,7.53
8.57,7.531
8.58,7.531
8.59,7.531
8.6,7.531
8.61,7.531
8.62,7.531
8.63,7.532
8.64,7.532
8.65,7.532
8.66,7.532
8.67,7.532
8.68,7.532
8.69,7.533
8.7,7.533
8.71,7.533
8.72,7.533
8.73,7.533
8.74,7.533
8.75,7.534
8.76,7.534
8.77,7.534
8.78,7.534
8.79,7.534
8.8,7.534
8.81,7.535
8.82,7.535
8.83,7.535
8.84,7.535
8.85,7.535
8.86,7.535
8.87,7.535
8.88,7.536
8.89,7.536
8.9,7.536
8.91,7.536
8.92,7.536
8.93,7.536
8.94,7.537
8.95,7.537
8.96,7.537
8.97,7.537
8.98,7.537
8.99,7.537
9,7.538
9.01,7.538
9.02,7.538
9.03,7.538
9.04,7.538
9.05,7.538
9.06,7.539
9.07,7.539
9.08,7.539
9.09,7.539
9.1,7.539
9.11,7.539
9.12,7.54
9.13,7.54
9.14,7.54
9.15,7.54
9.16,7.54
9.17,7.54
9.18,7.541
9.19,7.541
9.2,7.541
9.21,7.541
9.22,7.541
9.23,7.541
9.24,7.542
9.25,7.542
9.26,7.542
9.27,7.542
9.28,7.542
9.29,7.542
9.3,7.543
9.31,7.543
9.32,7.543
9.33,7.543
9.34,7.543
9.35,7.544
9.36,7.544
9.37,7.544
9.38,7.544
9.39,7.544
9.4,7.544
9.41,7.545
9.42,7.545
9.43,7.545
9.44,7.545
9.45,7.545
9.46,7.545
9.47,7.545
9.48,7.546
9.49,7.546
9.5,7.546
9.51,7.546
9.52,7.546
9.53,7.546
9.54,7.546
9.55,7.547
9.56,7.547
9.57,7.547
9.58,7.547
9.59,7.547
9.6,7.547
9.61,7.548
9.62,7.548
9.63,7.548
9.64,7.548
9.65,7.548
9.66,7.548
9.67,7.549
9.68,7.549
9.69,7.549
9.7,7.549
9.71,7.549
9.72,7.549
9.73,7.55
9.74,7.55
9.75,7.55
9.76,7.55
9.77,7.55
9.78,7.55
9.79,7.551
9.8,7.551
9.81,7.551
9.82,7.551
9.83,7.551
9.84,7.551
9.85,7.552
9.86,7.552
9.87,7.552
9.88,7.552
9.89,7.552
9.9,7.552
9.91,7.553
9.92,7.553
9.93,7.553
9.94,7.553
9.95,7.553
9.96,7.553
9.97,7.554
9.98,7.554
9.99,7.554
10,7.554
10.01,7.554
10.02,7.554
10.03,7.555
10.04,7.555
10.05,7.555
10.06,7.555
10.07,7.555
10.08,7.555
10.09,7.555
10.1,7.556
10.11,7.556
10.12,7.556
10.13,7.556
10.14,7.556
10.15,7.557
10.16,7.557
10.17,7.557
10.18,7.557
10.19,7.557
10.2,7.557
10.21,7.557
10.22,7.558
10.23,7.558
10.24,7.558
10.25,7.558
10.26,7.558
10.27,7.558
10.28,7.559
10.29,7.559
10.3,7.559
10.31,7.559
10.32,7.559
10.33,7.559
10.34,7.56
10.35,7.56
10.36,7.56
10.37,7.56
10.38,7.56
10.39,7.56
10.4,7.561
10.41,7.561
10.42,7.561
10.43,7.561
10.44,7.561
10.45,7.561
10.46,7.562
10.47,7.562
10.48,7.562
10.49,7.562
10.5,7.562
10.51,7.562
10.52,7.563
10.53,7.563
10.54,7.563
10.55,7.563
10.56,7.563
10.57,7.563
10.58,7.564
10.59,7.564
10.6,7.564
10.61,7.564
10.62,7.564
10.63,7.564
10.64,7.564
10.65,7.565
10.66,7.565
10.67,7.565
10.68,7.565
10.69,7.565
10.7,7.566
10.71,7.566
10.72,7.566
10.73,7.566
10.74,7.566
10.75,7.566
10.76,7.566
10.77,7.567
10.78,7.567
10.79,7.567
10.8,7.567
10.81,7.567
10.82,7.567
10.83,7.568
10.84,7.568
10.85,7.568
10.86,7.568
10.87,7.568
10.88,7.568
10.89,7.569
10.9,7.569
10.91,7.569
10.92,7.569
10.93,7.569
10.94,7.569
10.95,7.569
10.96,7.57
10.97,7.57
10.98,7.57
10.99,7.57
11,7.57
11.01,7.57
11.02,7.571
11.03,7.571
11.04,7.571
11.05,7.571
11.06,7.571
11.07,7.571
11.08,7.571
11.09,7.572
11.1,7.572
11.11,7.572
11.12,7.572
11.13,7.572
11.14,7.572
11.15,7.573
11.16,7.573
11.17,7.573
11.18,7.573
11.19,7.573
11.2,7.573
11.21,7.573
11.22,7.574
11.23,7.574
11.24,7.574
11.25,7.574
11.26,7.574
