"Percentile","Latency [msec]"
0.01,1.268
0.02,1.32
0.03,1.349
0.04,1.37
0.05,1.388
0.06,1.407
0.07,1.426
0.08,1.445
0.09,1.468
0.1,1.494
0.11,1.513
0.12,1.537
0.13,1.561
0.14,1.585
0.15,1.614
0.16,1.65
0.17,1.68
0.18,1.768
0.19,1.994
0.2,2.241
0.21,2.446
0.22,2.717
0.23,2.86
0.24,3.082
0.25,3.245
0.26,3.364
0.27,3.41
0.28,3.449
0.29,3.48
0.3,3.503
0.31,3.522
0.32,3.541
0.33,3.56
0.34,3.576
0.35,3.596
0.36,3.623
0.37,3.651
0.38,3.692
0.39,3.733
0.4,3.773
0.41,3.811
0.42,3.863
0.43,3.904
0.44,3.936
0.45,3.973
0.46,4.01
0.47,4.049
0.48,4.08
0.49,4.117
0.5,4.156
0.51,4.215
0.52,4.293
0.53,4.33
0.54,4.37
0.55,4.407
0.56,4.447
0.57,4.491
0.58,4.529
0.59,4.576
0.6,4.625
0.61,4.668
0.62,4.703
0.63,4.747
0.64,4.784
0.65,4.833
0.66,4.89
0.67,4.961
0.68,4.996
0.69,5.019
0.7,5.032
0.71,5.042
0.72,5.051
0.73,5.058
0.74,5.065
0.75,5.071
0.76,5.076
0.77,5.081
0.78,5.085
0.79,5.089
0.8,5.094
0.81,5.098
0.82,5.101
0.83,5.104
0.84,5.108
0.85,5.111
0.86,5.114
0.87,5.116
0.88,5.119
0.89,5.121
0.9,5.124
0.91,5.126
0.92,5.129
0.93,5.131
0.94,5.134
0.95,5.136
0.96,5.138
0.97,5.14
0.98,5.142
0.99,5.144
1,5.146
1.01,5.148
1.02,5.149
1.03,5.151
1.04,5.153
1.05,5.155
1.06,5.157
1.07,5.158
1.08,5.16
1.09,5.161
1.1,5.163
1.11,5.164
1.12,5.166
1.13,5.167
1.14,5.169
1.15,5.17
1.16,5.171
1.17,5.173
1.18,5.174
1.19,5.175
1.2,5.176
1.21,5.177
1.22,5.179
1.23,5.18
1.24,5.181
1.25,5.182
1.26,5.183
1.27,5.184
1.28,5.185
1.29,5.186
1.3,5.187
1.31,5.188
1.32,5.189
1.33,5.19
1.34,5.191
1.35,5.192
1.36,5.193
1.37,5.194
1.38,5.194
1.39,5.195
1.4,5.196
1.41,5.197
1.42,5.198
1.43,5.199
1.44,5.2
1.45,5.201
1.46,5.201
1.47,5.202
1.48,5.203
1.49,5.204
1.5,5.205
1.51,5.205
1.52,5.206
1.53,5.207
1.54,5.208
1.55,5.209
1.56,5.209
1.57,5.21
1.58,5.211
1.59,5.211
1.6,5.212
1.61,5.213
1.62,5.213
1.63,5.214
1.64,5.215
1.65,5.215
1.66,5.216
1.67,5.216
1.68,5.217
1.69,5.218
1.7,5.218
1.71,5.219
1.72,5.22
1.73,5.22
1.74,5.221
1.75,5.221
1.76,5.222
1.77,5.222
1.78,5.223
1.79,5.224
1.8,5.224
1.81,5.225
1.82,5.225
1.83,5.226
1.84,5.226
1.85,5.227
1.86,5.227
1.87,5.228
1.88,5.228
1.89,5.229
1.9,5.229
1.91,5.23
1.92,5.23
1.93,5.231
1.94,5.231
1.95,5.232
1.96,5.232
1.97,5.232
1.98,5.233
1.99,5.233
2,5.234
2.01,5.234
