"Percentile","Latency [msec]"
0.01,0.285
0.02,0.292
0.03,0.297
0.04,0.301
0.05,0.304
0.06,0.307
0.07,0.309
0.08,0.311
0.09,0.313
0.1,0.315
0.11,0.317
0.12,0.319
0.13,0.32
0.14,0.321
0.15,0.323
0.16,0.324
0.17,0.325
0.18,0.327
0.19,0.328
0.2,0.329
0.21,0.33
0.22,0.332
0.23,0.333
0.24,0.334
0.25,0.335
0.26,0.336
0.27,0.337
0.28,0.338
0.29,0.339
0.3,0.34
0.31,0.341
0.32,0.342
0.33,0.343
0.34,0.344
0.35,0.344
0.36,0.345
0.37,0.346
0.38,0.347
0.39,0.348
0.4,0.349
0.41,0.35
0.42,0.35
0.43,0.351
0.44,0.352
0.45,0.353
0.46,0.354
0.47,0.355
0.48,0.355
0.49,0.356
0.5,0.357
0.51,0.358
0.52,0.358
0.53,0.359
0.54,0.36
0.55,0.361
0.56,0.362
0.57,0.362
0.58,0.363
0.59,0.364
0.6,0.364
0.61,0.365
0.62,0.366
0.63,0.366
0.64,0.367
0.65,0.368
0.66,0.369
0.67,0.369
0.68,0.37
0.69,0.371
0.7,0.371
0.71,0.372
0.72,0.373
0.73,0.373
0.74,0.374
0.75,0.375
0.76,0.375
0.77,0.376
0.78,0.377
0.79,0.378
0.8,0.378
0.81,0.379
0.82,0.379
0.83,0.38
0.84,0.381
0.85,0.381
0.86,0.382
0.87,0.383
0.88,0.383
0.89,0.384
0.9,0.385
0.91,0.385
0.92,0.386
0.93,0.387
0.94,0.387
0.95,0.388
0.96,0.389
0.97,0.389
0.98,0.39
0.99,0.391
1,0.391
1.01,0.392
1.02,0.392
1.03,0.393
1.04,0.394
1.05,0.394
1.06,0.395
1.07,0.396
1.08,0.396
1.09,0.397
1.1,0.398
1.11,0.398
1.12,0.399
1.13,0.399
1.14,0.4
1.15,0.401
1.16,0.401
1.17,0.402
1.18,0.403
1.19,0.403
1.2,0.404
1.21,0.405
1.22,0.405
1.23,0.406
1.24,0.407
1.25,0.407
1.26,0.408
1.27,0.409
1.28,0.409
1.29,0.41
1.3,0.411
1.31,0.411
1.32,0.412
1.33,0.413
1.34,0.413
1.35,0.414
1.36,0.414
1.37,0.415
1.38,0.416
1.39,0.416
1.4,0.417
1.41,0.418
1.42,0.418
1.43,0.419
1.44,0.42
1.45,0.42
1.46,0.421
1.47,0.421
1.48,0.422
1.49,0.423
1.5,0.423
1.51,0.424
1.52,0.425
1.53,0.425
1.54,0.426
1.55,0.426
1.56,0.427
1.57,0.428
1.58,0.429
1.59,0.429
1.6,0.43
1.61,0.43
1.62,0.431
1.63,0.432
1.64,0.432
1.65,0.433
1.66,0.434
1.67,0.434
1.68,0.435
1.69,0.436
1.7,0.436
1.71,0.437
1.72,0.438
1.73,0.438
1.74,0.439
1.75,0.44
1.76,0.44
1.77,0.441
1.78,0.442
1.79,0.442
1.8,0.443
1.81,0.443
1.82,0.444
1.83,0.445
1.84,0.445
