"Percentile","Latency [msec]"
0.01,0.885
0.02,1.442
0.03,1.851
0.04,2.166
0.05,2.353
0.06,2.464
0.07,2.54
0.08,2.59
0.09,2.633
0.1,2.674
0.11,2.716
0.12,2.76
0.13,2.809
0.14,2.857
0.15,2.906
0.16,2.954
0.17,2.991
0.18,3.019
0.19,3.041
0.2,3.058
0.21,3.073
0.22,3.085
0.23,3.095
0.24,3.105
0.25,3.114
0.26,3.121
0.27,3.129
0.28,3.135
0.29,3.141
0.3,3.147
0.31,3.152
0.32,3.157
0.33,3.162
0.34,3.166
0.35,3.171
0.36,3.175
0.37,3.179
0.38,3.183
0.39,3.187
0.4,3.191
0.41,3.194
0.42,3.197
0.43,3.2
0.44,3.203
0.45,3.206
0.46,3.209
0.47,3.211
0.48,3.214
0.49,3.216
0.5,3.219
0.51,3.221
0.52,3.224
0.53,3.226
0.54,3.229
0.55,3.231
0.56,3.233
0.57,3.235
0.58,3.237
0.59,3.239
0.6,3.241
0.61,3.243
0.62,3.245
0.63,3.246
0.64,3.248
0.65,3.25
0.66,3.252
0.67,3.253
0.68,3.255
0.69,3.257
0.7,3.258
0.71,3.26
0.72,3.261
0.73,3.263
0.74,3.264
0.75,3.266
0.76,3.267
0.77,3.269
0.78,3.27
0.79,3.272
0.8,3.273
0.81,3.274
0.82,3.275
0.83,3.277
0.84,3.278
0.85,3.279
0.86,3.281
0.87,3.282
0.88,3.283
0.89,3.284
0.9,3.285
0.91,3.286
0.92,3.288
0.93,3.289
0.94,3.29
0.95,3.291
0.96,3.292
0.97,3.293
0.98,3.294
0.99,3.295
1,3.296
1.01,3.297
1.02,3.298
1.03,3.299
1.04,3.3
1.05,3.301
1.06,3.302
1.07,3.303
1.08,3.304
1.09,3.305
1.1,3.306
1.11,3.307
1.12,3.308
1.13,3.309
1.14,3.31
1.15,3.31
1.16,3.311
1.17,3.312
1.18,3.313
1.19,3.314
1.2,3.315
1.21,3.316
1.22,3.316
1.23,3.317
1.24,3.318
1.25,3.319
1.26,3.32
1.27,3.32
1.28,3.321
1.29,3.322
1.3,3.322
1.31,3.323
1.32,3.324
1.33,3.325
1.34,3.325
1.35,3.326
1.36,3.327
1.37,3.328
1.38,3.328
1.39,3.329
1.4,3.33
1.41,3.331
1.42,3.331
1.43,3.332
1.44,3.333
1.45,3.333
1.46,3.334
1.47,3.335
1.48,3.335
1.49,3.336
1.5,3.337
1.51,3.337
1.52,3.338
1.53,3.338
1.54,3.339
1.55,3.34
1.56,3.34
1.57,3.341
1.58,3.342
1.59,3.342
1.6,3.343
1.61,3.343
1.62,3.344
1.63,3.345
1.64,3.345
1.65,3.346
1.66,3.346
1.67,3.347
1.68,3.348
1.69,3.348
1.7,3.349
1.71,3.349
1.72,3.35
1.73,3.35
1.74,3.351
1.75,3.352
1.76,3.352
1.77,3.353
1.78,3.353
1.79,3.354
1.8,3.354
1.81,3.355
1.82,3.355
1.83,3.356
1.84,3.356
1.85,3.357
1.86,3.357
1.87,3.358
1.88,3.358
1.89,3.359
1.9,3.359
1.91,3.36
1.92,3.36
1.93,3.361
1.94,3.361
1.95,3.362
1.96,3.362
1.97,3.363
1.98,3.363
1.99,3.364
2,3.364
2.01,3.365
2.02,3.365
2.03,3.366
2.04,3.366
2.05,3.367
2.06,3.367
2.07,3.368
2.08,3.368
2.09,3.368
2.1,3.369
2.11,3.369
2.12,3.37
2.13,3.37
2.14,3.371
2.15,3.371
2.16,3.372
2.17,3.372
2.18,3.372
2.19,3.373
2.2,3.373
2.21,3.374
2.22,3.374
2.23,3.375
2.24,3.375
2.25,3.375
2.26,3.376
2.27,3.376
2.28,3.377
2.29,3.377
2.3,3.378
2.31,3.378
2.32,3.378
2.33,3.379
2.34,3.379
2.35,3.38
2.36,3.38
2.37,3.38
2.38,3.381
2.39,3.381
2.4,3.382
2.41,3.382
2.42,3.382
2.43,3.383
2.44,3.383
2.45,3.384
2.46,3.384
2.47,3.384
2.48,3.385
2.49,3.385
2.5,3.385
2.51,3.386
2.52,3.386
2.53,3.387
2.54,3.387
2.55,3.387
2.56,3.388
2.57,3.388
2.58,3.389
2.59,3.389
2.6,3.389
2.61,3.39
2.62,3.39
2.63,3.39
2.64,3.391
2.65,3.391
2.66,3.391
2.67,3.392
2.68,3.392
2.69,3.393
2.7,3.393
2.71,3.393
2.72,3.394
2.73,3.394
2.74,3.394
2.75,3.395
2.76,3.395
2.77,3.395
2.78,3.396
2.79,3.396
2.8,3.396
2.81,3.397
2.82,3.397
2.83,3.397
2.84,3.398
2.85,3.398
2.86,3.398
2.87,3.399
2.88,3.399
2.89,3.399
2.9,3.4
2.91,3.4
2.92,3.4
2.93,3.401
2.94,3.401
2.95,3.401
2.96,3.402
2.97,3.402
2.98,3.402
2.99,3.403
3,3.403
3.01,3.403
3.02,3.404
3.03,3.404
3.04,3.404
3.05,3.404
3.06,3.405
3.07,3.405
3.08,3.405
3.09,3.406
3.1,3.406
3.11,3.406
3.12,3.407
3.13,3.407
3.14,3.407
3.15,3.408
3.16,3.408
3.17,3.408
3.18,3.408
3.19,3.409
3.2,3.409
3.21,3.409
3.22,3.41
3.23,3.41
3.24,3.41
3.25,3.411
3.26,3.411
3.27,3.411
3.28,3.411
3.29,3.412
3.3,3.412
3.31,3.412
3.32,3.413
3.33,3.413
3.34,3.413
3.35,3.413
3.36,3.414
3.37,3.414
3.38,3.414
3.39,3.415
3.4,3.415
3.41,3.415
3.42,3.415
3.43,3.416
3.44,3.416
3.45,3.416
3.46,3.417
3.47,3.417
3.48,3.417
3.49,3.417
3.5,3.418
3.51,3.418
3.52,3.418
3.53,3.418
3.54,3.419
3.55,3.419
3.56,3.419
3.57,3.42
3.58,3.42
3.59,3.42
3.6,3.42
3.61,3.421
3.62,3.421
3.63,3.421
3.64,3.421
3.65,3.422
3.66,3.422
3.67,3.422
3.68,3.423
3.69,3.423
3.7,3.423
3.71,3.423
3.72,3.424
3.73,3.424
3.74,3.424
3.75,3.424
3.76,3.425
3.77,3.425
3.78,3.425
3.79,3.425
3.8,3.426
3.81,3.426
3.82,3.426
3.83,3.426
3.84,3.427
3.85,3.427
3.86,3.427
3.87,3.427
3.88,3.428
3.89,3.428
3.9,3.428
3.91,3.429
3.92,3.429
3.93,3.429
3.94,3.429
3.95,3.43
3.96,3.43
3.97,3.43
3.98,3.43
3.99,3.431
4,3.431
4.01,3.431
4.02,3.431
4.03,3.432
4.04,3.432
4.05,3.432
4.06,3.432
4.07,3.432
4.08,3.433
4.09,3.433
4.1,3.433
4.11,3.433
4.12,3.434
4.13,3.434
4.14,3.434
4.15,3.434
4.16,3.435
4.17,3.435
4.18,3.435
4.19,3.435
4.2,3.436
4.21,3.436
4.22,3.436
4.23,3.436
4.24,3.437
4.25,3.437
4.26,3.437
4.27,3.437
4.28,3.438
4.29,3.438
4.3,3.438
4.31,3.438
4.32,3.438
4.33,3.439
4.34,3.439
4.35,3.439
4.36,3.439
4.37,3.44
4.38,3.44
4.39,3.44
4.4,3.44
4.41,3.441
4.42,3.441
4.43,3.441
4.44,3.441
4.45,3.441
4.46,3.442
4.47,3.442
4.48,3.442
4.49,3.442
4.5,3.443
4.51,3.443
4.52,3.443
4.53,3.443
4.54,3.443
4.55,3.444
4.56,3.444
4.57,3.444
4.58,3.444
4.59,3.445
4.6,3.445
4.61,3.445
4.62,3.445
4.63,3.445
4.64,3.446
4.65,3.446
4.66,3.446
4.67,3.446
4.68,3.447
4.69,3.447
4.7,3.447
4.71,3.447
4.72,3.447
4.73,3.448
4.74,3.448
4.75,3.448
4.76,3.448
4.77,3.449
4.78,3.449
4.79,3.449
4.8,3.449
4.81,3.449
4.82,3.45
4.83,3.45
4.84,3.45
4.85,3.45
4.86,3.45
4.87,3.451
4.88,3.451
4.89,3.451
4.9,3.451
4.91,3.451
4.92,3.452
4.93,3.452
4.94,3.452
4.95,3.452
4.96,3.452
4.97,3.453
4.98,3.453
4.99,3.453
5,3.453
5.01,3.453
5.02,3.454
5.03,3.454
5.04,3.454
5.05,3.454
5.06,3.454
5.07,3.455
5.08,3.455
5.09,3.455
5.1,3.455
5.11,3.455
5.12,3.456
5.13,3.456
5.14,3.456
5.15,3.456
