"Percentile","Latency [msec]"
0.01,0.289
0.02,0.296
0.03,0.301
0.04,0.304
0.05,0.307
0.06,0.309
0.07,0.311
0.08,0.313
0.09,0.315
0.1,0.317
0.11,0.318
0.12,0.32
0.13,0.321
0.14,0.322
0.15,0.324
0.16,0.325
0.17,0.326
0.18,0.327
0.19,0.328
0.2,0.329
0.21,0.33
0.22,0.331
0.23,0.332
0.24,0.333
0.25,0.333
0.26,0.334
0.27,0.335
0.28,0.336
0.29,0.337
0.3,0.337
0.31,0.338
0.32,0.339
0.33,0.34
0.34,0.34
0.35,0.341
0.36,0.342
0.37,0.342
0.38,0.343
0.39,0.344
0.4,0.344
0.41,0.345
0.42,0.345
0.43,0.346
0.44,0.347
0.45,0.347
0.46,0.348
0.47,0.348
0.48,0.349
0.49,0.35
0.5,0.35
0.51,0.351
0.52,0.351
0.53,0.352
0.54,0.352
0.55,0.353
0.56,0.353
0.57,0.354
0.58,0.354
0.59,0.355
0.6,0.355
0.61,0.356
0.62,0.356
0.63,0.357
0.64,0.357
0.65,0.358
0.66,0.358
0.67,0.359
0.68,0.359
0.69,0.36
0.7,0.36
0.71,0.361
0.72,0.361
0.73,0.362
0.74,0.362
0.75,0.363
0.76,0.363
0.77,0.364
0.78,0.364
0.79,0.364
0.8,0.365
0.81,0.365
0.82,0.366
0.83,0.366
0.84,0.367
0.85,0.367
0.86,0.368
0.87,0.368
0.88,0.368
0.89,0.369
0.9,0.369
0.91,0.37
0.92,0.37
0.93,0.371
0.94,0.371
0.95,0.371
0.96,0.372
0.97,0.372
0.98,0.373
0.99,0.373
1,0.374
1.01,0.374
1.02,0.374
1.03,0.375
1.04,0.375
1.05,0.376
1.06,0.376
1.07,0.376
1.08,0.377
1.09,0.377
1.1,0.378
1.11,0.378
1.12,0.378
1.13,0.379
1.14,0.379
1.15,0.38
1.16,0.38
1.17,0.38
1.18,0.381
1.19,0.381
1.2,0.382
1.21,0.382
1.22,0.382
1.23,0.383
1.24,0.383
1.25,0.384
1.26,0.384
1.27,0.384
1.28,0.385
1.29,0.385
1.3,0.385
1.31,0.386
1.32,0.386
1.33,0.387
1.34,0.387
1.35,0.387
1.36,0.388
1.37,0.388
1.38,0.388
1.39,0.389
1.4,0.389
1.41,0.39
1.42,0.39
1.43,0.39
1.44,0.391
1.45,0.391
1.46,0.391
1.47,0.392
1.48,0.392
1.49,0.392
1.5,0.393
1.51,0.393
1.52,0.394
1.53,0.394
1.54,0.394
1.55,0.395
1.56,0.395
1.57,0.395
1.58,0.396
1.59,0.396
1.6,0.396
1.61,0.397
1.62,0.397
1.63,0.397
1.64,0.398
1.65,0.398
1.66,0.399
1.67,0.399
1.68,0.399
1.69,0.4
1.7,0.4
1.71,0.4
1.72,0.401
1.73,0.401
1.74,0.401
1.75,0.402
1.76,0.402
1.77,0.402
1.78,0.403
1.79,0.403
1.8,0.404
1.81,0.404
1.82,0.404
1.83,0.405
1.84,0.405
1.85,0.405
1.86,0.406
1.87,0.406
1.88,0.406
1.89,0.407
1.9,0.407
1.91,0.407
1.92,0.408
1.93,0.408
1.94,0.408
1.95,0.409
1.96,0.409
1.97,0.41
1.98,0.41
1.99,0.41
2,0.411
2.01,0.411
2.02,0.411
2.03,0.412
2.04,0.412
2.05,0.412
2.06,0.413
2.07,0.413
2.08,0.413
2.09,0.414
2.1,0.414
2.11,0.414
2.12,0.415
2.13,0.415
2.14,0.415
2.15,0.416
2.16,0.416
2.17,0.416
2.18,0.417
2.19,0.417
2.2,0.417
2.21,0.418
2.22,0.418
2.23,0.419
2.24,0.419
2.25,0.419
2.26,0.42
2.27,0.42
2.28,0.42
2.29,0.421
2.3,0.421
2.31,0.421
2.32,0.422
2.33,0.422
2.34,0.422
2.35,0.423
2.36,0.423
2.37,0.423
2.38,0.424
2.39,0.424
2.4,0.424
2.41,0.425
2.42,0.425
2.43,0.425
2.44,0.426
2.45,0.426
2.46,0.426
2.47,0.427
2.48,0.427
2.49,0.428
2.5,0.428
2.51,0.428
2.52,0.429
2.53,0.429
2.54,0.429
2.55,0.43
2.56,0.43
2.57,0.43
2.58,0.431
2.59,0.431
2.6,0.431
2.61,0.432
2.62,0.432
2.63,0.432
2.64,0.433
2.65,0.433
2.66,0.433
2.67,0.434
2.68,0.434
2.69,0.434
2.7,0.435
2.71,0.435
2.72,0.435
2.73,0.436
2.74,0.436
2.75,0.436
2.76,0.437
2.77,0.437
2.78,0.438
2.79,0.438
2.8,0.438
2.81,0.438
2.82,0.439
2.83,0.439
2.84,0.44
2.85,0.44
2.86,0.44
2.87,0.441
2.88,0.441
2.89,0.441
2.9,0.442
2.91,0.442
2.92,0.442
2.93,0.443
2.94,0.443
2.95,0.443
2.96,0.444
