"Percentile","Latency [msec]"
0.01,1.236
0.02,1.717
0.03,2.127
0.04,2.465
0.05,2.703
0.06,2.791
0.07,2.867
0.08,2.93
0.09,2.999
0.1,3.071
0.11,3.119
0.12,3.147
0.13,3.168
0.14,3.184
0.15,3.197
0.16,3.209
0.17,3.219
0.18,3.228
0.19,3.236
0.2,3.243
0.21,3.25
0.22,3.256
0.23,3.262
0.24,3.267
0.25,3.272
0.26,3.276
0.27,3.28
0.28,3.284
0.29,3.288
0.3,3.292
0.31,3.295
0.32,3.298
0.33,3.301
0.34,3.304
0.35,3.307
0.36,3.309
0.37,3.312
0.38,3.314
0.39,3.316
0.4,3.318
0.41,3.32
0.42,3.322
0.43,3.324
0.44,3.326
0.45,3.328
0.46,3.33
0.47,3.332
0.48,3.333
0.49,3.335
0.5,3.337
0.51,3.338
0.52,3.34
0.53,3.341
0.54,3.342
0.55,3.344
0.56,3.345
0.57,3.346
0.58,3.348
0.59,3.349
0.6,3.35
0.61,3.351
0.62,3.353
0.63,3.354
0.64,3.355
0.65,3.356
0.66,3.357
0.67,3.358
0.68,3.359
0.69,3.36
0.7,3.361
0.71,3.362
0.72,3.363
0.73,3.364
0.74,3.365
0.75,3.366
0.76,3.367
0.77,3.368
0.78,3.369
0.79,3.369
0.8,3.37
0.81,3.371
0.82,3.372
0.83,3.373
0.84,3.374
0.85,3.374
0.86,3.375
0.87,3.376
0.88,3.377
0.89,3.378
0.9,3.378
0.91,3.379
0.92,3.38
0.93,3.38
0.94,3.381
0.95,3.382
0.96,3.382
0.97,3.383
0.98,3.384
0.99,3.385
1,3.385
1.01,3.386
1.02,3.386
1.03,3.387
1.04,3.388
1.05,3.388
1.06,3.389
1.07,3.39
1.08,3.39
1.09,3.391
1.1,3.391
1.11,3.392
1.12,3.393
1.13,3.393
1.14,3.394
1.15,3.394
1.16,3.395
1.17,3.395
1.18,3.396
1.19,3.396
1.2,3.397
1.21,3.397
1.22,3.398
1.23,3.398
1.24,3.399
1.25,3.399
1.26,3.4
1.27,3.4
1.28,3.401
1.29,3.401
1.3,3.402
1.31,3.402
1.32,3.403
1.33,3.403
1.34,3.404
1.35,3.404
1.36,3.405
1.37,3.405
1.38,3.406
1.39,3.406
1.4,3.407
1.41,3.407
1.42,3.408
1.43,3.408
1.44,3.409
1.45,3.409
1.46,3.409
1.47,3.41
1.48,3.41
1.49,3.411
1.5,3.411
1.51,3.412
1.52,3.412
1.53,3.412
1.54,3.413
1.55,3.413
1.56,3.414
1.57,3.414
1.58,3.414
1.59,3.415
1.6,3.415
1.61,3.416
1.62,3.416
1.63,3.416
1.64,3.417
1.65,3.417
1.66,3.417
1.67,3.418
1.68,3.418
1.69,3.419
1.7,3.419
1.71,3.419
1.72,3.42
1.73,3.42
1.74,3.42
1.75,3.421
1.76,3.421
1.77,3.422
1.78,3.422
1.79,3.422
1.8,3.423
1.81,3.423
1.82,3.423
1.83,3.424
1.84,3.424
1.85,3.424
1.86,3.425
1.87,3.425
1.88,3.425
1.89,3.426
1.9,3.426
1.91,3.426
1.92,3.427
1.93,3.427
1.94,3.427
1.95,3.428
1.96,3.428
1.97,3.428
1.98,3.429
1.99,3.429
2,3.429
2.01,3.43
2.02,3.43
2.03,3.43
2.04,3.431
2.05,3.431
2.06,3.431
2.07,3.431
2.08,3.432
2.09,3.432
2.1,3.432
2.11,3.433
2.12,3.433
2.13,3.433
2.14,3.434
2.15,3.434
2.16,3.434
2.17,3.434
2.18,3.435
2.19,3.435
2.2,3.435
2.21,3.436
2.22,3.436
2.23,3.436
2.24,3.436
2.25,3.437
2.26,3.437
2.27,3.437
2.28,3.438
2.29,3.438
2.3,3.438
2.31,3.438
2.32,3.439
2.33,3.439
2.34,3.439
2.35,3.44
2.36,3.44
2.37,3.44
2.38,3.44
2.39,3.441
2.4,3.441
2.41,3.441
2.42,3.441
2.43,3.442
2.44,3.442
2.45,3.442
2.46,3.442
2.47,3.443
2.48,3.443
2.49,3.443
2.5,3.443
2.51,3.444
2.52,3.444
2.53,3.444
2.54,3.444
2.55,3.445
2.56,3.445
2.57,3.445
2.58,3.445
2.59,3.446
2.6,3.446
2.61,3.446
2.62,3.446
2.63,3.447
2.64,3.447
2.65,3.447
2.66,3.447
2.67,3.448
2.68,3.448
2.69,3.448
2.7,3.448
2.71,3.449
2.72,3.449
2.73,3.449
2.74,3.449
2.75,3.45
2.76,3.45
2.77,3.45
2.78,3.45
2.79,3.451
2.8,3.451
2.81,3.451
2.82,3.451
2.83,3.451
2.84,3.452
2.85,3.452
2.86,3.452
2.87,3.452
2.88,3.453
2.89,3.453
2.9,3.453
2.91,3.453
2.92,3.453
2.93,3.454
2.94,3.454
2.95,3.454
2.96,3.454
2.97,3.455
2.98,3.455
2.99,3.455
3,3.455
3.01,3.455
3.02,3.456
3.03,3.456
3.04,3.456
3.05,3.456
3.06,3.456
3.07,3.457
3.08,3.457
3.09,3.457
3.1,3.457
3.11,3.457
3.12,3.458
3.13,3.458
3.14,3.458
3.15,3.458
3.16,3.458
3.17,3.459
3.18,3.459
3.19,3.459
3.2,3.459
3.21,3.459
3.22,3.46
3.23,3.46
3.24,3.46
3.25,3.46
3.26,3.46
3.27,3.461
3.28,3.461
3.29,3.461
3.3,3.461
3.31,3.461
3.32,3.462
3.33,3.462
3.34,3.462
3.35,3.462
3.36,3.462
3.37,3.463
3.38,3.463
3.39,3.463
3.4,3.463
3.41,3.463
3.42,3.464
3.43,3.464
3.44,3.464
3.45,3.464
3.46,3.464
3.47,3.465
3.48,3.465
3.49,3.465
3.5,3.465
3.51,3.465
3.52,3.465
3.53,3.466
3.54,3.466
3.55,3.466
3.56,3.466
3.57,3.466
3.58,3.467
3.59,3.467
3.6,3.467
3.61,3.467
3.62,3.467
3.63,3.468
3.64,3.468
3.65,3.468
3.66,3.468
3.67,3.468
3.68,3.468
3.69,3.469
3.7,3.469
3.71,3.469
3.72,3.469
3.73,3.469
3.74,3.469
3.75,3.47
3.76,3.47
3.77,3.47
3.78,3.47
3.79,3.47
3.8,3.47
3.81,3.471
3.82,3.471
3.83,3.471
3.84,3.471
3.85,3.471
3.86,3.472
3.87,3.472
3.88,3.472
3.89,3.472
3.9,3.472
3.91,3.472
3.92,3.473
3.93,3.473
3.94,3.473
3.95,3.473
3.96,3.473
3.97,3.473
3.98,3.474
3.99,3.474
4,3.474
4.01,3.474
4.02,3.474
4.03,3.474
4.04,3.475
4.05,3.475
4.06,3.475
4.07,3.475
4.08,3.475
4.09,3.475
4.1,3.476
4.11,3.476
4.12,3.476
4.13,3.476
4.14,3.476
4.15,3.476
4.16,3.476
4.17,3.477
4.18,3.477
4.19,3.477
4.2,3.477
4.21,3.477
4.22,3.477
4.23,3.478
4.24,3.478
4.25,3.478
4.26,3.478
4.27,3.478
4.28,3.478
