"Percentile","Latency [msec]"
0.01,1.259
0.02,1.748
0.03,2.215
0.04,2.637
0.05,2.948
0.06,3.072
0.07,3.118
0.08,3.144
0.09,3.163
0.1,3.178
0.11,3.191
0.12,3.201
0.13,3.211
0.14,3.219
0.15,3.227
0.16,3.234
0.17,3.24
0.18,3.245
0.19,3.251
0.2,3.256
0.21,3.26
0.22,3.264
0.23,3.268
0.24,3.272
0.25,3.276
0.26,3.279
0.27,3.282
0.28,3.285
0.29,3.288
0.3,3.291
0.31,3.294
0.32,3.296
0.33,3.299
0.34,3.301
0.35,3.304
0.36,3.306
0.37,3.308
0.38,3.31
0.39,3.312
0.4,3.314
0.41,3.316
0.42,3.317
0.43,3.319
0.44,3.321
0.45,3.323
0.46,3.325
0.47,3.326
0.48,3.328
0.49,3.329
0.5,3.331
0.51,3.332
0.52,3.334
0.53,3.335
0.54,3.337
0.55,3.338
0.56,3.339
0.57,3.341
0.58,3.342
0.59,3.343
0.6,3.344
0.61,3.345
0.62,3.347
0.63,3.348
0.64,3.349
0.65,3.35
0.66,3.351
0.67,3.352
0.68,3.353
0.69,3.354
0.7,3.355
0.71,3.356
0.72,3.357
0.73,3.358
0.74,3.359
0.75,3.36
0.76,3.361
0.77,3.362
0.78,3.363
0.79,3.364
0.8,3.365
0.81,3.366
0.82,3.367
0.83,3.367
0.84,3.368
0.85,3.369
0.86,3.37
0.87,3.371
0.88,3.371
0.89,3.372
0.9,3.373
0.91,3.374
0.92,3.375
0.93,3.375
0.94,3.376
0.95,3.377
0.96,3.377
0.97,3.378
0.98,3.379
0.99,3.38
1,3.38
1.01,3.381
1.02,3.382
1.03,3.382
1.04,3.383
1.05,3.384
1.06,3.384
1.07,3.385
1.08,3.386
1.09,3.386
1.1,3.387
1.11,3.388
1.12,3.388
1.13,3.389
1.14,3.389
1.15,3.39
1.16,3.391
1.17,3.391
1.18,3.392
1.19,3.392
1.2,3.393
1.21,3.393
1.22,3.394
1.23,3.395
1.24,3.395
1.25,3.396
1.26,3.396
1.27,3.397
1.28,3.397
1.29,3.398
1.3,3.398
1.31,3.399
1.32,3.399
1.33,3.4
1.34,3.4
1.35,3.401
1.36,3.402
1.37,3.402
1.38,3.403
1.39,3.403
1.4,3.404
1.41,3.404
1.42,3.405
