"Percentile","Latency [msec]"
0.01,0.299
0.02,0.31
0.03,0.318
0.04,0.324
0.05,0.329
0.06,0.333
0.07,0.337
0.08,0.341
0.09,0.344
0.1,0.347
0.11,0.35
0.12,0.353
0.13,0.356
0.14,0.358
0.15,0.361
0.16,0.363
0.17,0.365
0.18,0.367
0.19,0.369
0.2,0.371
0.21,0.373
0.22,0.375
0.23,0.377
0.24,0.379
0.25,0.381
0.26,0.383
0.27,0.384
0.28,0.386
0.29,0.388
0.3,0.39
0.31,0.391
0.32,0.393
0.33,0.394
0.34,0.396
0.35,0.397
0.36,0.399
0.37,0.4
0.38,0.402
0.39,0.404
0.4,0.405
0.41,0.406
0.42,0.408
0.43,0.409
0.44,0.411
0.45,0.412
0.46,0.413
0.47,0.415
0.48,0.416
0.49,0.417
0.5,0.419
0.51,0.42
0.52,0.422
0.53,0.423
0.54,0.424
0.55,0.426
0.56,0.427
0.57,0.428
0.58,0.43
0.59,0.431
0.6,0.432
0.61,0.434
0.62,0.435
0.63,0.436
0.64,0.437
0.65,0.439
0.66,0.44
0.67,0.441
0.68,0.443
0.69,0.444
0.7,0.445
0.71,0.447
0.72,0.448
0.73,0.449
0.74,0.451
0.75,0.452
0.76,0.453
0.77,0.454
0.78,0.455
0.79,0.457
0.8,0.458
0.81,0.459
0.82,0.461
0.83,0.462
0.84,0.463
0.85,0.464
0.86,0.466
0.87,0.467
0.88,0.468
0.89,0.469
0.9,0.471
0.91,0.472
0.92,0.473
0.93,0.475
0.94,0.476
0.95,0.477
0.96,0.478
0.97,0.48
0.98,0.481
0.99,0.482
1,0.483
1.01,0.485
1.02,0.486
1.03,0.487
1.04,0.489
1.05,0.49
1.06,0.491
1.07,0.493
1.08,0.494
1.09,0.495
1.1,0.497
1.11,0.498
1.12,0.499
1.13,0.501
1.14,0.502
1.15,0.504
1.16,0.505
1.17,0.506
1.18,0.508
1.19,0.51
1.2,0.511
1.21,0.513
1.22,0.514
1.23,0.515
1.24,0.517
1.25,0.518
1.26,0.52
1.27,0.521
1.28,0.523
1.29,0.524
1.3,0.526
1.31,0.527
1.32,0.529
1.33,0.53
1.34,0.532
1.35,0.533
1.36,0.535
1.37,0.536
1.38,0.538
1.39,0.539
1.4,0.541
1.41,0.542
1.42,0.544
1.43,0.546
1.44,0.547
1.45,0.549
1.46,0.55
1.47,0.552
1.48,0.554
1.49,0.555
1.5,0.557
1.51,0.559
1.52,0.56
1.53,0.562
1.54,0.563
1.55,0.565
1.56,0.566
1.57,0.568
1.58,0.57
1.59,0.571
1.6,0.573
1.61,0.574
1.62,0.576
1.63,0.577
1.64,0.579
1.65,0.58
1.66,0.582
1.67,0.583
1.68,0.585
1.69,0.586
1.7,0.588
1.71,0.589
1.72,0.591
1.73,0.592
1.74,0.594
1.75,0.595
1.76,0.596
1.77,0.598
1.78,0.6
1.79,0.601
1.8,0.602
1.81,0.604
1.82,0.605
1.83,0.607
1.84,0.608
1.85,0.61
1.86,0.612
1.87,0.613
1.88,0.615
1.89,0.616
1.9,0.618
1.91,0.619
1.92,0.621
1.93,0.623
1.94,0.624
1.95,0.625
1.96,0.627
1.97,0.628
1.98,0.63
1.99,0.631
2,0.633
2.01,0.634
2.02,0.636
2.03,0.638
2.04,0.639
2.05,0.641
2.06,0.642
2.07,0.644
2.08,0.645
2.09,0.647
2.1,0.648
2.11,0.65
2.12,0.652
2.13,0.653
2.14,0.655
2.15,0.656
2.16,0.658
2.17,0.659
2.18,0.661
2.19,0.662
2.2,0.664
2.21,0.665
2.22,0.667
2.23,0.668
2.24,0.67
2.25,0.672
2.26,0.673
2.27,0.674
2.28,0.676
2.29,0.678
2.3,0.679
2.31,0.681
2.32,0.683
2.33,0.684
2.34,0.686
2.35,0.687
2.36,0.689
2.37,0.69
2.38,0.692
2.39,0.694
2.4,0.695
2.41,0.697
2.42,0.699
2.43,0.7
2.44,0.702
2.45,0.703
2.46,0.705
2.47,0.707
2.48,0.708
2.49,0.71
2.5,0.711
2.51,0.713
2.52,0.714
2.53,0.716
2.54,0.717
2.55,0.719
2.56,0.721
2.57,0.722
2.58,0.724
2.59,0.725
2.6,0.727
2.61,0.728
2.62,0.73
2.63,0.732
2.64,0.734
2.65,0.735
2.66,0.737
2.67,0.739
2.68,0.74
2.69,0.742
2.7,0.744
2.71,0.745
2.72,0.747
2.73,0.749
2.74,0.751
2.75,0.753
2.76,0.754
2.77,0.756
2.78,0.758
2.79,0.759
2.8,0.761
2.81,0.763
2.82,0.764
2.83,0.766
2.84,0.768
2.85,0.769
2.86,0.771
2.87,0.773
2.88,0.775
2.89,0.777
2.9,0.778
2.91,0.78
2.92,0.782
2.93,0.784
2.94,0.786
2.95,0.788
2.96,0.789
2.97,0.791
2.98,0.793
2.99,0.794
3,0.796
3.01,0.798
3.02,0.8
3.03,0.801
3.04,0.803
3.05,0.805
3.06,0.807
3.07,0.808
3.08,0.81
3.09,0.812
3.1,0.814
3.11,0.816
3.12,0.818
3.13,0.82
3.14,0.822
3.15,0.823
3.16,0.825
3.17,0.827
3.18,0.829
3.19,0.831
3.2,0.833
3.21,0.835
3.22,0.837
3.23,0.839
3.24,0.841
3.25,0.843
3.26,0.845
3.27,0.847
3.28,0.849
3.29,0.851
3.3,0.853
3.31,0.855
3.32,0.857
3.33,0.859
3.34,0.861
3.35,0.863
3.36,0.865
3.37,0.867
3.38,0.869
3.39,0.871
3.4,0.873
3.41,0.875
3.42,0.878
3.43,0.88
3.44,0.882
3.45,0.884
3.46,0.887
3.47,0.889
3.48,0.891
3.49,0.893
3.5,0.896
3.51,0.898
3.52,0.9
3.53,0.903
3.54,0.905
3.55,0.907
3.56,0.91
3.57,0.912
3.58,0.915
3.59,0.917
3.6,0.92
3.61,0.922
3.62,0.925
3.63,0.927
3.64,0.93
3.65,0.932
3.66,0.935
3.67,0.937
3.68,0.94
3.69,0.942
3.7,0.944
3.71,0.947
3.72,0.95
3.73,0.952
3.74,0.955
3.75,0.957
3.76,0.96
3.77,0.962
3.78,0.965
3.79,0.967
3.8,0.97
3.81,0.972
3.82,0.975
3.83,0.977
3.84,0.979
3.85,0.982
3.86,0.984
3.87,0.987
3.88,0.989
3.89,0.992
3.9,0.994
3.91,0.997
3.92,0.999
3.93,1.002
3.94,1.004
3.95,1.007
3.96,1.009
3.97,1.012
3.98,1.014
3.99,1.017
4,1.02
4.01,1.022
4.02,1.025
4.03,1.028
4.04,1.03
4.05,1.033
4.06,1.036
4.07,1.039
4.08,1.043
4.09,1.045
4.1,1.048
4.11,1.051
4.12,1.055
4.13,1.058
4.14,1.062
4.15,1.065
4.16,1.069
4.17,1.073
4.18,1.077
4.19,1.08
4.2,1.084
4.21,1.088
4.22,1.092
4.23,1.095
4.24,1.099
4.25,1.103
4.26,1.107
4.27,1.111
4.28,1.115
4.29,1.119
4.3,1.123
4.31,1.127
4.32,1.131
4.33,1.135
4.34,1.14
4.35,1.144
4.36,1.148
4.37,1.152
4.38,1.156
4.39,1.161
4.4,1.165
4.41,1.17
4.42,1.175
4.43,1.181
4.44,1.186
4.45,1.191
4.46,1.197
4.47,1.202
4.48,1.207
4.49,1.213
4.5,1.218
4.51,1.224
4.52,1.23
4.53,1.236
4.54,1.241
4.55,1.247
4.56,1.253
4.57,1.258
4.58,1.264
4.59,1.27
4.6,1.276
4.61,1.282
4.62,1.288
4.63,1.294
4.64,1.3
4.65,1.306
4.66,1.311
4.67,1.317
4.68,1.323
4.69,1.329
4.7,1.334
4.71,1.339
4.72,1.345
4.73,1.35
4.74,1.356
4.75,1.362
4.76,1.367
4.77,1.373
4.78,1.379
4.79,1.384
4.8,1.39
4.81,1.395
4.82,1.4
4.83,1.406
4.84,1.412
4.85,1.417
4.86,1.423
4.87,1.429
4.88,1.435
4.89,1.44
4.9,1.446
4.91,1.451
4.92,1.457
4.93,1.462
4.94,1.468
4.95,1.473
4.96,1.479
4.97,1.485
4.98,1.491
4.99,1.497
5,1.503
5.01,1.51
5.02,1.517
5.03,1.524
5.04,1.531
5.05,1.539
5.06,1.545
5.07,1.552
5.08,1.559
5.09,1.566
5.1,1.573
5.11,1.58
5.12,1.587
5.13,1.595
5.14,1.601
5.15,1.608
5.16,1.616
5.17,1.622
5.18,1.629
5.19,1.636
5.2,1.643
5.21,1.649
5.22,1.656
5.23,1.663
5.24,1.669
5.25,1.674
5.26,1.681
5.27,1.686
5.28,1.692
5.29,1.697
5.3,1.703
5.31,1.709
5.32,1.716
5.33,1.723
5.34,1.729
5.35,1.735
5.36,1.742
5.37,1.748
5.38,1.755
5.39,1.762
5.4,1.769
5.41,1.776
5.42,1.783
5.43,1.791
5.44,1.798
5.45,1.806
5.46,1.813
5.47,1.821
5.48,1.829
5.49,1.837
5.5,1.846
5.51,1.855
5.52,1.863
5.53,1.871
5.54,1.878
5.55,1.885
5.56,1.892
5.57,1.899
5.58,1.906
5.59,1.912
5.6,1.919
5.61,1.926
5.62,1.933
5.63,1.941
5.64,1.949
5.65,1.957
5.66,1.968
5.67,1.977
5.68,1.988
5.69,1.997
5.7,2.007
5.71,2.018
5.72,2.029
5.73,2.04
5.74,2.052
5.75,2.062
5.76,2.072
5.77,2.081
5.78,2.092
5.79,2.103
5.8,2.114
5.81,2.125
5.82,2.135
5.83,2.145
5.84,2.155
5.85,2.164
5.86,2.172
5.87,2.181
5.88,2.189
5.89,2.197
5.9,2.205
5.91,2.212
5.92,2.218
5.93,2.225
5.94,2.231
5.95,2.237
5.96,2.244
5.97,2.25
5.98,2.256
5.99,2.262
6,2.268
6.01,2.275
6.02,2.282
6.03,2.287
6.04,2.294
6.05,2.3
6.06,2.306
6.07,2.311
6.08,2.317
6.09,2.323
6.1,2.329
6.11,2.335
6.12,2.341
6.13,2.347
6.14,2.353
6.15,2.359
6.16,2.364
6.17,2.37
6.18,2.377
6.19,2.384
6.2,2.389
6.21,2.395
6.22,2.402
6.23,2.408
6.24,2.414
6.25,2.42
6.26,2.426
6.27,2.432
6.28,2.438
6.29,2.444
6.3,2.45
6.31,2.456
6.32,2.461
6.33,2.467
6.34,2.474
6.35,2.48
6.36,2.486
6.37,2.493
6.38,2.499
6.39,2.506
6.4,2.512
6.41,2.519
6.42,2.525
6.43,2.531
6.44,2.538
6.45,2.544
6.46,2.55
6.47,2.557
6.48,2.563
6.49,2.57
6.5,2.576
6.51,2.581
6.52,2.587
6.53,2.593
6.54,2.6
6.55,2.606
6.56,2.612
6.57,2.618
6.58,2.624
6.59,2.628
6.6,2.633
6.61,2.638
6.62,2.644
6.63,2.648
6.64,2.654
6.65,2.659
6.66,2.664
6.67,2.669
6.68,2.674
6.69,2.68
6.7,2.685
6.71,2.691
6.72,2.698
6.73,2.704
6.74,2.71
6.75,2.716
6.76,2.722
6.77,2.728
6.78,2.734
6.79,2.74
6.8,2.747
6.81,2.753
6.82,2.759
6.83,2.765
6.84,2.771
6.85,2.777
6.86,2.783
6.87,2.789
6.88,2.795
6.89,2.8
6.9,2.805
6.91,2.811
