"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_45.csv -i 1 65",,,,"Date:","26 Jun 2019 17:34:48 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","40","41","42"
1561538088.324,0.292,0.146,99.514,0.042,0.0,0.006,0.0,0.0,0.0,0.0,0.003,0.003,0.003
1561538089.325,0.188,0.188,98.624,0.0,0.0,1.001,10832734.0,13436143.0,1090.0,23111.0,0.0,0.0,0.0
1561538090.325,0.250,0.375,93.812,0.0,0.0,5.562,60670070.0,75342444.0,104.0,5080.0,1.0,1.0,1.0
1561538091.325,0.062,0.187,95.628,0.0,0.0,4.122,45165326.0,56083628.0,0.0,0.0,0.0,0.0,0.0
1561538092.325,0.188,0.375,95.562,0.0,0.0,3.875,45184590.0,56078412.0,198.0,3956.0,1.0,1.0,1.0
1561538093.325,0.125,0.125,94.559,0.125,0.0,5.066,57843882.0,71816772.0,250.0,7374.0,0.0,0.0,0.0
1561538094.325,0.750,0.062,93.941,0.0,0.0,5.247,58928822.0,73127894.0,104.0,3898.0,0.0,0.0,0.0
1561538095.325,0.187,0.187,94.441,0.0,0.0,5.184,61082595.0,75790667.0,1223.0,9951.0,1.0,1.0,1.0
1561538096.325,1.501,0.625,92.558,0.0,0.0,5.316,63505418.0,78668405.0,198.0,6148.0,0.0,0.0,0.0
1561538097.325,0.188,0.375,94.188,0.0,0.0,5.250,71024980.0,88116010.0,52.0,3166.0,1.0,1.0,1.0
1561538098.325,0.188,0.188,94.688,0.0,0.0,4.938,55690899.0,69136646.0,302.0,8005.0,0.0,0.0,0.0
1561538099.325,0.125,0.187,94.441,0.125,0.0,5.122,59481033.0,73784024.0,467.0,11542.0,1.0,1.0,1.0
1561538100.325,0.250,0.188,94.188,0.0,0.0,5.375,63007660.0,78213204.0,104.0,5146.0,0.0,0.0,0.0
1561538101.325,0.062,0.062,94.688,0.0,0.0,5.188,67232970.0,83440980.0,0.0,0.0,1.0,1.0,1.0
1561538102.325,0.188,0.312,94.188,0.0,0.0,5.312,69214234.0,85901779.0,1181.0,6114.0,0.0,0.0,0.0
1561538103.325,0.125,0.125,94.497,0.0,0.0,5.253,66387076.0,82391302.0,198.0,7308.0,1.0,1.0,1.0
1561538104.325,0.125,0.250,94.441,0.0,0.0,5.184,71998094.0,89401338.0,198.0,3964.0,0.0,0.0,0.0
1561538105.325,0.0,0.188,94.684,0.188,0.0,4.941,64325693.0,79918438.0,250.0,7821.0,1.0,1.0,1.0
1561538106.325,1.624,0.125,93.442,0.0,0.0,4.809,58542772.0,72681271.0,250.0,6082.0,0.0,0.0,0.0
1561538107.325,0.500,0.625,94.062,0.0,0.0,4.812,51736530.0,64104620.0,52.0,3100.0,1.0,1.0,1.0
1561538108.325,0.063,0.063,95.122,0.0,0.0,4.753,59266992.0,73569504.0,302.0,7920.0,0.0,0.0,0.0
1561538109.325,0.062,0.125,94.941,0.0,0.0,4.872,59421436.0,73712467.0,344.0,11476.0,1.0,1.0,1.0
1561538110.325,0.188,0.250,94.312,0.0,0.0,5.250,62129498.0,77099917.0,1139.0,7238.0,0.0,0.0,0.0
1561538111.325,0.062,0.062,94.438,0.125,0.0,5.312,65803038.0,81684096.0,0.0,0.0,1.0,1.0,1.0
1561538112.325,0.125,0.250,93.805,0.0,0.0,5.820,73821814.0,91698996.0,344.0,4088.0,0.0,0.0,0.0
1561538113.325,0.125,0.250,94.753,0.0,0.0,4.872,56774230.0,70486260.0,198.0,7242.0,1.0,1.0,1.0
1561538114.325,0.375,0.125,94.878,0.0,0.0,4.622,54455848.0,67594926.0,104.0,3964.0,0.0,0.0,0.0
1561538115.325,0.125,0.125,94.622,0.0,0.0,5.128,63088943.0,78319910.0,198.0,7821.0,1.0,1.0,1.0
1561538116.325,0.125,0.125,94.500,0.0,0.0,5.250,65594912.0,81411832.0,198.0,6082.0,0.0,0.0,0.0
1561538117.325,1.438,0.750,91.688,0.188,0.0,5.938,65436583.0,81058118.0,1035.0,5271.0,1.0,1.0,1.0
1561538118.325,0.250,0.125,94.125,0.0,0.0,5.500,67625956.0,83954070.0,250.0,7920.0,0.0,0.0,0.0
1561538119.325,0.125,0.125,94.875,0.0,0.0,4.875,60534486.0,75112659.0,1090.0,22978.0,1.0,1.0,1.0
1561538120.325,0.312,0.312,98.312,0.0,0.0,1.062,15364186.0,19091222.0,104.0,5080.0,0.0,0.0,0.0
1561538121.325,0.125,0.188,99.625,0.0,0.0,0.062,241590.0,322722.0,0.0,0.0,1.0,1.0,1.0
1561538122.325,0.375,0.625,98.812,0.188,0.0,0.0,59828.0,87306.0,292.0,4022.0,0.0,0.0,0.0
1561538123.325,0.125,0.250,99.625,0.0,0.0,0.0,170940.0,218942.0,226.0,7416.0,1.0,1.0,1.0
1561538124.325,0.375,0.375,99.188,0.0,0.0,0.062,55258.0,67692.0,104.0,3898.0,0.0,0.0,0.0
1561538125.325,0.125,0.375,99.438,0.0,0.0,0.062,150442.0,188675.0,1181.0,9752.0,1.0,1.0,1.0
1561538126.325,0.312,0.312,99.313,0.0,0.0,0.062,118924.0,149750.0,198.0,6148.0,0.0,0.0,0.0
1561538127.325,1.752,1.377,96.871,0.0,0.0,0.0,367580.0,348257.0,52.0,3100.0,1.0,1.0,1.0
1561538128.325,0.125,0.375,99.375,0.125,0.0,0.0,70603.0,82800.0,302.0,8005.0,0.0,0.0,0.0
1561538129.325,0.250,0.125,99.625,0.0,0.0,0.0,89974.0,81356.0,415.0,11476.0,1.0,1.0,1.0
1561538130.325,0.188,0.312,99.500,0.0,0.0,0.0,56302.0,67910.0,198.0,5146.0,0.0,0.0,0.0
1561538131.325,0.062,0.188,99.625,0.0,0.0,0.125,208338.0,278658.0,0.0,0.0,1.0,1.0,1.0
1561538132.325,0.312,0.688,98.938,0.0,0.0,0.062,49448.0,67852.0,198.0,3956.0,0.0,0.0,0.0
1561538133.325,0.250,0.312,99.250,0.187,0.0,0.0,86299.0,103451.0,1181.0,9305.0,1.0,1.0,1.0
1561538134.325,0.375,0.250,99.187,0.0,0.0,0.188,249388.0,326922.0,104.0,3898.0,0.0,0.0,0.0
1561538135.325,0.125,0.312,99.500,0.0,0.0,0.062,399591.0,523020.0,198.0,7755.0,1.0,1.0,1.0
1561538136.325,0.062,0.188,99.688,0.0,0.0,0.062,126016.0,159516.0,198.0,6148.0,0.0,0.0,0.0
1561538137.324,2.250,0.938,96.812,0.0,0.0,0.0,164354.0,70945.0,52.0,3100.0,1.0,1.0,1.0
1561538138.325,0.375,0.750,98.875,0.0,0.0,0.0,178074.0,226244.0,250.0,7986.0,0.0,0.0,0.0
1561538139.325,0.250,0.250,99.188,0.187,0.0,0.125,128255.0,132621.0,344.0,11410.0,1.0,1.0,1.0
1561538140.325,0.313,0.563,99.124,0.0,0.0,0.0,53373.0,67057.0,1181.0,3247.0,0.0,0.0,0.0
1561538141.325,0.0,0.250,99.688,0.0,0.0,0.062,92162.0,118068.0,52.0,3992.0,1.0,1.0,1.0
1561538142.325,0.375,0.812,98.625,0.0,0.0,0.188,304928.0,407984.0,198.0,4022.0,0.0,0.0,0.0
1561538143.325,0.188,0.312,99.438,0.0,0.0,0.062,148182.0,188708.0,198.0,7374.0,1.0,1.0,1.0
1561538144.325,0.375,0.438,99.125,0.0,0.0,0.062,92248.0,117418.0,104.0,3898.0,0.0,0.0,0.0
1561538145.325,0.125,0.375,99.312,0.125,0.0,0.063,65418.0,88042.0,0.0,0.0,1.0,1.0,1.0
1561538146.325,0.187,0.187,99.438,0.0,0.0,0.187,119252.0,139688.0,494.0,14072.0,0.0,0.0,0.0
1561538147.325,0.125,0.750,99.062,0.0,0.0,0.063,25420.0,42724.0,104.0,3100.0,1.0,1.0,1.0
1561538148.325,2.124,0.812,96.877,0.0,0.0,0.187,217643.0,123986.0,1379.0,10013.0,0.0,0.0,0.0
1561538149.325,0.188,0.188,99.438,0.0,0.0,0.188,445771.0,540827.0,986.0,22950.0,1.0,1.0,1.0
1561538150.325,0.312,0.438,98.750,0.0,0.0,0.500,1257590.0,1674866.0,52.0,1088.0,0.0,0.0,0.0
1561538151.325,0.125,0.125,99.437,0.125,0.0,0.188,461222.0,610332.0,52.0,3992.0,1.0,1.0,1.0
1561538152.325,0.375,0.625,98.938,0.0,0.0,0.062,14162.0,26056.0,198.0,3956.0,0.0,0.0,0.0
1561538153.325,0.125,0.500,99.187,0.0,0.0,0.188,365544.0,478112.0,146.0,7242.0,1.0,1.0,1.0
