"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,31753.13,95.0842,4.27341,1.88187e+07,1.88109e+07,1.88187e+07,1.88109e+07
2,58379.68,93.5649,5.93103,3.22217e+07,3.22169e+07,3.22217e+07,3.22169e+07
4,89259.00,93.2308,6.24986,4.88324e+07,4.88238e+07,4.88324e+07,4.88238e+07
6,89052.17,93.2953,6.25,4.88108e+07,4.88016e+07,4.88108e+07,4.88016e+07
8,89000.05,93.3273,6.25028,4.87849e+07,4.87765e+07,4.87849e+07,4.87765e+07
10,88898.81,92.9764,6.25231,4.87741e+07,4.8764e+07,4.87741e+07,4.8764e+07
12,88931.75,93.2091,6.25014,4.86745e+07,4.86647e+07,4.86745e+07,4.86647e+07
14,89114.55,93.2455,6.25014,4.89118e+07,4.89006e+07,4.89118e+07,4.89006e+07
16,89248.10,93.2481,6.24986,4.88539e+07,4.88422e+07,4.88539e+07,4.88422e+07
18,88736.46,93.4147,6.09787,4.73288e+07,4.73153e+07,4.73288e+07,4.73153e+07
20,88907.00,93.2158,6.24972,4.87042e+07,4.86919e+07,4.87042e+07,4.86919e+07
25,88942.34,93.2349,6.25,4.8706e+07,4.86932e+07,4.8706e+07,4.86932e+07
30,88905.10,92.8728,6.24986,4.86252e+07,4.86097e+07,4.86252e+07,4.86097e+07
35,88807.87,93.2111,6.25014,4.8682e+07,4.86661e+07,4.8682e+07,4.86661e+07
40,88869.68,93.4853,6.0918,4.73993e+07,4.73846e+07,4.73993e+07,4.73846e+07
45,89508.21,93.2293,6.25,4.91301e+07,4.91159e+07,4.91301e+07,4.91159e+07
50,88874.18,93.1852,6.25014,4.86743e+07,4.86554e+07,4.86743e+07,4.86554e+07
55,88891.96,93.2069,6.24986,48622551,4.86022e+07,48622551,4.86022e+07
60,87996.48,93.0647,6.25203,4.82764e+07,4.82553e+07,4.82764e+07,4.82553e+07
