"# of pods","Req/sec","cpu idle","siq","eth0-rx,"eth0-tx,"docker0-rx,"docker0-tx"
1,34905.74,94.9833,4.40837,2.04967e+07,2.04893e+07,2.04967e+07,2.04893e+07
2,57590.15,93.6962,5.82317,3.14868e+07,3.14793e+07,3.14868e+07,3.14793e+07
4,88938.18,93.2399,6.24553,4.86615e+07,48653345,4.86615e+07,48653345
6,89949.49,93.2998,6.24986,4.92135e+07,4.92048e+07,4.92135e+07,4.92048e+07
8,89125.39,93.3361,6.25014,4.87941e+07,4.8786e+07,4.87941e+07,4.8786e+07
10,89939.27,93.3581,6.2461,4.92169e+07,4.92064e+07,4.92169e+07,4.92064e+07
12,90248.30,93.3395,6.25,49345456,4.93363e+07,49345456,4.93363e+07
14,88709.52,93.3873,6.0793,4.72087e+07,4.71959e+07,4.72087e+07,4.71959e+07
16,90229.57,93.2629,6.25014,4.94268e+07,4.94153e+07,4.94268e+07,4.94153e+07
18,89526.22,93.2717,6.25214,4.90264e+07,4.90152e+07,4.90264e+07,4.90152e+07
20,89126.29,93.4333,6.0875,4.75153e+07,4.75039e+07,4.75153e+07,4.75039e+07
25,89309.40,93.4065,6.07903,4.74746e+07,4.74594e+07,4.74746e+07,4.74594e+07
30,88610.12,93.2395,6.25186,4.87175e+07,4.87031e+07,4.87175e+07,4.87031e+07
35,88951.14,93.2174,6.25014,4.85568e+07,4.85412e+07,4.85568e+07,4.85412e+07
40,88818.40,93.3878,6.08517,4.72989e+07,4.72808e+07,4.72989e+07,4.72808e+07
45,89946.77,93.196,6.25,4.92269e+07,4.92088e+07,4.92269e+07,4.92088e+07
50,88897.13,93.2412,6.25,4.87134e+07,4.86947e+07,4.87134e+07,4.86947e+07
55,89717.09,93.2372,6.24986,4.91216e+07,4.91015e+07,4.91216e+07,4.91015e+07
60,88869.64,93.398,6.08947,4.7403e+07,4.7385e+07,4.7403e+07,4.7385e+07
