"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","k09",,,,"User:","root"
"Cmdline:","dstat -Tcn -N eth0,docker0,veth31e08a5 --output dstat_18.csv -i 1 65",,,,"Date:","26 Jun 2019 21:37:50 JST"

"epoch","total cpu usage",,,,,,"net/eth0",,"net/docker0",,"interrupts",,
"epoch","usr","sys","idl","wai","hiq","siq","recv","send","recv","send","41","42","43"
1561552670.668,0.292,0.146,99.512,0.042,0.0,0.008,0.0,0.0,0.0,0.0,0.003,0.003,0.000
1561552671.668,0.250,0.313,97.749,0.0,0.0,1.689,12017130.0,11957091.0,146.0,7242.0,1.0,1.0,1.0
1561552672.668,0.375,0.187,93.192,0.0,0.0,6.246,34801284.0,34798902.0,116.0,1641.0,1.0,1.0,0.0
1561552673.668,0.188,0.125,93.438,0.0,0.0,6.250,49382877.0,49371870.0,198.0,4994.0,0.0,0.0,0.0
1561552674.668,1.625,0.375,91.750,0.0,0.0,6.250,48934894.0,48869780.0,1223.0,11135.0,1.0,1.0,0.0
1561552675.668,0.062,0.188,93.375,0.125,0.0,6.250,49665010.0,49649532.0,250.0,14178.0,0.0,0.0,0.0
1561552676.668,0.500,0.063,93.183,0.0,0.0,6.254,49389216.0,49374512.0,250.0,7920.0,1.0,1.0,0.0
1561552677.668,0.125,0.250,93.379,0.0,0.0,6.246,49509982.0,49514562.0,52.0,85.0,0.0,0.0,0.0
1561552678.668,0.063,0.125,93.558,0.0,0.0,6.254,49428056.0,49433327.0,123.0,1154.0,1.0,1.0,0.0
1561552679.668,0.438,0.188,93.125,0.0,0.0,6.250,49356758.0,49350220.0,198.0,6860.0,0.0,0.0,0.0
1561552680.668,0.062,0.125,93.562,0.0,0.0,6.250,49322583.0,49315986.0,198.0,3964.0,1.0,1.0,0.0
1561552681.668,0.0,0.062,93.504,0.187,0.0,6.246,49545915.0,49539185.0,1077.0,9334.0,0.0,0.0,0.0
1561552682.668,0.250,0.250,93.250,0.0,0.0,6.250,49226555.0,49233180.0,146.0,1154.0,1.0,1.0,0.0
1561552683.668,0.188,0.125,93.438,0.0,0.0,6.250,49401612.0,49388916.0,198.0,4994.0,0.0,0.0,0.0
1561552684.668,1.626,0.438,91.682,0.0,0.0,6.254,48630563.0,48563903.0,198.0,8977.0,1.0,1.0,0.0
1561552685.668,0.062,0.062,93.629,0.0,0.0,6.246,49608063.0,49593067.0,250.0,14178.0,0.0,0.0,0.0
1561552686.668,0.062,0.125,93.562,0.0,0.0,6.250,49528432.0,49521254.0,250.0,7920.0,1.0,1.0,0.0
1561552687.668,0.125,0.438,93.121,0.063,0.0,6.254,49341601.0,49351647.0,0.0,0.0,0.0,0.0,0.0
1561552688.668,0.188,0.062,93.500,0.0,0.0,6.250,49372639.0,49365626.0,80.0,1130.0,1.0,1.0,0.0
1561552689.668,0.188,0.188,93.375,0.0,0.0,6.250,49584836.0,49574434.0,1129.0,9018.0,0.0,0.0,0.0
1561552690.668,0.125,0.062,93.562,0.0,0.0,6.250,49568777.0,49567631.0,292.0,4030.0,1.0,1.0,0.0
1561552691.668,0.125,0.188,93.438,0.0,0.0,6.250,49497324.0,49491232.0,198.0,7242.0,0.0,0.0,0.0
1561552692.668,0.375,0.312,93.062,0.0,0.0,6.250,49279410.0,49286799.0,52.0,1088.0,1.0,1.0,0.0
1561552693.668,0.125,0.062,93.312,0.250,0.0,6.250,49369513.0,49364269.0,146.0,4994.0,0.0,0.0,0.0
1561552694.668,1.686,0.500,91.568,0.0,0.0,6.246,48644046.0,48570910.0,198.0,8977.0,1.0,1.0,0.0
1561552695.668,0.062,0.188,93.500,0.0,0.0,6.250,49286486.0,49269798.0,250.0,14178.0,0.0,0.0,0.0
1561552696.668,0.250,0.125,93.375,0.0,0.0,6.250,49319051.0,49310452.0,1233.0,9983.0,1.0,1.0,0.0
1561552697.668,0.063,0.250,93.433,0.0,0.0,6.254,49383943.0,49389413.0,0.0,0.0,0.0,0.0,0.0
1561552698.668,0.062,0.125,93.442,0.125,0.0,6.246,49423273.0,49417765.0,798.0,12593.0,1.0,1.0,0.0
1561552699.668,0.0,0.125,93.625,0.0,0.0,6.250,49557843.0,49549612.0,198.0,6860.0,0.0,0.0,0.0
1561552700.668,0.063,0.125,93.558,0.0,0.0,6.254,49559361.0,49555564.0,292.0,4030.0,1.0,1.0,0.0
1561552701.668,0.062,0.0,93.688,0.0,0.0,6.250,49646201.0,49641519.0,146.0,7242.0,0.0,0.0,0.0
1561552702.668,0.375,0.625,98.125,0.0,0.0,0.875,6541358.0,6602567.0,52.0,1088.0,1.0,1.0,0.0
1561552703.668,0.250,0.312,99.438,0.0,0.0,0.0,5522.0,1394.0,146.0,4994.0,0.0,0.0,0.0
1561552704.668,2.001,0.563,97.248,0.188,0.0,0.0,38318.0,11638.0,1181.0,11040.0,1.0,1.0,0.0
1561552705.668,0.750,0.312,98.938,0.0,0.0,0.0,64590.0,2225.0,344.0,14244.0,0.0,0.0,0.0
1561552706.668,0.125,0.188,99.687,0.0,0.0,0.0,9408.0,1016.0,250.0,7920.0,1.0,1.0,0.0
1561552707.668,0.187,0.750,99.063,0.0,0.0,0.0,5815.0,13234.0,52.0,85.0,0.0,0.0,0.0
1561552708.668,0.250,0.250,99.500,0.0,0.0,0.0,2444.0,1001.0,217.0,1220.0,1.0,1.0,0.0
1561552709.668,0.062,0.375,99.375,0.188,0.0,0.0,7525.0,1101.0,198.0,6860.0,0.0,0.0,0.0
1561552710.668,0.250,0.250,99.500,0.0,0.0,0.0,5188.0,850.0,104.0,3898.0,1.0,1.0,0.0
1561552711.668,0.063,0.125,99.812,0.0,0.0,0.0,10470.0,2055.0,1181.0,9400.0,0.0,0.0,0.0
1561552712.668,1.125,0.562,98.312,0.0,0.0,0.0,7550.0,12770.0,104.0,1088.0,1.0,1.0,0.0
1561552713.668,0.312,0.188,99.500,0.0,0.0,0.0,5384.0,900.0,198.0,4994.0,0.0,0.0,0.0
1561552714.668,0.312,0.438,99.250,0.0,0.0,0.0,38852.0,11731.0,250.0,9109.0,1.0,1.0,0.0
1561552715.668,1.688,0.625,97.562,0.125,0.0,0.0,64524.0,2109.0,302.0,14178.0,0.0,0.0,0.0
1561552716.668,0.188,0.188,99.625,0.0,0.0,0.0,9408.0,1016.0,250.0,7920.0,1.0,1.0,0.0
1561552717.668,0.188,0.625,99.188,0.0,0.0,0.0,4872.0,12532.0,0.0,0.0,0.0,0.0,0.0
1561552718.668,0.250,0.312,99.438,0.0,0.0,0.0,2438.0,892.0,94.0,1154.0,1.0,1.0,0.0
1561552719.668,0.125,0.437,99.438,0.0,0.0,0.0,5737.0,1931.0,1129.0,4931.0,0.0,0.0,0.0
1561552720.668,0.250,0.313,99.250,0.188,0.0,0.0,9378.0,1090.0,302.0,7956.0,1.0,1.0,0.0
1561552721.668,0.250,0.437,99.313,0.0,0.0,0.0,7704.0,842.0,198.0,7242.0,0.0,0.0,0.0
1561552722.668,0.375,0.563,99.062,0.0,0.0,0.0,3872.0,4298.0,52.0,1088.0,1.0,1.0,0.0
1561552723.668,0.125,0.375,99.500,0.0,0.0,0.0,9410.0,9766.0,146.0,4994.0,0.0,0.0,0.0
1561552724.668,0.375,0.375,99.250,0.0,0.0,0.0,35581.0,10961.0,250.0,9109.0,1.0,1.0,0.0
1561552725.668,1.376,0.625,97.999,0.0,0.0,0.0,64524.0,2109.0,302.0,14244.0,0.0,0.0,0.0
1561552726.668,0.375,0.250,99.250,0.125,0.0,0.0,12105.0,2205.0,1275.0,10075.0,1.0,1.0,0.0
1561552727.668,0.062,0.312,99.625,0.0,0.0,0.0,198.0,594.0,0.0,0.0,0.0,0.0,0.0
1561552728.668,0.438,0.562,99.0,0.0,0.0,0.0,19916.0,14064.0,746.0,12590.0,1.0,1.0,0.0
1561552729.668,0.250,0.250,99.500,0.0,0.0,0.0,3132.0,776.0,146.0,2868.0,0.0,0.0,0.0
1561552730.668,0.250,0.250,99.500,0.0,0.0,0.0,9378.0,1024.0,250.0,7956.0,1.0,1.0,0.0
1561552731.668,0.125,0.250,99.500,0.125,0.0,0.0,7704.0,842.0,226.0,7416.0,0.0,0.0,0.0
1561552732.668,0.312,0.312,99.375,0.0,0.0,0.0,2312.0,768.0,52.0,1088.0,1.0,1.0,0.0
1561552733.668,0.313,0.438,99.250,0.0,0.0,0.0,10250.0,12616.0,146.0,4994.0,0.0,0.0,0.0
1561552734.668,0.250,0.312,99.438,0.0,0.0,0.0,38318.0,11944.0,1379.0,11238.0,1.0,1.0,0.0
1561552735.668,1.936,0.750,97.314,0.0,0.0,0.0,64584.0,3009.0,250.0,14178.0,0.0,0.0,0.0
